"","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","sub_grp9","year"
"abdulta01DEN2001-02",-0.126454466173343,0.351849390342482,-0.766066021658409,-0.701862752372895,-0.82509487485503,1.42261861807972,0.294247476749233,0.920698323022042,-0.980618331939703,-0.222112668851382,-0.29154861591365,0.232601439965175,1.13491408310109,-0.571958235324136,0.124196969577831,-0.509478843309733,0.833178770336155,0.00487017167250215,0.0296435382615689,0.538383442633741,-0.277693622728834,1,2002
"abdulta01DAL2001-02",-3.21229674780968,-2.61902718773862,-6.42515193657002,-0.830735040375494,-0.919318998318183,-1.43790467303599,-2.73522973720824,-2.05721223860524,-6.34207392931446,-1.83225760419352,-1.05678124383006,-4.20326980680513,0.821882740452303,0.891507717195432,0.971843352764386,0.0214266803261104,3.38962508089092,0.899262875293191,3.08064770702918,2.70098933393359,-3.17176364893934,2,2002
"abdursh01ATL2001-02",1.51495100278216,1.35256571138033,0.458327236976821,-0.444118176367699,-0.542422504465572,0.469110854374488,1.77675760272842,1.72121191485733,0.324286204987486,2.07809438163739,1.76869307463052,0.534240684745556,0.352335726479126,0.891507717195432,0.750718209324415,-0.0268374581862391,0.102765538749079,0.260410944135556,1.17377010154942,-0.717323203927465,1.72589331849382,3,2002
"alexaco02WAS2001-02",0.792732596441737,0.476938930472212,0.592711862924589,-0.701862752372895,-0.683758689660301,0.364225000366912,1.06773102073838,0.952718866695453,0.437756164720285,0.237928741246372,0.00277162559266017,0.5874711397068,-0.586758301467229,-0.853393995424053,-0.870866175902038,-0.316422289260335,-0.262441077044459,-0.76175214571666,-0.605982330231684,-0.368515802104908,0.513846897260364,4,2002
"alexavi01DET2001-02",1.18666990899106,2.35328203241817,-1.15428827439641,-0.830735040375494,-0.589534566197148,-0.961150791183367,1.58338671673114,2.80991039975333,-1.1366395265723,-0.682154078949136,-0.173820519311126,-1.24602230895826,0.508851397803518,2.12982506163507,1.6352187830843,-0.364686427772685,-2.08847415601215,-0.506211373253606,-0.224606809135732,-0.99636912538551,0.489111256010702,5,2002
"allenma01MIA2001-02",0.00485797134309745,0.00785315498572296,0.0103784838175902,-0.830735040375494,-0.82509487485503,-0.961150791183367,0.423161400747424,0.568472342614514,-0.10122614401051,-0.452133373900259,-0.644732905721221,0.528326189749862,1.13491408310109,0.384923349015581,0.787572399897744,-0.895591951408528,-0.810251000734767,1.28257403398777,-2.13148441461549,-0.0197084002823507,-0.302429263978496,6,2002
"allenra02MIL2001-02",1.77757587781504,1.57147240660735,0.473258862082128,3.42205046371025,2.61408563155005,1.107961056057,0.0364196287528519,-0.200020705547365,0.537042379486485,0.544623014644875,0.120499722195184,0.960084324435505,-0.586758301467229,-0.62824538734412,-0.723449413608724,0.455803926937255,0.285368846645848,-0.633981759485133,0.28389388565887,-0.99636912538551,2.12166357848842,4,2002
"alstora01MIL2001-02",-0.586047997480882,0.0391255400181555,-1.25880965013356,1.23122156766608,1.1064996561396,0.850513959856582,-1.25271961122905,-0.712349404321951,-1.7323568151695,-0.988848352347639,-0.939053147227531,-0.530368414479317,-1.05630531544041,-0.403096779264186,-0.760303604182053,2.72421843701768,1.38098869402646,-0.889522531948187,0.41101905935752,-0.787084684291976,-0.549785676475121,7,2002
"amaecjo01UTA2001-02",-1.04564152878842,-0.367415465403469,-1.57237377734502,-0.830735040375494,-0.919318998318183,-1.43790467303599,-0.608149991238101,0.248266905880397,-1.7323568151695,1.31135869814113,1.88642117123304,-0.429821999552523,0.978398411776696,-0.515671083304153,0.124196969577831,-0.557742981822082,-1.35806092442507,-0.250670600790552,1.68227079634403,0.189576040811183,-0.500314393975795,8,2002
"anderch01DEN2001-02",-0.979985310030202,-0.367415465403469,-1.37826265097602,-0.830735040375494,-0.683758689660301,-0.961150791183367,-0.543693029239005,0.0561436438399278,-1.2784769762383,0.467949446295249,0.29709186709897,0.44552325981015,2.54355512502062,0.441210501035565,1.48780202079098,-0.943856089920877,-0.262441077044459,3.83798175861831,-0.351731982834383,0.817429364091786,-0.722935165222757,6,2002
