"","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","sub_grp9","year"
"adrieje01GSW2010-11",-0.460949488110227,-0.392386171399,-0.228830302299342,-0.94248064225713,-1.05886788528717,-1.54736072084671,0.0751010807854156,0.377630569368601,-0.511103562681541,-0.233445561878419,0.164842620291689,-0.63423964905858,1.8526260070574,1.0396740195109,1.57721922347037,-0.481712287583741,-0.706673095613332,0.193523955612216,-0.380303751209463,1.02726071583556,-0.585908640032622,1,2011
"afflaar01DEN2010-11",-0.0938152315702691,-0.452726078218729,0.685597910596371,0.768689885528865,0.525362626566657,0.967348140561981,-0.503991590331041,-0.838769880563601,1.00583778755052,-0.163507511742813,-0.393724034833029,0.759298127521813,-0.774505277778288,-0.696011647461444,-0.814855375080964,-0.111247862134435,-1.1051495548138,-0.363129220081349,-1.1019177868583,-0.803453753122903,0.0616218018880607,2,2011
"agerma01MIN2010-11",1.49709988010288,0.754072058175852,1.28251632734774,3.01460120324798,1.02564594609944,2.53964220878501,-0.214445254772813,0.0127104343889398,-0.473180028925739,-1.63220656459054,-1.79014067264482,-4.16488200091711,-1.29993153474542,-1.07569288711164,-1.30734132184153,-0.75956060667072,0.289518052387841,-1.0589456896983,3.58857344485916,0.959456476244508,1.22271087015963,2,2011
"ajincal01DAL2010-11",0.518075195996327,1.26696126614355,-0.876550286433805,0.554793569555615,0.358601520055728,0.99619757300644,0.133010347897061,1.01624080558301,-1.34542130530917,-0.932826063234479,-1.00814735547022,-0.176660080629197,0.50152991771333,0.714232956953585,0.697780032826498,-0.852176713033047,0.687994511588309,2.28097336446308,-1.82353182250714,1.77310735133716,0.173264981529558,1,2011
"ajincal01TOR2010-11",0.885209452536285,0.754072058175852,0.266484979685836,0.340897253582366,0.483672349938924,0.534606653895094,0.654193751901872,0.43845059186521,0.601320094155303,-0.583135812556449,-0.673007362395388,0.16652459569284,-0.0989572331062548,1.20239455078956,0.732957600452253,-0.805868659851883,0.0902798227876064,1.58515689484613,0.341310284439376,3.12919214315824,0.530523156382348,1,2011
"alabiso01TOR2010-11",-1.92948651427006,-0.603575845268052,-3.09911885944422,-0.94248064225713,-1.05886788528717,-1.54736072084671,-1.31472132989408,0.164760490630465,-3.36800977228525,-1.63220656459054,-1.11986068649516,-3.644905218611,1.92768690090984,-0.099369699439701,0.803312735703763,-0.75956060667072,0.289518052387841,0.611013837382389,-0.26003474526799,-0.328824075985523,-2.10425588315698,3,2011
"aldrico01OKC2010-11",-1.80710842875674,-2.23275332940074,1.13011162519845,-0.94248064225713,-1.05886788528717,-1.54736072084671,-1.19890279567079,-1.47738011677801,0.841502474608713,-1.28251631391251,-1.23157401752011,-1.04502130708041,1.17707796238536,0.605752602767814,0.944023006206783,-0.852176713033047,0.488756281988075,1.44599360092274,-0.0194967333850434,2.72236670561192,-1.90329815980229,1,2011
"aldrila01POR2010-11",1.80304509388618,1.41781103319287,0.710998694287919,-0.94248064225713,-0.933797055403971,-0.229903305883075,2.2177439639163,2.11100121052199,0.487549492887899,1.09537739069809,1.00269260297877,0.468111129430388,1.02695617468047,0.171831186024728,0.592247329949234,-0.435404234402578,-0.308196636412863,0.471850543458998,-0.380303751209463,-0.735649513531848,1.49065450129922,4,2011
"allenma01ORL2010-11",-1.68473034324342,-1.47850449415412,-1.13055812334928,-0.94248064225713,-1.05886788528717,-1.54736072084671,-1.0830842614475,-0.717129835570381,-1.40862719490218,-1.49233046431933,-1.56671401059494,-1.04502130708041,0.50152991771333,-0.262090230718358,0.0997613831886643,-0.944792819395373,-1.7028642436145,0.0543606616888247,-1.70326281656567,1.7053031117461,-1.88096952387399,1,2011
"allenra02BOS2010-11",0.640453281509646,0.301522757027884,0.596695167675954,1.30343067546199,0.900575116216247,1.06832115411759,-0.0986267205495216,-0.35220970059072,0.677167161666906,0.0463066386640046,-0.282010703808085,0.936090233505893,-0.849566171630736,-0.912972355832987,-0.990743213209739,-0.0649398089532718,-0.108958406812628,-0.780619101851523,-0.62084176309241,-1.21027919066923,0.753809515665342,2,2011
