"","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","sub_grp9","year"
"acyqu01TOR2012-13",-0.368450120835275,-1.08574425283008,1.47562546007463,-0.928281201979003,-1.05785925175722,1.3146943965204,0.161996813699376,-0.262297901673938,1.1390979370326,0.892817103158411,0.621836828254408,0.624872892063501,1.05923530938516,0.205701729008124,0.604251617485177,-0.869767316736909,0.58066094751456,1.09855708910365,-0.300655627106049,1.71597671020206,-0.214467326838467,1,2013
"adrieje01CHA2012-13",-0.867681605706251,-0.901344243096569,-0.0950133818492532,-1.03469868275689,-1.09761804635403,-1.1769294201942,-0.237991008631626,-0.0519577504715756,-0.359573317266734,0.892817103158411,1.22980553130681,-0.336940224106079,1.20499891277869,1.03356688427852,1.1920103446846,-0.573851562595908,-0.439026195652997,0.83258493390153,-0.55738938868704,0.498866468657516,-0.595053574781316,2,2013
"afflaar01ORL2012-13",0.754820720124421,0.819722514416157,0.0248827129540965,0.135893605799868,0.333698559131314,0.318044869834564,0.619125753506236,0.549014110106603,0.284386987315012,0.659970149732006,0.317852476728209,0.862429143647555,-0.908573336427492,-0.622163426262277,-0.832491937891201,0.116618530399764,-1.05083848155353,-0.763247997311162,0.212811896055934,-0.946451943176636,0.808358214507942,3,2013
"aldrico01HOU2012-13",-0.680469798879635,-1.27014426256358,1.17588522306625,-1.03469868275689,-1.13737684095085,-1.67525418353712,-0.0665676562040539,-0.382492273789574,0.822971969328837,-1.12518982653711,-0.898084929376587,-1.53051553694303,0.184653689023983,1.60272417852692,1.09405055681803,-0.968405901450577,-1.25477591018704,0.965571011502588,0.469545657636925,2.70487878145701,-1.09457302520631,1,2013
"aldrico01SAC2012-13",-0.430854056444147,-1.17794425769683,1.57154233591731,-1.03469868275689,-1.13737684095085,-1.67525418353712,0.161996813699376,-0.292346494702847,1.20934815207788,-0.426648966257888,-0.411709966934669,0.109202004478606,1.42364431786899,2.48233090600173,2.20426148597251,-1.16568307087791,-1.45871333882055,2.8273760979174,-0.172288746315553,0.422797078560982,-0.666413496270601,1,2013
"aldrila01POR2012-13",2.00289943230186,1.7109892281281,0.564415139569169,-1.03469868275689,-1.05785925175722,-0.464325008613821,2.39050039525782,2.47212406395677,0.272678618140798,1.12566405658482,0.925821179780607,0.590108562563397,0.403299094114278,0.981825312074125,0.767517930596129,-0.228616516098072,-0.642963624286508,0.566612778699415,-0.300655627106049,-0.718243772887033,1.66467727237935,4,2013
"allenla01PHI2012-13",-0.368450120835275,-0.501810888673972,0.204726855159121,-1.03469868275689,-1.13737684095085,-1.1769294201942,0.219137931175234,0.36872255193315,-0.113697564608249,-0.969958524252835,-1.01967866998707,0.0512614553117639,1.20499891277869,0.309184873416924,0.734864667973939,-0.672490147309575,-1.25477591018704,0.566612778699415,-1.07085691184902,0.422797078560982,-0.785346698752741,2,2013
"allenra02MIA2012-13",0.130781364035701,0.0206558055709629,0.144778807757446,1.62573833669029,1.20839204026125,0.911051338212638,-0.752261065914344,-0.893318355281026,0.17901166474709,0.271891894021329,-0.10772561540847,1.0304567362314,-0.762809733033962,-0.725646570671077,-0.799838675269011,-0.277935808454906,0.172786090247537,-0.630261919710104,-0.300655627106049,-0.794313162983567,0.522918528550805,5,2013
"allento01MEM2012-13",-0.118834378399787,-0.163744204162543,0.0968203698361063,-0.928281201979003,-0.978341662563587,-0.554023466015546,0.447702401078664,0.579062703135512,-0.0785724570856082,0.116660591737058,0.13546186581249,0.0512614553117639,0.257535490720748,-0.208230848627077,-0.0161603723364405,-0.623170854952741,1.80428551931563,0.0346684682951842,-0.55738938868704,0.194588908271379,-0.262040607831323,6,2013
"aminual01NOH2012-13",-0.680469798879635,-0.962810913007737,0.456508654246155,-0.928281201979003,-1.0181004571604,-0.125464169540635,-0.0665676562040539,-0.20220071561612,0.249261879792371,-0.271417663973618,-0.350913096629429,0.167142553645448,0.476180895811043,1.70620732293572,1.28997013255118,-0.573851562595908,0.988535804781583,0.167654545896242,-0.0439218655250577,-0.49003560259743,-0.80913333924917,6,2013
