"","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","sub_grp9","year"
"abrinal01OKC2018-19",-1.18783353425277,-0.836319411912764,-1.07045356871269,0.911867977809004,1.23280844431659,0.160722263502511,-1.5473067126273,-1.75541117018835,0.00191804874203583,-1.17284450805435,-1.3043753485422,1.22432933328397,-0.995435275412128,-1.09363635976368,-1.15272757379004,-1.06606691643563,-0.202438211738549,-0.5020994947183,-1.24703866939379,-0.163773487942356,-1.02178184449926,1,2019
"acyqu01PHO2018-19",-2.39223209398322,-2.11217594225504,-2.67524566047631,-0.943945546988846,-0.0688700070594553,-1.15338481831476,-1.69704607191381,-2.01704139684296,1.72083155207503,-0.241075153702004,-0.126183124345127,-0.251763565507067,-0.532786209292328,0.505436085621293,0.152354422969591,-0.510870292065503,-1.65983968296446,0.707402399225338,-0.882609324240247,3.06096719815781,-2.07566593948615,2,2019
"adamsja01ATL2018-19",-1.29732431241009,-0.925332658215713,-1.21310175464723,0.521170393641036,0.620253878963157,0.264467559435453,-1.44748047310296,-1.4065708679822,-1.42879438816387,-1.24451907377376,-1.3043753485422,0.264537986536434,-0.532786209292328,-0.462423552374873,-0.529847529882035,1.1042471606476,0.213962208611711,-0.5020994947183,0.575108056373914,0.34539609407346,-1.22842578469277,2,2019
"adamsst01OKC2018-19",0.509273527185584,-0.450595344599984,1.75873545232244,-1.5299919232408,-1.7533950617814,-2.07325977558685,1.24782799405428,0.889961121541608,0.990035990777768,-0.241075153702004,0.434860791939195,-1.57561369895194,2.85997360891954,-0.0836958679415903,1.04218305712389,-0.81370481444921,1.04676304931223,0.405026925739429,-0.153750633933166,-0.503219875952901,-0.0298909315704259,3,2019
"adebaba01MIA2018-19",-0.147671141758296,-0.984674822417679,1.53287582459275,-1.43231752719881,-1.63854108077763,-0.689989163147618,0.598957437146052,0.308560617864694,0.907692828941457,0.547345069211517,0.659278358452924,-0.020089792154214,1.16359369981361,1.22081060066194,1.30913164737017,0.0947987527019108,0.422162418786842,0.707402399225338,0.4536316079894,0.34539609407346,-0.277863659802635,3,2019
"adelde01CLE2018-19",-1.95426898135397,-1.69678079284127,-1.6767083589345,-0.455573566778886,-0.107154667394045,-0.268091626353652,-1.5473067126273,-1.58099101908528,-1.18176490265494,-1.17284450805435,-1.36047974017064,1.73401163466024,-0.764110742352228,-0.925312944459995,-0.974761846959182,-1.21748417762749,-1.86803989313959,-0.0485362844894357,-1.00408577262476,-0.842666263963445,-1.88968639331199,2,2019
"aldrila01SAS2018-19",1.98739903230931,1.56703823826686,0.855296941403664,-1.43231752719881,-1.52368709977386,-0.427167746784164,2.49565598810855,2.69230268294004,0.290119115169125,1.69413812072209,1.33253105799411,0.721266282574915,1.39491823287351,0.589597793273134,0.953200193708457,-0.35945303087365,-1.03523905243907,1.00977787271125,-0.0322741855486531,-0.842666263963445,1.66458937801633,4,2019
"allengr01UTA2018-19",0.126055803634988,0.884603349944253,-0.844593940982991,1.20489116593498,1.53908572699331,0.160722263502511,-0.49913119762171,-0.301909910996065,-0.58477697934168,1.12074159496681,1.16421788310881,0.0791989678541516,-0.995435275412128,-1.47236404419696,-1.41967616403633,-0.561342712462788,-1.2434392626142,-0.350911757975345,1.18249029829648,0.599980885081368,0.672698465087499,5,2019
"allenja01BRK2018-19",0.126055803634988,-0.776977247710798,1.69929870818305,-1.43231752719881,-1.44711777910468,-1.15338481831476,0.848523035956907,0.33763064304854,1.32970153335255,0.76236876636975,0.939800316595085,-0.192190309502048,1.31781005518687,1.30497230831378,1.3981145107856,-0.712759973654641,-0.82703884226394,2.06809202991193,-0.153750633933166,-0.163773487942356,-0.00922653755107527,4,2019
"allenka01NYK2018-19",0.0165650254776744,-0.0648712772872047,0.165830709386699,-0.0648759826109173,-0.56657059140912,1.19125886976974,0.0998262395243421,0.366700668232386,-0.440676446128136,0.905717897808572,0.883695924966653,0.264537986536434,-0.687002564665595,-0.630746967678554,-0.707813256712893,1.65944378501773,0.630362628961972,-0.653287231461254,0.4536316079894,0.515119288078732,0.280074978719835,2,2019
