"","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","sub_grp9","year"
"abrinal01OKC2017-18",-1.00297450832248,-0.829108377224511,-0.733417136689515,1.22120320375521,1.0835038309826,0.562351000012722,-1.64293233671297,-1.71508912823863,-0.603889211194688,-0.737649034453204,-0.844940677571486,0.650118410755543,-0.576663478627284,-1.01527679937775,-0.920429418555798,-1.13823967154702,0.147470298606466,-0.636136961840176,-1.34813881214307,0.563846084802699,-0.711238615602659,1,2018
"acyqu01BRK2017-18",-1.17238204319763,-0.688006464374351,-1.22976156181078,1.22120320375521,1.34144075024819,0.369470306511737,-1.8033777385464,-1.80259424360623,-1.234307541544,-0.666817424767758,-0.787833891160102,0.47257691140594,-0.338232392777181,0.355626545508007,0.106229298290049,-0.838973445811629,-0.375832882904515,0.122133666012991,-0.420767971889747,0.563846084802699,-0.773959759085626,2,2018
"adamsst01OKC2017-18",0.578162483845507,-0.518684168954158,2.24464941403809,-1.32598578735915,-1.49586536167328,-1.80199298483806,1.29856669689999,0.647548986686573,1.40490140076584,0.0414986720867019,0.639835769124493,-1.00502653479397,3.23823389497436,-0.258916333233886,1.10080493023446,-0.938728854390093,0.32190469244346,0.577096042724892,-0.0730039067947513,-0.115556843479254,0.145950345331231,3,2018
"adebaba01MIA2017-18",-0.494751903697059,-0.913769524934607,0.755616138674289,-1.32598578735915,-1.42216909902596,-1.80199298483806,0.282412485288239,0.210023409848573,0.250915304533198,0.820646378626608,0.982476487592797,-0.0772290220637955,1.25130817955684,0.922896895115907,1.1328880151359,-0.240440994340841,-0.550267276741508,0.577096042724892,-0.304846616858082,0.309069986696967,-0.418539946015477,3,2018
"afflaar01ORL2017-18",-1.17238204319763,-0.998430672644704,-0.657056455901628,-0.00522112529985285,-0.132484502698028,0.599682747141945,-1.10811433060152,-0.92754308993023,-0.924440904592645,-0.737649034453204,-0.90204746398287,0.638664120474923,-1.05352565032749,-0.778914153707794,-0.952512503457231,-0.789095741522396,-1.59687363976347,-0.332828710698909,-1.00037474704807,-0.200482209514498,-1.08756547650046,2,2018
"aldrico01MIN2017-18",-1.00297450832248,-0.321141490963934,-1.52247750483102,-1.32598578735915,-1.49586536167328,-2.42418877032511,-0.198923720212063,0.851727589210973,-1.77924542032053,-0.525154205396866,0.811156128358645,-2.29936133650398,0.536014922006529,1.82107494866175,1.45371886415022,-0.489829515787003,0.670773480117447,-0.0295204595576424,-1.46406016717474,4.13071145828295,-1.2130077634664,3,2018
"aldrila01SAS2017-18",2.49811454576378,2.02115026234873,0.73016257841166,-0.948624455342206,-1.01683965446576,0.0210406666389893,2.90302071523433,2.89351361445498,0.282970473872993,1.81228891422285,1.55354435170663,0.587119814212136,1.56921629402364,0.308354016374015,0.844140251023002,-0.489829515787003,-0.899136064415496,0.880404293866158,-0.420767971889747,-0.794959771761207,2.15302693678619,4,2018
"allenja01BRK2017-18",0.182878235803509,-0.631565699234286,1.73557820878551,-1.23164545435491,-1.34847283637865,0.269918980833809,0.870712292010831,0.414202012372973,1.06297959447469,0.395656720513932,0.411408623478958,0.237763960653241,1.64869332264034,0.544716662043973,1.0366387604316,-0.988606558679326,-0.724701670578502,2.24529142400186,0.0429174482369142,0.393995352732211,0.020508058365296,5,2018
"allenka01BOS2017-18",-1.96295053928162,-1.33707526348509,-2.28608431270989,-1.32598578735915,-0.132484502698028,-1.80199298483806,-1.10811433060152,-1.27756355140063,0.485986546358366,0.112330281772148,0.0116611185992712,0.249218250933861,-0.17927833554378,-1.20436691591372,-0.888346333654365,0.407969161419179,-0.201398489067521,-0.0295204595576424,1.20213099855357,1.49802511119039,-1.71477691133014,2,2018
"allento01NOP2017-18",0.182878235803509,-0.038937665263613,0.399266294997481,-0.854284122337971,-0.90629526049479,0.269918980833809,0.656785089566252,0.676717358475773,0.0692693449410219,-0.525154205396866,-0.102552454223497,-1.20547661470482,0.853923036473332,-0.637096566305819,-0.0862692111185472,-0.988606558679326,0.670773480117447,-0.484482836269543,0.622524223395241,2.77190560171905,-0.209469467738918,6,2018
"aminual01POR2017-18",-0.833566973447343,-0.575124934094222,-0.733417136689515,0.74950153873403,0.67817438642239,0.493909463609147,-1.21507793182381,-1.13172169245463,-0.721424832107272,-0.879312253824096,-0.90204746398287,0.0201324453214704,0.138629778923024,1.15925954078587,0.844140251023002,-0.838973445811629,0.496339086280453,-0.0295204595576424,-0.652610681953078,-0.710034405725963,-0.711238615602659,2,2018
"anderju01PHI2017-18",0.295816592386937,0.525469986137028,-0.275253051962191,0.938182204742501,1.12035196230625,0.251253107269198,-0.198923720212063,-0.344175654146229,0.379135981892381,-0.241827766655082,-0.216766027046264,0.0144053001811606,0.138629778923024,-0.11709874583191,0.00998004358575094,-0.739218037233164,-0.201398489067521,-0.332828710698909,-1.00037474704807,0.393995352732211,0.375927871435445,6,2018
