"","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","sub_grp9","year"
"adamsst01OKC2019-20",0.17700905483206,-0.595169958411357,1.55036650491071,-1.5441912376972,-1.74205149301344,0.145944189431359,1.02207349431107,0.736554567417615,0.770744625376278,0.0949897390293008,0.584715723051643,-1.06819215605091,2.27494682977447,1.27103822952496,1.77976325278911,-0.0968666462648645,0.105010229756987,0.940463380731765,-0.00869008395026927,-0.623847995388601,-0.146663920270483,1,2020
"adebaba01MIA2019-20",0.488790730588313,-0.225812381862591,1.27703972322354,-1.5441912376972,-1.70565229039065,-1.75562974472154,1.32302490639155,1.11497713208521,0.600992905280959,0.95347577087288,1.28214613802714,-0.384866939234818,0.85142500153645,1.41049634713251,1.30412878686469,0.976598470903584,0.300579740221836,0.80355834933087,1.16736794398615,-0.623847995388601,0.308751388561763,1,2020
"aldrila01SAS2019-20",1.2162813073529,1.0141737679797,0.434282146354761,-0.362311691211438,-0.613676211706912,0.561913487527305,1.4233420437517,1.60983740895821,0.0318253731966591,0.557251448483536,0.423770242672682,0.551288607803228,0.376917725457111,0.294831406272117,0.352859855015851,-0.389629860038078,-0.872837322567255,1.35117847493445,-0.596719097918477,-0.623847995388601,0.972898713942123,2,2020
"allengr01MEM2019-20",0.0211182169539334,0.0643971425685831,-0.0668169534050534,0.637740232738056,0.623896677467991,0.368784884839901,-0.332207860051066,-0.427822554636515,0.2515040697906,-0.103122422165371,-0.327308665762468,0.756286172848056,-0.967519556767684,-0.402459181765628,-0.661827005622912,-0.145660515227067,-1.4595458539618,-0.976207058880767,-0.361507492331194,-0.623847995388601,0.118995009881661,3,2020
"allenja01BRK2019-20",0.0730818295799754,-0.911762166881728,2.17674037961048,-1.5441912376972,-1.74205149301344,-2.32758752960346,0.921756356950913,0.387241430801377,1.37985373865948,0.557251448483536,1.12120065764818,-0.863194591006082,2.11677773774802,1.73589862155012,2.00172600355384,-0.731186942773493,-0.677267812102406,1.48808350633535,-0.479113295124835,-0.161316428318163,-0.0897370066664524,4,2020
"allenka01NYK2019-20",0.0730818295799754,0.275458614882164,-0.2604234237668,-0.180484068675166,0.0051102328805399,-0.0026162741743366,0.169377826749725,0.299913146647317,-0.157897137498108,-0.103122422165371,0.155527775374414,-0.753862556315507,-0.809350464741238,-1.42515204422099,-1.29600629352214,1.51333102948781,0.691718761151533,-0.291681901876291,0.579338930017938,-0.993873249044952,0.00514118267359895,5,2020
"aminual01ORL2019-20",-1.69368099970546,-1.14920632323451,-1.86621826617893,-0.725966936283981,-0.540877806461329,-0.470581734532276,-1.23506209629249,-0.83535454735546,-1.95526829144853,-0.367271970424934,-0.220011678843161,-0.62403076512045,0.535086817483557,0.341317445474634,0.416277783805773,-0.682393073811291,1.08285778208123,-0.017871839074501,-0.479113295124835,-0.623847995388601,-1.51290984676722,6,2020
"anderky01MEM2019-20",-0.654408747184615,-0.964527534960123,0.434282146354761,-1.08962218135652,-1.05046664318041,-0.411157549089998,-0.0312564479705912,-0.194947130225688,0.441226580485367,-0.631421518684497,-0.541902639601082,-0.644530521624932,0.0605795414042178,0.527261602284699,0.384568819410812,0.391072043357158,0.691718761151533,0.255938223727289,-0.361507492331194,-0.531341681974513,-0.905689434990894,5,2020
"antetgi01MIL2019-20",3.65857110077689,2.86096165072353,1.0492674051509,0.00134355386110544,0.223505448617287,-0.0546124364363299,3.53000192831503,2.94887109932046,1.06032108906829,3.33082170520895,4.55470423906601,-0.77436231281999,0.85142500153645,3.73479830725833,2.88957700661276,1.61091876741221,0.105010229756987,0.52974828652908,2.69624338030349,0.208708825338188,3.62948801546356,2,2020
"anthoca01POR2019-20",0.384863505336229,0.697581559509326,-0.328755119188593,-0.0895702574070303,-0.213284982856208,0.428209070282179,0.420170670150121,0.940320563777089,-0.687123088383511,0.0949897390293008,-0.0590661984641999,0.660620642493803,-0.176674096635452,0.155373288664568,0.00406124667127604,-0.779980811735696,-0.481698301637558,-0.428586933277187,-0.126295886743911,-0.161316428318163,0.289775750693753,3,2020
"anunoog01TOR2019-20",-0.29066345880232,-0.647935326489752,0.593722769005611,-0.0895702574070303,-0.286083388101791,0.502489302085027,-0.231890722690908,-0.486041410739221,0.770744625376278,-0.82953367987917,-0.81014510689935,-0.412199947907461,-0.176674096635452,-0.0770569073480138,-0.122774610908569,-0.731186942773493,1.08285778208123,-0.017871839074501,-0.714324900712119,-0.346329055146338,-0.488225401894668,6,2020
"arcidry01CHI2019-20",-1.122081260819,-1.04367558707772,-0.52236158955034,0.364998798933649,0.150707043371705,0.576769533887874,-1.28522066497257,-1.27199596812576,-0.767006250781307,-0.895571066944061,-0.863793600359003,-0.241368643703438,-0.651181372714791,-0.820833534588276,-0.820371827597719,0.147102698546147,-0.286128791172709,-0.976207058880767,-0.714324900712119,0.393721452166364,-1.00056762433095,6,2020
"arizatr01SAC2019-20",-1.43386293657525,-1.30750242746969,-0.761522523526615,0.274084987665513,0.259904651240079,0.287076629856769,-1.48585493969289,-1.621309104742,-0.277721881094803,-0.895571066944061,-1.02473908073796,0.216459251563344,-0.493012280688345,0.201859327867085,-0.0910656465136082,-0.536011466924685,0.887288271616382,-0.702396996078977,-0.83193070350576,-0.346329055146338,-1.26622655448309,6,2020
"arizatr01POR2019-20",-0.862263197688784,-1.12282363919531,0.411504914547497,0.00134355386110544,-0.176885780233416,0.643621742510437,-0.833793546851858,-1.09733939981764,0.790715415975727,-0.169159809230262,-0.380957159222121,0.85878495537047,-0.730265918728014,-0.355973142563112,-0.566700112438028,-0.633599204849089,1.08285778208123,-0.565491964678082,-0.714324900712119,-0.716354308802689,-0.677981780574771,6,2020
"augusdj01ORL2019-20",-0.550481521932531,-0.173047013784195,-0.704579444008454,0.0922573651292414,0.114307840748914,0.235080467594775,-0.583000703451462,-0.282275414379748,-0.856874808478829,1.15158793206755,0.852958190349911,0.947617233556562,-0.888435010754461,-1.19272184820841,-1.16917043594229,1.56212489845001,-0.481698301637558,-1.11311209028166,-0.00869008395026927,-1.54891112952948,-0.051785730930432,5,2020
"aytonde01PHO2019-20",1.83984465886541,1.14608718817569,1.06065602105453,-1.5441912376972,-1.74205149301344,-2.32758752960346,2.6271476920736,2.65777681880693,0.361343418087571,-0.103122422165371,-0.166363185383507,0.154959982049895,2.19586228376125,1.54995446474006,1.93830807476392,-0.633599204849089,-0.677267812102406,1.35117847493445,0.69694473281158,0.208708825338188,0.991874351810133,2,2020
"bacondw01CHO2019-20",-0.602445134558573,0.0907798266077811,-1.2170671596719,-0.635053125015845,-0.504478603838538,-0.218028946402595,-0.231890722690908,0.50367914300679,-1.42604234056313,-0.367271970424934,-0.166363185383507,-0.589864504279645,-0.651181372714791,-0.355973142563112,-0.534991148043067,-0.340835991075876,0.105010229756987,-0.976207058880767,-0.126295886743911,-0.531341681974513,-0.696957418442781,5,2020
"baglema01SAC2019-20",1.42413575785707,1.46267939664606,0.138178132860326,-1.18053599262466,-0.904869832689242,-0.97568731079164,2.02524486791265,2.33757311024204,-0.0580431845008622,0.227064513159082,0.101879281914761,0.40779031227185,1.16776318558934,0.945635955107346,1.14558396488988,-1.12153789447111,-1.0684068330321,0.666653317929975,-0.126295886743911,1.22627827289315,0.859044886734061,2,2020
"balllo01NOP2019-20",-0.29066345880232,-0.0147509095490094,-0.488195741839443,1.0013954778106,0.842291893204739,0.517345348445596,-0.783634978171779,-0.660697979047341,-0.627210716585163,-1.02764584107384,-0.971090587278311,-1.22535695591861,-0.334843188661898,0.155373288664568,0.00406124667127604,2.14765132599644,0.887288271616382,-0.291681901876291,1.63779115516071,-0.993873249044952,-0.298469023214565,5,2020
"bambamo01ORL2019-20",-0.0828090082981511,-0.199429697823393,0.149566748763958,-0.180484068675166,-0.213284982856208,0.316788722577908,-0.0312564479705912,-0.0493999899689221,0.181606302692528,-0.697458905749388,-0.649199626520389,-0.494198973925392,1.95860864572157,1.41049634713251,1.74805428839415,-0.828774680697898,-0.481698301637558,3.67856400874967,-0.361507492331194,1.41129089972133,-0.298469023214565,1,2020
"bareajo01DAL2019-20",0.592717955840398,1.06693913605809,-0.476807125935811,0.910481666542464,0.769493487959157,0.509917325265312,0.0690606893895669,0.561897999109496,-0.786977041380757,-0.499346744554716,-0.756496613439696,1.35077911147806,-0.572096826701568,-0.820833534588276,-0.788662863202758,2.78197162250507,-1.4595458539618,-0.839302027479872,1.40257954957343,-0.901366935630864,0.479532129373855,3,2020
"barneha02SAC2019-20",-0.186736233550236,-0.252195065901788,0.0470692056312682,-0.180484068675166,-0.358881793347373,0.517345348445596,-0.0814150166506704,0.00881886613378419,-0.177867928097557,0.557251448483536,0.423770242672682,0.387290555767367,-0.493012280688345,-0.588403338575694,-0.630118041227951,-0.43842372900028,-1.0684068330321,-0.839302027479872,-0.83193070350576,-1.82643006977174,-0.0328100930624218,6,2020
"bartowi01DEN2019-20",0.280936280084144,0.380989351038955,-0.0554283375014212,0.274084987665513,0.187106245994496,0.457921163003318,0.119219258069646,0.270803718595964,-0.177867928097557,-0.301234583360044,-0.327308665762468,0.141293477713573,-0.176674096635452,0.0624012102595356,0.00406124667127604,0.293484305432753,-0.0905592807078608,-0.428586933277187,-0.361507492331194,-0.901366935630864,0.194897561353701,3,2020
"bateske01MIN2019-20",-0.446554296680447,-0.252195065901788,-0.374309582803122,0.00134355386110544,0.114307840748914,0.123660119890504,-0.432524997411224,-0.398713126585161,-0.157897137498108,0.161027126094192,0.262824762293722,-0.261868400207921,-0.334843188661898,-0.12354294655053,-0.249610468488415,-0.828774680697898,-0.481698301637558,0.392843255128185,-1.41995971747397,-1.17888587587313,-0.260517747478545,6,2020
"batumni01CHO2019-20",-1.90153545020963,-1.75600805613605,-1.23984439147917,-0.635053125015845,-0.504478603838538,-0.203172900042025,-1.48585493969289,-1.53398082058794,-0.776991646081032,-1.15972061520362,-1.29298154803623,1.05011601607898,0.139664087417441,0.015915171057019,0.0674791754611985,0.635041388168169,0.105010229756987,-0.291681901876291,-0.479113295124835,-0.346329055146338,-1.85447132839141,6,2020
"baynear01PHO2019-20",0.748608793718524,0.592050823352535,0.286230139607543,0.54682642146992,0.5874974748452,0.279648606676484,0.420170670150121,0.183475434441904,0.660905277079307,-0.103122422165371,-0.112714691923854,0.00462843435035495,0.85142500153645,0.527261602284699,0.701658463360425,-0.389629860038078,-1.4595458539618,0.119033192326394,-0.126295886743911,1.96632878020585,0.593385956581917,1,2020
"bazemke01POR2019-20",-1.01815403556691,-0.489639222254567,-1.22845577557553,0.0922573651292414,0.223505448617287,0.10137605034965,-1.08458639025225,-0.7480262632014,-1.47596931706175,-0.301234583360044,-0.434605652681775,0.40779031227185,-0.967519556767684,-0.0305708681454972,-0.408155290463222,-0.682393073811291,0.691718761151533,0.255938223727289,-0.126295886743911,0.578734078994539,-0.829786883518853,6,2020
"bazemke01SAC2019-20",-0.186736233550236,-0.041133593588207,-0.328755119188593,-0.0895702574070303,-0.249684185478999,0.539629417986451,-0.131573585330749,0.183475434441904,-0.697108483683235,0.88743838380799,1.06755216418853,-0.118370104676542,-0.651181372714791,0.759691798297281,0.257732961830967,-0.779980811735696,1.27842729254608,-0.291681901876291,-0.243901689537552,1.13377195947906,0.0810437341456401,1,2020
