"","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","sub_grp9","year"
"ackeral01LAC2008-09",0.116481571849767,0.572010842580043,-0.615668206399098,0.563967092579185,0.302917337740156,0.921204571186662,-0.19406847878108,0.344991389226387,-0.963898602052815,-1.15233262494184,-0.945195826399242,-1.33846979548679,-0.158578183319227,-0.909186322230877,-0.646422315865889,-0.283894769097857,-0.907029623128212,-0.214822428324552,-0.800250490969522,-1.22957140802057,-0.159146856563169,1,2009
"adamsha01TOR2008-09",-1.4230075897407,-0.729541287094133,-1.86848506099198,-0.973331393587784,-1.05945361141404,-1.54859445032781,-0.784174921894031,0.0601798450982124,-1.98908307505998,-0.246959640823924,0.466860157551928,-1.33846979548679,-0.823493723903357,-0.14960144478156,-0.5095345688357,-1.03032876045526,-0.702905254081467,-0.0935885195416289,1.07353407360992,-0.564712660244744,-1.3628955594167,2,2009
"afflaar01DET2008-09",-0.78155377241134,-0.793031634883117,-0.111817949660657,0.454160057852973,0.260343245579087,0.755939209152236,-0.902196210516621,-1.01577487716378,-0.0924917999967238,-0.525535943629437,-0.673646598716325,0.540646059520449,-0.675734714884661,-0.800674196880975,-0.817531999653626,-0.731755163912297,-0.498780885034723,-0.457290245890397,-0.934092245582339,0.36608958664142,-0.654808087149918,3,2009
"agerma01NJN2008-09",0.373063098781512,1.49262088552031,-1.31016450622776,-0.973331393587784,-0.122823583870531,-1.08952400023218,0.868123118822233,1.54752901998979,-0.746046901538792,-0.664824095032193,-0.184857988887074,-1.33846979548679,-0.527975705865966,-1.01769844758078,-0.88597587316872,-0.831279696093284,-1.3152783612217,-0.0935885195416289,-0.666408736356705,1.76229295697067,-0.182749772305395,4,2009
"ajincal01CHA2008-09",-0.0759545733490412,0.730736712052503,-1.13313603764398,-0.973331393587784,-0.889157242769766,-1.08952400023218,0.455048608643167,1.42094611148838,-1.15612069074166,1.07627779750226,1.17288814952751,-0.0699183981001993,-0.0108191743005321,-0.14960144478156,-0.133093264502679,-1.08009102654575,0.725965329245744,0.512581024372986,0.53816705515865,2.028236456081,0.100485216601318,4,2009
"aldrila01POR2008-09",1.39938920650849,1.1434239726809,0.528208052142227,-0.863524358861572,-0.931731334930835,0.0581521250068833,1.75328278349166,1.83234056411797,0.330396795118732,0.449481116189857,0.358240466478761,0.327244889866631,0.727975870792944,-0.0410893194316573,0.346013850102984,-0.433181567369337,-0.294656515987978,0.148879298024217,-0.666408736356705,-0.764170284577493,0.997396014805911,4,2009
"alexajo01MIL2008-09",0.0523361901168308,0.318049451424106,-0.397787014295989,-0.094875115778087,-0.0802494917094621,0.508041166100598,0.100984742775396,0.37663711635174,-0.400047141898874,0.3101929647871,0.466860157551928,-0.158835552122624,0.284698843736859,-0.475137820831267,-0.167315201260226,-0.33365703518835,-0.498780885034723,0.876282750721754,0.805850564384284,1.16392008397242,0.14769104808577,1,2009
"allenma01MIL2008-09",-0.332536100280786,-0.22161850478226,-0.220758545712212,-0.973331393587784,-1.01687951925297,-1.08952400023218,0.219006031397987,0.534865751978504,-0.400047141898874,-1.2916207763446,-1.10812536300899,-1.48073724192267,0.284698843736859,-0.14960144478156,0.0380164192850579,-0.283894769097857,-1.3152783612217,-0.0935885195416289,-1.06793400019516,1.23040595875,-0.867234328829953,5,2009
"allenra02BOS2008-09",0.75793538917913,0.540265668685551,0.473737754116449,1.77184447456752,1.53756601041115,0.78807414065893,-0.19406847878108,-0.604380424534196,1.00958150848598,0.379837040488478,-0.13054814335049,1.34090044572227,-0.749614219394009,-0.963442384905828,-0.954419746683815,-0.0350834386453896,-0.294656515987978,-0.699758063456243,-0.398725227131071,-1.09659965846541,1.06820476203259,1,2009
"allento01BOS2008-09",0.373063098781512,0.0640880602681694,0.500972903129338,-0.75371732413536,-0.591138597642286,-0.0703876010198922,0.691091185888348,0.503220024853151,0.599507719283113,0.519125191891235,0.575479848625094,-0.00471248515042123,-0.675734714884661,-0.637906008856121,-0.714866189380984,-0.0350834386453896,2.3589602816197,0.148879298024217,1.47505933744837,0.233117837086254,0.289308542539127,6,2009
