"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"12","11","T. Battie†|†D. Howard†|†J. Nelson†|†D. Stevenson†|†H. T¸rkoglu","ORL","2005-06","35","470.8","855","856","87.2","40.8","75.7",".539","4.8","10.2",".470",".571","17.9","23.5",".765","104.3","22.6","6.3","3.2","12.7","19.6","+3.9","-2.1","+.065","-0.9","-4.5","+.081","+.060","+0.4","+0.4","+.004","+7.2","Tony Battie","Dwight Howard","Jameer Nelson","DeShawn Stevenson","Hedo T√ºrkoƒülu","/players/b/battito01.html","/players/h/howardw01.html","/players/n/nelsoja01.html","/players/s/stevede01.html","/players/t/turkohe01.html"
"13","12","U. Haslem†|†S. O'Neal†|†J. Posey†|†D. Wade†|†J. Williams","MIA","2005-06","31","466.1","902","902","92.9","44.4","79.3",".560","5.9","14.2",".413",".597","16.1","23.2",".693","110.7","26.5","6.3","5.0","14.1","20.3","+4.9","-3.9","+.086","-2.1","-3.1","-.045","+.075","0.0","+1.8","-.057","+7.8","Udonis Haslem","Shaquille O'Neal","James Posey","Dwyane Wade","Jason Williams","/players/h/hasleud01.html","/players/o/onealsh01.html","/players/p/poseyja01.html","/players/w/wadedw01.html","/players/w/willija02.html"
"14","13","V. Carter†|†R. Jefferson†|†J. Kidd†|†N. Krstic†|†C. Robinson","NJN","2005-06","58","460.2","899","876","92.6","37.3","81.1",".460","6.6","19.1",".344",".501","23.6","29.6",".796","104.8","25.9","7.0","4.2","11.2","22.3","+4.8","+5.3","+.031","+1.0","+3.1","-.002","+.035","+5.0","+3.8","+.078","+15.6","Vince Carter","Richard Jefferson","Jason Kidd","Nenad Krstiƒá","Clifford Robinson","/players/c/cartevi01.html","/players/j/jefferi01.html","/players/k/kiddja01.html","/players/k/krstine01.html","/players/r/robincl02.html"
"15","14","K. Garnett†|†T. Hassell†|†M. Jaric†|†M. Olowokandi†|†W. Szczerbiak","MIN","2005-06","30","426.3","756","754","85.0","36.6","75.2",".487","3.3","8.3",".392",".508","14.1","18.4",".767","90.5","24.2","7.3","5.0","12.0","19.4","+0.7","-1.7","+.019","+0.2","-1.1","+.070","+.021","+2.8","+3.6","+.004","+4.4","Kevin Garnett","Trenton Hassell","Marko Jariƒá","Michael Olowokandi","Wally Szczerbiak","/players/g/garneke01.html","/players/h/hassetr01.html","/players/j/jaricma01.html","/players/o/olowomi01.html","/players/s/szczewa02.html"
"16","15","R. Bell†|†B. Diaw†|†J. Jones†|†S. Marion†|†S. Nash","PHO","2005-06","50","403.6","804","819","96.5","43.4","86.5",".502","10.9","26.8",".409",".565","17.5","20.5",".855","115.2","28.8","6.7","5.6","10.9","17.8","+2.1","-1.8","+.034","+4.2","+9.4","+.018","+.059","+3.6","+1.1","+.137","+12.0","Raja Bell","Boris Diaw","James Jones","Shawn Marion","Steve Nash","/players/b/bellra01.html","/players/d/diawbo01.html","/players/j/jonesja02.html","/players/m/mariosh01.html","/players/n/nashst01.html"
"17","16","K. Bryant†|†B. Cook†|†C. Mihm†|†L. Odom†|†S. Parker","LAL","2005-06","36","395.2","754","747","91.2","38.5","82.4",".468","5.3","13.4",".400",".500","18.5","24.3",".760","100.8","24.4","7.3","4.9","13.4","24.3","0.0","+2.1","-.012","-0.1","-0.6","+.009","-0.014","+1.6","+1.8","+.009","+1.5","Kobe Bryant","Brian Cook","Chris Mihm","Lamar Odom","Smush Parker","/players/b/bryanko01.html","/players/c/cookbr01.html","/players/m/mihmch01.html","/players/o/odomla01.html","/players/p/parkesm01.html"
"18","17","R. Gomes†|†R. LaFrentz†|†P. Pierce†|†W. Szczerbiak†|†D. West","BOS","2005-06","22","391.6","736","734","90.1","38.5","80.2",".480","9.1","22.4",".404",".537","17.8","22.6",".788","103.8","23.8","4.9","2.3","12.0","21.9","-0.5","-1.3","+.002","+4.3","+8.2","+.068","+.029","-0.1","-2.7","+.079","+3.2","Ryan Gomes","Raef LaFrentz","Paul Pierce","Wally Szczerbiak","Delonte West","/players/g/gomesry01.html","/players/l/lafrera01.html","/players/p/piercpa01.html","/players/s/szczewa02.html","/players/w/westde01.html"
"19","18","K. Brown†|†K. Bryant†|†B. Cook†|†L. Odom†|†S. Parker","LAL","2005-06","34","370.4","701","701","90.9","41.5","81.9",".506","7.9","19.2",".412",".555","12.4","17.0",".733","103.3","27.2","7.9","3.2","12.6","19.2","+5.2","+2.1","+.052","+2.6","+5.4","+.025","+.067","-3.2","-3.1","-.048","+9.7","Kwame Brown","Kobe Bryant","Brian Cook","Lamar Odom","Smush Parker","/players/b/brownkw01.html","/players/b/bryanko01.html","/players/c/cookbr01.html","/players/o/odomla01.html","/players/p/parkesm01.html"
"20","19","M. Dunleavy†|†D. Fisher†|†A. Foyle†|†T. Murphy†|†J. Richardson","GSW","2005-06","34","360.4","686","684","91.2","35.8","81.1",".442","7.3","19.4",".377",".487","15.3","21.2",".723","94.3","22.0","6.3","4.0","13.5","18.8","-1.6","-3.5","-.001","+1.9","+4.4","+.014","+.012","+2.5","+3.5","+.001","+1.2","Mike Dunleavy","Derek Fisher","Adonal Foyle","Troy Murphy","Jason Richardson","/players/d/dunlemi02.html","/players/f/fishede01.html","/players/f/foylead01.html","/players/m/murphtr01.html","/players/r/richaja01.html"
"21","20","B. Bowen†|†T. Duncan†|†M. GinÛbili†|†R. Nesterovic†|†T. Parker","SAS","2005-06","44","356.0","639","650","86.9","39.1","75.2",".520","5.0","11.3",".440",".553","14.4","20.9",".690","97.6","23.5","5.8","8.1","13.9","19.3","+5.8","-4.2","+.100","+1.5","+1.5","+.084","+.111","+0.5","+1.6","-.030","+13.6","Bruce Bowen","Tim Duncan","Manu Gin√≥bili","Rasho Nesteroviƒá","Tony Parker","/players/b/bowenbr01.html","/players/d/duncati01.html","/players/g/ginobma01.html","/players/n/nestera01.html","/players/p/parketo01.html"
"24","21","D. Gooden†|†Z. Ilgauskas†|†L. James†|†R. Murray†|†E. Snow","CLE","2005-06","19","331.1","595","593","86.1","36.8","79.0",".466","2.3","6.1",".381",".481","12.8","18.0",".710","88.7","20.7","6.7","5.1","14.1","15.2","+2.2","-1.7","+.037","-1.7","-8.3","+.098","+.027","+1.4","+2.8","-.033","+4.1","Drew Gooden","Zydrunas Ilgauskas","LeBron James","Ronald Murray","Eric Snow","/players/g/goodedr01.html","/players/i/ilgauzy01.html","/players/j/jamesle01.html","/players/m/murraro01.html","/players/s/snower01.html"
"25","22","B. Bowen†|†T. Duncan†|†M. Finley†|†R. Nesterovic†|†T. Parker","SAS","2005-06","46","329.1","592","587","86.0","38.1","78.0",".488","3.4","9.2",".365",".509","7.9","13.6",".581","87.4","19.5","4.5","5.3","12.5","14.9","+3.8","-2.8","+.064","-0.1","+1.2","-.071","+.063","-3.6","-0.9","-.217","+3.8","Bruce Bowen","Tim Duncan","Michael Finley","Rasho Nesteroviƒá","Tony Parker","/players/b/bowenbr01.html","/players/d/duncati01.html","/players/f/finlemi01.html","/players/n/nestera01.html","/players/p/parketo01.html"
"26","23","G. Arenas†|†C. Butler†|†A. Daniels†|†B. Haywood†|†A. Jamison","WAS","2005-06","50","323.2","624","606","91.3","37.9","81.5",".464","5.5","15.3",".359",".498","23.2","30.1",".768","104.4","19.5","7.9","4.2","14.3","21.1","+0.6","+4.8","-.021","-0.3","-0.3","-.012","-0.025","+5.3","+5.0","+.058","+6.2","Gilbert Arenas","Caron Butler","Antonio Daniels","Brendan Haywood","Antawn Jamison","/players/a/arenagi01.html","/players/b/butleca01.html","/players/d/daniean01.html","/players/h/haywobr01.html","/players/j/jamisan01.html"
"27","24","M. World Peace†|†M. Bibby†|†B. Miller†|†K. Thomas†|†B. Wells","SAC","2005-06","23","321.1","612","615","91.7","38.4","81.6",".471","7.3","17.9",".408",".516","15.4","21.5",".715","99.6","24.2","7.5","3.0","12.6","15.8","+1.0","-0.9","+.018","+1.2","+3.9","-.028","+.026","+0.7","+2.4","-.050","+4.0","Metta World Peace","Mike Bibby","Brad Miller","Kenny Thomas","Bonzi Wells","/players/a/artesro01.html","/players/b/bibbymi01.html","/players/m/millebr01.html","/players/t/thomake01.html","/players/w/wellsbo01.html"
"28","25","S. Battier†|†P. Gasol†|†E. Jones†|†D. Stoudamire†|†L. Wright","MEM","2005-06","21","316.6","553","554","83.9","33.4","77.5",".431","6.4","15.8",".404",".472","12.9","18.5",".697","86.0","21.1","7.3","6.8","12.9","17.0","-0.6","+1.5","-.017","+1.5","+3.9","-.006","-0.007","0.0","+1.8","-.076","+0.3","Shane Battier","Pau Gasol","Eddie Jones","Damon Stoudamire","Lorenzen Wright","/players/b/battish01.html","/players/g/gasolpa01.html","/players/j/jonesed02.html","/players/s/stoudda01.html","/players/w/wrighlo02.html"
"29","26","B. Bowen†|†T. Duncan†|†M. GinÛbili†|†N. Mohammed†|†T. Parker","SAS","2005-06","44","314.7","579","568","87.5","41.0","81.4",".504","4.7","12.0",".392",".533","16.5","21.7",".761","103.3","22.6","7.0","8.2","12.0","17.5","+4.7","+1.8","+.048","+2.3","+4.1","+.085","+.062","+4.1","+4.7","+.031","+15.9","Bruce Bowen","Tim Duncan","Manu Gin√≥bili","Nazr Mohammed","Tony Parker","/players/b/bowenbr01.html","/players/d/duncati01.html","/players/g/ginobma01.html","/players/m/mohamna01.html","/players/p/parketo01.html"
"30","27","K. Garnett†|†E. Griffin†|†T. Hassell†|†M. Jaric†|†W. Szczerbiak","MIN","2005-06","27","310.1","563","560","86.9","36.2","74.9",".483","2.0","9.0",".224",".497","17.2","23.2",".740","91.6","22.1","6.0","10.1","13.3","16.9","+1.2","-7.4","+.059","-1.7","-1.9","-.119","+.050","+4.5","+5.4","+.027","+5.3","Kevin Garnett","Eddie Griffin","Trenton Hassell","Marko Jariƒá","Wally Szczerbiak","/players/g/garneke01.html","/players/g/griffed01.html","/players/h/hassetr01.html","/players/j/jaricma01.html","/players/s/szczewa02.html"
"31","28","R. Alston†|†J. Howard†|†T. McGrady†|†Y. Ming†|†D. Wesley","HOU","2005-06","18","280.8","539","538","92.0","39.7","84.6",".469","6.0","17.8",".337",".504","13.7","17.8",".769","99.0","26.7","8.5","5.1","12.8","17.9","+3.2","+6.3","+.004","-0.2","+3.9","-.108",".000","-3.6","-4.6","-.002","+2.7","Rafer Alston","Juwan Howard","Tracy McGrady","Yao Ming","David Wesley","/players/a/alstora01.html","/players/h/howarju01.html","/players/m/mcgratr01.html","/players/m/mingya01.html","/players/w/wesleda01.html"
"32","29","D. Diop†|†A. Griffin†|†J. Howard†|†D. Nowitzki†|†J. Terry","DAL","2005-06","25","271.8","487","490","86.3","40.1","77.0",".521","6.2","11.5",".538",".561","20.7","24.4",".848","107.0","20.0","8.8","5.1","11.7","21.0","+9.0","+7.9","+.071","+0.7","-0.5","+.083","+.071","+2.6","+0.2","+.103","+21.4","DeSagana Diop","Adrian Griffin","Josh Howard","Dirk Nowitzki","Jason Terry","/players/d/diopde01.html","/players/g/griffad01.html","/players/h/howarjo01.html","/players/n/nowitdi01.html","/players/t/terryja01.html"
"33","30","L. Barbosa†|†R. Bell†|†B. Diaw†|†S. Marion†|†S. Nash","PHO","2005-06","38","263.9","541","542","98.5","40.4","86.4",".467","9.3","26.2",".354",".521","21.5","26.2",".819","111.5","23.5","8.7","4.5","11.5","21.5","0.0","-1.5","+.008","+2.0","+7.1","-.027","+.020","+5.1","+0.7","+.177","+7.1","Leandro Barbosa","Raja Bell","Boris Diaw","Shawn Marion","Steve Nash","/players/b/barbole01.html","/players/b/bellra01.html","/players/d/diawbo01.html","/players/m/mariosh01.html","/players/n/nashst01.html"
"34","31","C. Atkins†|†S. Battier†|†P. Gasol†|†E. Jones†|†L. Wright","MEM","2005-06","26","243.4","419","424","83.1","37.7","77.7",".485","5.9","19.3",".306",".523","10.5","15.0",".697","91.7","22.1","6.7","5.5","11.2","15.4","+3.2","+2.6","+.025","+1.6","+6.3","-.027","+.035","0.0","+1.0","-.049","+7.9","Chucky Atkins","Shane Battier","Pau Gasol","Eddie Jones","Lorenzen Wright","/players/a/atkinch01.html","/players/b/battish01.html","/players/g/gasolpa01.html","/players/j/jonesed02.html","/players/w/wrighlo02.html"
"35","32","J. Foster†|†S. Jackson†|†A. Johnson†|†S. Pollard†|†P. Stojakovic","IND","2005-06","19","239.0","439","442","88.5","39.0","85.1",".458","8.6","19.5",".443",".508","11.4","14.9",".770","98.0","23.9","7.6","3.8","15.1","21.3","+5.6","+7.4","+.029","+2.8","+6.2","+.004","+.042","-3.8","-7.4","+.086","+10.2","Jeff Foster","Stephen Jackson","Anthony Johnson","Scot Pollard","Peja Stojakoviƒá","/players/f/fosteje01.html","/players/j/jacksst02.html","/players/j/johnsan02.html","/players/p/pollasc01.html","/players/s/stojape01.html"
"36","33","E. Brand†|†S. Cassell†|†C. Kaman†|†C. Maggette†|†C. Mobley","LAC","2005-06","20","233.9","462","446","93.2","39.4","79.2",".497","4.5","11.7",".386",".526","22.4","28.1",".796","105.7","22.4","3.9","7.2","12.5","19.5","+5.7","-6.6","+.105","-0.6","-6.0","+.095","+.104","+6.4","+6.8","+.046","+17.2","Elton Brand","Sam Cassell","Chris Kaman","Corey Maggette","Cuttino Mobley","/players/b/brandel01.html","/players/c/cassesa01.html","/players/k/kamanch01.html","/players/m/maggeco01.html","/players/m/moblecu01.html"
"37","34","R. Bell†|†J. Jones†|†S. Marion†|†S. Nash†|†K. Thomas","PHO","2005-06","35","225.7","444","455","95.6","41.2","83.1",".496","8.7","23.0",".380",".549","16.4","19.6",".837","107.6","27.4","7.0","5.7","10.2","21.1","+1.9","-3.2","+.040","+1.9","+7.0","-.047","+.054","-2.6","-5.5","+.083","+3.2","Raja Bell","James Jones","Shawn Marion","Steve Nash","Kurt Thomas","/players/b/bellra01.html","/players/j/jonesja02.html","/players/m/mariosh01.html","/players/n/nashst01.html","/players/t/thomaku01.html"
"38","35","U. Haslem†|†A. Mourning†|†J. Posey†|†D. Wade†|†J. Williams","MIA","2005-06","27","225.3","424","424","90.3","36.9","75.8",".486","7.0","17.3",".407",".532","23.9","32.6",".732","104.6","20.7","6.8","9.6","11.7","20.0","+1.1","-9.4","+.066","+4.3","+7.0","+.137","+.096","+10.7","+12.6","+.072","+17.0","Udonis Haslem","Alonzo Mourning","James Posey","Dwyane Wade","Jason Williams","/players/h/hasleud01.html","/players/m/mournal01.html","/players/p/poseyja01.html","/players/w/wadedw01.html","/players/w/willija02.html"
"39","36","R. Davis†|†R. LaFrentz†|†K. Perkins†|†P. Pierce†|†D. West","BOS","2005-06","19","225.1","428","430","91.5","37.5","78.7",".477","7.9","19.6",".402",".527","16.4","22.0",".748","99.4","20.0","7.3","6.2","15.1","19.8","+4.5","+1.7","+.048","+3.2","+7.5","+.016","+.067","-2.1","-2.6","-.009","+10.0","Ricky Davis","Raef LaFrentz","Kendrick Perkins","Paul Pierce","Delonte West","/players/d/davisri01.html","/players/l/lafrera01.html","/players/p/perkike01.html","/players/p/piercpa01.html","/players/w/westde01.html"
"40","37","C. Atkins†|†S. Battier†|†P. Gasol†|†E. Jones†|†J. Tsakalidis","MEM","2005-06","21","224.4","405","403","86.4","34.9","73.4",".475","6.6","15.4",".431",".520","17.3","23.5",".736","93.7","19.0","7.9","8.3","14.3","18.6","+1.9","-8.8","+.074","+2.1","+3.2","+.062","+.092","+5.6","+7.3","+.013","+11.6","Chucky Atkins","Shane Battier","Pau Gasol","Eddie Jones","Jake Tsakalidis","/players/a/atkinch01.html","/players/b/battish01.html","/players/g/gasolpa01.html","/players/j/jonesed02.html","/players/t/tsakaja01.html"
"41","38","K. Brown†|†K. Bryant†|†L. Odom†|†S. Parker†|†L. Walton","LAL","2005-06","32","222.8","439","445","95.2","39.4","82.9",".475","6.2","21.1",".296",".513","20.2","26.1",".777","105.3","24.6","9.7","2.4","12.9","17.2","+0.9","-0.9","+.015","-0.6","+1.3","-.052","+.012","+3.7","+4.7","-.001","+4.7","Kwame Brown","Kobe Bryant","Lamar Odom","Smush Parker","Luke Walton","/players/b/brownkw01.html","/players/b/bryanko01.html","/players/o/odomla01.html","/players/p/parkesm01.html","/players/w/waltolu01.html"
"42","39","M. Bibby†|†F. GarcÌa†|†K. Martin†|†B. Miller†|†K. Thomas","SAC","2005-06","17","218.5","434","436","95.6","37.6","79.1",".475","6.4","16.3",".392",".515","22.2","28.1",".789","103.7","26.1","6.2","2.2","13.8","16.3","-3.1","-6.6","+.001","0.0","+0.7","-.017","+.004","+9.2","+10.5","+.052","+3.1","Mike Bibby","Francisco Garc√≠a","Kevin Martin","Brad Miller","Kenny Thomas","/players/b/bibbymi01.html","/players/g/garcifr01.html","/players/m/martike02.html","/players/m/millebr01.html","/players/t/thomake01.html"
"43","40","U. Haslem†|†S. O'Neal†|†G. Payton†|†J. Posey†|†D. Wade","MIA","2005-06","27","209.8","402","401","91.9","39.8","78.3",".509","6.9","15.6",".441",".553","21.1","32.3",".652","107.5","25.6","5.9","4.1","12.6","24.3","+7.3","+0.2","+.092","+0.2","-2.5","+.074","+.094","+3.7","+7.1","-.038","+18.5","Udonis Haslem","Shaquille O'Neal","Gary Payton","James Posey","Dwyane Wade","/players/h/hasleud01.html","/players/o/onealsh01.html","/players/p/paytoga01.html","/players/p/poseyja01.html","/players/w/wadedw01.html"
"46","41","S. Battier†|†P. Gasol†|†B. Jackson†|†E. Jones†|†L. Wright","MEM","2005-06","27","207.1","371","366","85.4","33.8","74.2",".456","6.0","20.2",".299",".497","17.4","24.6",".708","91.1","20.2","7.9","5.6","13.4","18.1","+3.5","+2.3","+.034","+1.9","+7.0","-.017","+.045","+4.2","+6.7","-.033","+13.0","Shane Battier","Pau Gasol","Bobby Jackson","Eddie Jones","Lorenzen Wright","/players/b/battish01.html","/players/g/gasolpa01.html","/players/j/jacksbo01.html","/players/j/jonesed02.html","/players/w/wrighlo02.html"
"47","42","G. Arenas†|†C. Butler†|†A. Daniels†|†A. Jamison†|†M. Ruffin","WAS","2005-06","37","206.1","406","396","93.4","36.8","75.2",".489","7.2","17.9",".403",".537","40.3","48.9",".824","121.1","17.5","8.2","2.8","14.0","24.7","-0.9","+3.5","-.037","+0.7","+0.5","+.029","-0.034","+17.0","+18.6","+.055","+15.8","Gilbert Arenas","Caron Butler","Antonio Daniels","Antawn Jamison","Michael Ruffin","/players/a/arenagi01.html","/players/b/butleca01.html","/players/d/daniean01.html","/players/j/jamisan01.html","/players/r/ruffimi01.html"
"48","43","S. Battier†|†P. Gasol†|†B. Jackson†|†E. Jones†|†M. Miller","MEM","2005-06","37","201.9","350","352","83.5","32.3","72.5",".446","11.2","27.6",".405",".523","19.7","28.5",".692","95.6","19.5","6.7","5.7","10.7","25.9","0.0","+2.9","-.018","+6.2","+13.8","+.043","+.023","-4.5","-3.1","-.075","+1.7","Shane Battier","Pau Gasol","Bobby Jackson","Eddie Jones","Mike Miller","/players/b/battish01.html","/players/g/gasolpa01.html","/players/j/jacksbo01.html","/players/j/jonesed02.html","/players/m/millemi01.html"
"49","44","E. Dampier†|†M. Daniels†|†J. Howard†|†D. Nowitzki†|†J. Terry","DAL","2005-06","23","194.2","352","354","87.2","38.6","77.1",".500","5.7","10.6",".535",".537","16.8","22.5",".747","99.6","18.0","4.9","7.4","14.8","21.5","+2.5","-5.4","+.063","+0.7","-1.7","+.135","+.070","+1.7","+1.2","+.038","+7.4","Erick Dampier","Marquis Daniels","Josh Howard","Dirk Nowitzki","Jason Terry","/players/d/dampier01.html","/players/d/daniema01.html","/players/h/howarjo01.html","/players/n/nowitdi01.html","/players/t/terryja01.html"
"50","45","R. Allen†|†N. Collison†|†R. Evans†|†R. Lewis†|†L. Ridnour","SEA","2005-06","20","193.6","356","353","87.9","41.9","88.8",".472","9.4","22.3",".422",".525","15.6","19.8",".788","108.9","23.8","8.7","3.0","13.6","21.1","+2.2","+11.9","-.044","+2.0","+6.7","-.054","-0.039","-0.7","-1.7","+.029","+5.7","Ray Allen","Nick Collison","Reggie Evans","Rashard Lewis","Luke Ridnour","/players/a/allenra02.html","/players/c/collini01.html","/players/e/evansre01.html","/players/l/lewisra02.html","/players/r/ridnolu01.html"
"51","46","M. Banks†|†M. Blount†|†R. Davis†|†K. Garnett†|†R. McCants","MIN","2005-06","16","191.6","363","356","90.0","37.3","74.9",".498","3.3","8.0",".406",".520","18.5","23.8",".779","96.4","25.8","5.5","4.5","16.3","21.8","+1.8","-7.8","+.068","-3.3","-7.8","-.006","+.050","+4.0","+2.8","+.088","+4.3","Marcus Banks","Mark Blount","Ricky Davis","Kevin Garnett","Rashad McCants","/players/b/banksma01.html","/players/b/blounma01.html","/players/d/davisri01.html","/players/g/garneke01.html","/players/m/mccanra01.html"
"52","47","T. Chandler†|†L. Deng†|†B. Gordon†|†O. Harrington†|†K. Hinrich","CHI","2005-06","31","185.8","347","346","89.5","39.8","81.9",".486","7.7","14.5",".536",".533","13.4","19.4",".693","100.7","23.0","4.4","4.4","14.5","24.5","+7.5","+2.1","+.081","+2.6","+0.8","+.158","+.096","-8.5","-10.3","-.046","+9.0","Tyson Chandler","Luol Deng","Ben Gordon","Othella Harrington","Kirk Hinrich","/players/c/chandty01.html","/players/d/denglu01.html","/players/g/gordobe01.html","/players/h/harriot01.html","/players/h/hinriki01.html"
