"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"1032","294","C. Anthony†|†M. Camby†|†N. Hil·rio†|†A. Miller†|†R. White","DEN","2003-04","10","36.0","74","77","100.5","42.6","79.9",".533","5.3","10.7",".500",".567","22.6","29.3",".773","113.2","28.0","8.0","2.7","18.6","16.0","+4.0","-13.3","+.119","0.0","-9.3","+.233","+.124","+12.0","+6.7","+.302","+20.0","Carmelo Anthony","Marcus Camby","Nen√™ Hil√°rio","Andre Miller","Rodney White","/players/a/anthoca01.html","/players/c/cambyma01.html","/players/h/hilarne01.html","/players/m/millean02.html","/players/w/whitero02.html"
"1042","295","C. Arroyo†|†J. Collins†|†A. Kirilenko†|†S. Pavlovic†|†M. Ruffin","UTA","2003-04","3","35.9","59","59","78.8","32.1","73.5",".436","2.7","8.0",".333",".455","24.0","29.4",".818","90.8","18.7","5.3","2.7","13.4","29.4","+8.0","+14.7","+.027","-2.7","-4.0","-.111",".000","-1.3","-6.7","+.114","+12.0","Carlos Arroyo","Jarron Collins","Andrei Kirilenko","Sasha Pavloviƒá","Michael Ruffin","/players/a/arroyca01.html","/players/c/collija03.html","/players/k/kirilan01.html","/players/p/pavloal01.html","/players/r/ruffimi01.html"
"1052","296","S. Abdur-Rahim†|†B. Diaw†|†T. Ratliff†|†J. Terry†|†J. Vaughn","ATL","2003-04","13","35.9","68","68","90.9","32.1","69.5",".462","4.0","10.7",".375",".490","21.4","29.4",".727","89.6","22.7","12.0","16.0","22.7","24.1","+2.7","-17.4","+.123","+1.3","0.0","+.125","+.137","-2.7","-2.7","-.023","+4.0","Shareef Abdur-Rahim","Boris Diaw","Theo Ratliff","Jason Terry","Jacque Vaughn","/players/a/abdursh01.html","/players/d/diawbo01.html","/players/r/ratlith01.html","/players/t/terryja01.html","/players/v/vaughja01.html"
"1062","297","R. Alston†|†R. Butler†|†B. Grant†|†U. Haslem†|†E. Jones","MIA","2003-04","13","35.7","67","67","90.1","33.6","82.0",".410","12.1","25.5",".474",".484","12.1","17.5",".692","91.4","16.1","5.4","6.7","12.1","22.9","-2.7","0.0","-.033","+8.1","+6.7","+.259","+.016","-2.7","-5.4","+.045","0.0","Rafer Alston","Rasual Butler","Brian Grant","Udonis Haslem","Eddie Jones","/players/a/alstora01.html","/players/b/butlera01.html","/players/g/grantbr01.html","/players/h/hasleud01.html","/players/j/jonesed02.html"
"1072","298","D. George†|†H. Grant†|†S. Medvedenko†|†G. Payton†|†K. Rush","LAL","2003-04","6","35.4","63","61","84.0","39.3","75.9",".518","1.4","1.4","1.000",".527","17.6","21.7",".813","97.5","23.0","4.1","4.1","10.8","16.3","+4.1","-2.7","+.070","-1.4","-9.5","+.750","+.061","+4.1","+6.8","-.097","+10.8","Devean George","Horace Grant","Stanislav Medvedenko","Gary Payton","Kareem Rush","/players/g/georgde01.html","/players/g/grantho01.html","/players/m/medvest01.html","/players/p/paytoga01.html","/players/r/rushka01.html"
"1082","299","S. Dalembert†|†W. Green†|†K. Korver†|†E. Snow†|†K. Thomas","PHI","2003-04","8","35.3","59","59","80.3","29.9","74.9",".400","5.4","16.3",".333",".436","21.8","27.2",".800","87.1","17.7","2.7","4.1","8.2","21.8","0.0","-2.7","+.014","-1.4","+2.7","-.167","+.007","+6.8","+5.4","+.113","+5.4","Samuel Dalembert","Willie Green","Kyle Korver","Eric Snow","Kenny Thomas","/players/d/dalemsa01.html","/players/g/greenwi01.html","/players/k/korveky01.html","/players/s/snower01.html","/players/t/thomake01.html"
"1092","300","B. Cook†|†D. Fisher†|†K. Rush†|†B. Russell†|†L. Walton","LAL","2003-04","10","35.1","68","68","92.9","36.9","84.7",".435","6.8","17.8",".385",".476","12.3","19.1",".643","92.9","21.9","13.7","2.7","10.9","13.7","+6.8","+17.8","-.013","+1.4","+8.2","-.187","-0.014","-4.1","-2.7","-.107","+10.9","Brian Cook","Derek Fisher","Kareem Rush","Bryon Russell","Luke Walton","/players/c/cookbr01.html","/players/f/fishede01.html","/players/r/rushka01.html","/players/r/russebr01.html","/players/w/waltolu01.html"
"210","301","B. Cardinal†|†S. Claxton†|†E. Dampier†|†M. Dunleavy†|†J. Richardson","GSW","2003-04","10","34.9","67","64","90.1","30.2","85.2",".355","2.7","9.6",".286",".371","27.5","34.4",".800","90.7","16.5","6.9","2.7","13.7","22.0","-5.5","0.0","-.065","-2.7","-9.6",".000","-0.081","+16.5","+19.2","+.073","+2.7","Brian Cardinal","Speedy Claxton","Erick Dampier","Mike Dunleavy","Jason Richardson","/players/c/cardibr01.html","/players/c/claxtsp01.html","/players/d/dampier01.html","/players/d/dunlemi02.html","/players/r/richaja01.html"
"314","302","C. Billups†|†M. Okur†|†T. Prince†|†B. Sura†|†B. Wallace","DET","2003-04","14","34.9","64","66","89.3","30.2","74.2",".407","5.5","22.0",".250",".444","23.4","30.2",".773","89.3","15.1","9.6","9.6","16.5","13.7","-1.4","-5.5","+.011","+2.7","+9.6","+.028","+.031","+15.1","+17.9","+.106","+15.1","Chauncey Billups","Mehmet Okur","Tayshaun Prince","Bob Sura","Ben Wallace","/players/b/billuch01.html","/players/o/okurme01.html","/players/p/princta01.html","/players/s/surabo01.html","/players/w/wallabe01.html"
"410","303","H. Eisley†|†C. Jacobsen†|†J. Johnson†|†S. Marion†|†J. White","PHO","2003-04","11","34.4","62","62","86.6","36.3","85.2",".426","0.0","8.4",".000",".426","14.0","19.6",".714","86.6","9.8","14.0","4.2","11.2","14.0","+14.0","+11.2","+.124","-4.2","-12.6","-.200","+.096","+2.8","+2.8","+.048","+26.6","Howard Eisley","Casey Jacobsen","Joe Johnson","Shawn Marion","Jahidi White","/players/e/eisleho01.html","/players/j/jacobca01.html","/players/j/johnsjo02.html","/players/m/mariosh01.html","/players/w/whiteja01.html"
"514","304","E. Brand†|†K. Dooling†|†C. Maggette†|†Q. Richardson†|†B. Simmons","LAC","2003-04","6","34.3","71","69","97.8","41.9","89.4",".469","2.8","11.2",".250",".484","23.8","28.0",".850","110.4","18.2","11.2","4.2","12.6","30.7","+9.8","+15.4","+.035","-1.4","0.0","-.125","+.022","-15.4","-16.8","-.025","+2.8","Elton Brand","Keyon Dooling","Corey Maggette","Quentin Richardson","Bobby Simmons","/players/b/brandel01.html","/players/d/doolike01.html","/players/m/maggeco01.html","/players/r/richaqu01.html","/players/s/simmobo01.html"
"610","305","K. Anderson†|†M. World Peace†|†J. Foster†|†A. Harrington†|†R. Miller","IND","2003-04","8","34.3","63","63","88.1","40.6","83.9",".483","0.0","9.8",".000",".483","19.6","22.4",".875","100.7","22.4","4.2","1.4","14.0","21.0","+7.0","+5.6","+.055","-5.6","-2.8","-.444","+.019","+5.6","+1.4","+.208","+14.0","Kenny Anderson","Metta World Peace","Jeff Foster","Al Harrington","Reggie Miller","/players/a/anderke01.html","/players/a/artesro01.html","/players/f/fosteje01.html","/players/h/harrial01.html","/players/m/millere01.html"
"714","306","K. Bryant†|†D. Fisher†|†S. Medvedenko†|†S. O'Neal†|†B. Russell","LAL","2003-04","7","34.1","66","64","91.5","36.6","87.2",".419","7.0","19.7",".357",".460","14.1","28.1",".500","94.3","25.3","8.4","7.0","11.3","21.1","+11.3","+2.8","+.119","+1.4","+2.8","+.024","+.126","-4.2","+5.6","-.313","+19.7","Kobe Bryant","Derek Fisher","Stanislav Medvedenko","Shaquille O'Neal","Bryon Russell","/players/b/bryanko01.html","/players/f/fishede01.html","/players/m/medvest01.html","/players/o/onealsh01.html","/players/r/russebr01.html"
"810","307","D. Harvey†|†C. Jacobsen†|†J. Johnson†|†S. Marion†|†A. Stoudemire","PHO","2003-04","7","34.0","64","64","90.3","39.5","80.4",".491","8.5","15.5",".545",".544","28.2","33.8",".833","115.7","15.5","4.2","4.2","14.1","19.7","-4.2","-16.9","+.042","+1.4","-2.8","+.161","+.058","+11.3","+16.9","-.167","+4.2","Donnell Harvey","Casey Jacobsen","Joe Johnson","Shawn Marion","Amar'e Stoudemire","/players/h/harvedo01.html","/players/j/jacobca01.html","/players/j/johnsjo02.html","/players/m/mariosh01.html","/players/s/stoudam01.html"
"914","308","G. Arenas†|†K. Brown†|†J. Dixon†|†J. Jeffries†|†E. Thomas","WAS","2003-04","8","33.9","61","61","86.5","39.7","80.8",".491","9.9","19.8",".500",".553","25.5","32.6",".783","114.8","14.2","4.3","4.3","17.0","17.0","0.0","+1.4","-.009","+5.7","+7.1","+.167","+.026","+12.8","+15.6","+.033","+18.4","Gilbert Arenas","Kwame Brown","Juan Dixon","Jared Jeffries","Etan Thomas","/players/a/arenagi01.html","/players/b/brownkw01.html","/players/d/dixonju01.html","/players/j/jeffrja01.html","/players/t/thomaet01.html"
"1014","309","S. Dalembert†|†K. Korver†|†A. McKie†|†E. Snow†|†K. Thomas","PHI","2003-04","11","33.9","59","53","79.3","26.9","62.3",".432","9.9","22.7",".438",".511","24.1","26.9",".895","87.8","17.0","4.2","7.1","18.4","18.4","-2.8","-9.9","+.020","+7.1","+12.7","+.152","+.080","+14.2","+14.2","+.117","+15.6","Samuel Dalembert","Kyle Korver","Aaron McKie","Eric Snow","Kenny Thomas","/players/d/dalemsa01.html","/players/k/korveky01.html","/players/m/mckieaa01.html","/players/s/snower01.html","/players/t/thomake01.html"
"113","310","B. Cardinal†|†C. Cheaney†|†E. Dampier†|†A. Johnson†|†J. Richardson","GSW","2003-04","13","33.9","59","61","84.9","34.0","65.1",".522","8.5","14.2",".600",".587","25.5","28.3",".900","101.9","21.2","11.3","8.5","12.7","26.9","+4.2","-24.1","+.188","+1.4","-1.4","+.145","+.214","+15.6","+9.9","+.362","+25.5","Brian Cardinal","Calbert Cheaney","Erick Dampier","Avery Johnson","Jason Richardson","/players/c/cardibr01.html","/players/c/cheanca01.html","/players/d/dampier01.html","/players/j/johnsav01.html","/players/r/richaja01.html"
"123","311","V. Carter†|†M. Curry†|†A. Davis†|†M. Palacio†|†J. Williams","TOR","2003-04","9","33.8","61","63","88.0","34.1","76.6",".444","1.4","1.4","1.000",".454","15.6","18.4",".846","85.1","18.4","5.7","1.4","12.8","14.2","+2.8","+4.3","+.013","+1.4","-2.8","+1.000","+.022","+5.7","+2.8","+.210","+12.8","Vince Carter","Michael Curry","Antonio Davis","Milt Palacio","Jerome Williams","/players/c/cartevi01.html","/players/c/currymi01.html","/players/d/davisan01.html","/players/p/palacmi01.html","/players/w/willije01.html"
"133","312","A. Hardaway†|†C. Jacobsen†|†S. Marbury†|†S. Marion†|†J. White","PHO","2003-04","10","33.6","68","68","97.1","38.6","88.6",".435","7.1","25.7",".278",".476","22.9","30.0",".762","107.1","18.6","7.1","7.1","10.0","20.0","+8.6","+11.4","+.047","+2.9","+4.3","+.078","+.059","0.0","+1.4","-.038","+20.0","Anfernee Hardaway","Casey Jacobsen","Stephon Marbury","Shawn Marion","Jahidi White","/players/h/hardaan01.html","/players/j/jacobca01.html","/players/m/marbust01.html","/players/m/mariosh01.html","/players/w/whiteja01.html"
"143","313","J. Crawford†|†E. Curry†|†A. Davis†|†L. Johnson†|†J. Pargo","CHI","2003-04","3","33.6","69","68","97.9","40.0","92.9",".431","8.6","15.7",".545",".477","15.7","25.7",".611","104.3","22.9","8.6","7.1","12.9","21.4","+7.1","+11.4","+.027","+7.1","+11.4","+.212","+.065","-7.1","-1.4","-.231","+14.3","Jamal Crawford","Eddy Curry","Antonio Davis","Linton Johnson","Jannero Pargo","/players/c/crawfja01.html","/players/c/curryed01.html","/players/d/davisan01.html","/players/j/johnsli01.html","/players/p/pargoja01.html"
"153","314","S. Abdur-Rahim†|†D. Anderson†|†D. Davis†|†E. Gill†|†R. Patterson","POR","2003-04","10","33.3","52","55","77.1","27.4","66.3",".413","2.9","17.3",".167",".435","34.6","41.8",".828","92.3","14.4","13.0","4.3","7.2","23.1","-2.9","-5.8","-.007","-1.4","-2.9","-.048","-0.015","+10.1","+14.4","-.067","+2.9","Shareef Abdur-Rahim","Derek Anderson","Dale Davis","Eddie Gill","Ruben Patterson","/players/a/abdursh01.html","/players/a/anderde01.html","/players/d/davisda01.html","/players/g/gilled01.html","/players/p/patteru01.html"
"163","315","A. Daniels†|†R. Lewis†|†R. Murray†|†V. Potapenko†|†V. Radmanovic","SEA","2003-04","19","33.3","65","63","92.3","40.4","79.3",".509","7.2","18.8",".385",".555","24.5","30.3",".810","112.5","24.5","5.8","2.9","10.1","20.2","+8.7","+7.2","+.069","0.0","-2.9","+.051","+.065","+11.5","+8.7","+.210","+28.9","Antonio Daniels","Rashard Lewis","Ronald Murray","Vitaly Potapenko","Vladimir Radmanoviƒá","/players/d/daniean01.html","/players/l/lewisra02.html","/players/m/murraro01.html","/players/p/potapvi01.html","/players/r/radmavl01.html"
"173","316","B. Bowen†|†T. Duncan†|†M. GinÛbili†|†J. Hart†|†R. Nesterovic","SAS","2003-04","6","33.0","60","56","84.4","33.5","65.5",".511","1.5","8.7",".167",".522","14.6","26.2",".556","82.9","21.8","2.9","1.5","21.8","11.6","+4.4","-21.8","+.178","-1.5","-11.6","+.024","+.172","+7.3","+17.5","-.278","+14.6","Bruce Bowen","Tim Duncan","Manu Gin√≥bili","Jason Hart","Rasho Nesteroviƒá","/players/b/bowenbr01.html","/players/d/duncati01.html","/players/g/ginobma01.html","/players/h/hartja01.html","/players/n/nestera01.html"
"183","317","A. Iverson†|†M. Jackson†|†A. McCaskill†|†A. McKie†|†E. Snow","PHI","2003-04","7","33.0","63","60","89.4","37.8","77.0",".491","5.8","10.2",".571",".528","18.9","24.7",".765","100.3","26.2","13.1","1.5","11.6","8.7","0.0","+2.9","-.019","0.0","-4.4","+.171","-0.021","+10.2","+14.5","-.092","+10.2","Allen Iverson","Marc Jackson","Amal McCaskill","Aaron McKie","Eric Snow","/players/i/iversal01.html","/players/j/jacksma02.html","/players/m/mccasam01.html","/players/m/mckieaa01.html","/players/s/snower01.html"
"193","318","V. Carter†|†M. Curry†|†D. Marshall†|†M. Peterson†|†J. Rose","TOR","2003-04","13","32.9","62","57","86.9","27.8","78.9",".352","4.4","20.5",".214",".380","20.5","29.2",".700","80.4","11.7","1.5","2.9","11.7","23.4","+5.8","+11.7","+.026","+2.9","+2.9","+.131","+.043","-1.5","+2.9","-.133","+13.2","Vince Carter","Michael Curry","Donyell Marshall","Morris Peterson","Jalen Rose","/players/c/cartevi01.html","/players/c/currymi01.html","/players/m/marshdo01.html","/players/p/petermo01.html","/players/r/roseja01.html"
"203","319","E. Brand†|†C. Kaman†|†C. Maggette†|†D. Overton†|†Q. Richardson","LAC","2003-04","5","32.8","64","66","95.2","42.5","71.7",".592","2.9","10.2",".286",".612","14.6","20.5",".714","102.5","27.8","5.9","4.4","22.0","17.6","0.0","-24.9","+.152","-1.5","-5.9","+.013","+.150","+1.5","-1.5","+.114","0.0","Elton Brand","Chris Kaman","Corey Maggette","Doug Overton","Quentin Richardson","/players/b/brandel01.html","/players/k/kamanch01.html","/players/m/maggeco01.html","/players/o/overtdo01.html","/players/r/richaqu01.html"
"213","320","T. Chandler†|†J. Crawford†|†E. Curry†|†K. Hinrich†|†E. Robinson","CHI","2003-04","6","32.7","64","61","91.8","44.1","76.4",".577","4.4","10.3",".429",".606","13.2","19.1",".692","105.7","27.9","4.4","4.4","14.7","19.1","+14.7","-11.7","+.244","-1.5","-7.3","+.095","+.239","+4.4","+7.3","-.058","+32.3","Tyson Chandler","Jamal Crawford","Eddy Curry","Kirk Hinrich","Eddie Robinson","/players/c/chandty01.html","/players/c/crawfja01.html","/players/c/curryed01.html","/players/h/hinriki01.html","/players/r/robined01.html"
"243","321","G. Arenas†|†B. Haywood†|†L. Hughes†|†J. Jeffries†|†J. Stackhouse","WAS","2003-04","4","32.7","64","62","92.6","33.8","85.3",".397","8.8","16.2",".545",".448","27.9","29.4",".950","104.4","20.6","11.8","8.8","14.7","11.8","-1.5","+2.9","-.032","+7.4","+4.4","+.420","+.011","+19.1","+17.6","+.200","+23.5","Gilbert Arenas","Brendan Haywood","Larry Hughes","Jared Jeffries","Jerry Stackhouse","/players/a/arenagi01.html","/players/h/haywobr01.html","/players/h/hughela01.html","/players/j/jeffrja01.html","/players/s/stackje01.html"
"253","322","V. Baker†|†A. Hardaway†|†S. Marbury†|†K. Thomas†|†T. Thomas","NYK","2003-04","7","32.6","59","58","86.0","38.2","73.5",".520","7.4","16.2",".455",".570","11.8","14.7",".800","95.6","29.4","10.3","5.9","16.2","23.5","+8.8","-8.8","+.163","+4.4","+8.8","+.055","+.195","0.0","-2.9","+.133","+22.1","Vin Baker","Anfernee Hardaway","Stephon Marbury","Kurt Thomas","Tim Thomas","/players/b/bakervi01.html","/players/h/hardaan01.html","/players/m/marbust01.html","/players/t/thomaku01.html","/players/t/thomati01.html"
"263","323","B. Knight†|†T. Kukoc†|†D. Mason†|†B. Skinner†|†K. Van Horn","MIL","2003-04","9","32.5","59","62","89.4","36.9","82.7",".446","7.4","11.8",".625",".491","8.9","10.3",".857","90.1","22.2","14.8","4.4","10.3","20.7","+8.9","+7.4","+.074","+3.0","+3.0","+.125","+.089","-4.4","-4.4","-.043","+16.2","Brevin Knight","Toni Kukoƒç","Desmond Mason","Brian Skinner","Keith Van Horn","/players/k/knighbr01.html","/players/k/kukocto01.html","/players/m/masonde01.html","/players/s/skinnbr01.html","/players/v/vanhoke01.html"
"273","324","C. Blount†|†C. Bosh†|†V. Carter†|†M. Peterson†|†J. Rose","TOR","2003-04","9","32.2","59","60","88.8","35.8","83.5",".429","9.0","20.9",".429",".482","22.4","25.4",".882","102.9","20.9","6.0","7.5","9.0","25.4","+4.5","+10.4",".000","+6.0","+7.5","+.206","+.033","-7.5","-10.4","+.049","+7.5","Corie Blount","Chris Bosh","Vince Carter","Morris Peterson","Jalen Rose","/players/b/blounco01.html","/players/b/boshch01.html","/players/c/cartevi01.html","/players/p/petermo01.html","/players/r/roseja01.html"
"283","325","B. Cardinal†|†C. Cheaney†|†A. Johnson†|†J. Richardson†|†C. Robinson","GSW","2003-04","10","32.1","60","61","90.6","40.4","79.4",".509","10.5","15.0",".700",".575","9.0","12.0",".750","100.3","24.0","12.0","1.5","10.5","25.5","+9.0","+15.0","+.021","+7.5","+3.0","+.450","+.064","-21.0","-29.9","+.036","+4.5","Brian Cardinal","Calbert Cheaney","Avery Johnson","Jason Richardson","Clifford Robinson","/players/c/cardibr01.html","/players/c/cheanca01.html","/players/j/johnsav01.html","/players/r/richaja01.html","/players/r/robincl02.html"
"293","326","T. Best†|†J. Howard†|†A. Jamison†|†D. Nowitzki†|†A. Walker","DAL","2003-04","10","32.0","65","63","96.1","43.6","88.6",".492","4.5","13.5",".333",".517","27.0","34.6",".783","118.7","28.5","12.0","4.5","7.5","19.5","+7.5","+15.0","+.002","+1.5","+1.5","+.083","+.007","+4.5","+10.5","-.155","+21.0","Travis Best","Josh Howard","Antawn Jamison","Dirk Nowitzki","Antoine Walker","/players/b/besttr01.html","/players/h/howarjo01.html","/players/j/jamisan01.html","/players/n/nowitdi01.html","/players/w/walkean02.html"
"303","327","C. Jacobsen†|†J. Johnson†|†S. Marbury†|†S. Marion†|†J. White","PHO","2003-04","11","32.0","62","63","93.9","49.6","90.1",".550","4.5","15.0",".300",".575","7.5","12.0",".625","111.2","16.5","4.5","6.0","16.5","25.5","+16.5","+13.5","+.119","-4.5","-3.0","-.200","+.085","-27.0","-30.0","-.196","+1.5","Casey Jacobsen","Joe Johnson","Stephon Marbury","Shawn Marion","Jahidi White","/players/j/jacobca01.html","/players/j/johnsjo02.html","/players/m/marbust01.html","/players/m/mariosh01.html","/players/w/whiteja01.html"
"315","328","D. Gooden†|†D. Harvey†|†J. Howard†|†T. Lue†|†T. McGrady","ORL","2003-04","7","31.8","67","64","98.9","39.3","87.6",".448","6.0","12.1",".500",".483","19.6","24.2",".813","104.2","24.2","7.6","7.6","16.6","22.7","-3.0","-3.0","-.018","+3.0","+3.0","+.167","-0.001","+3.0","-1.5","+.165","0.0","Drew Gooden","Donnell Harvey","Juwan Howard","Tyronn Lue","Tracy McGrady","/players/g/goodedr01.html","/players/h/harvedo01.html","/players/h/howarju01.html","/players/l/luety01.html","/players/m/mcgratr01.html"
"323","329","R. Bell†|†J. Collins†|†A. Kirilenko†|†R. LÛpez†|†M. Ruffin","UTA","2003-04","7","31.7","58","54","84.7","30.3","65.0",".465","3.0","10.6",".286",".488","31.8","37.8",".840","95.3","25.7","7.6","4.5","13.6","33.3","+1.5","0.0","+.023","-1.5","-6.1","+.013","+.012","+6.1","+3.0","+.101","+7.6","Raja Bell","Jarron Collins","Andrei Kirilenko","Ra√ºl L√≥pez","Michael Ruffin","/players/b/bellra01.html","/players/c/collija03.html","/players/k/kirilan01.html","/players/l/lopezra01.html","/players/r/ruffimi01.html"
"333","330","R. Alston†|†R. Butler†|†B. Grant†|†U. Haslem†|†D. Wade","MIA","2003-04","12","31.7","61","57","89.3","37.8","74.1",".510","6.1","16.6",".364",".551","19.7","30.3",".650","101.4","25.7","4.5","4.5","18.2","13.6","+6.1","-1.5","+.090","+4.5","-1.5","+.280","+.121","+4.5","+10.6","-.119","+21.2","Rafer Alston","Rasual Butler","Brian Grant","Udonis Haslem","Dwyane Wade","/players/a/alstora01.html","/players/b/butlera01.html","/players/g/grantbr01.html","/players/h/hasleud01.html","/players/w/wadedw01.html"
"343","331","V. Carter†|†D. Marshall†|†J. MoÔso†|†J. Rose†|†A. Williams","TOR","2003-04","6","31.6","56","60","88.1","36.5","80.5",".453","3.0","12.2",".250",".472","19.8","27.4",".722","95.7","25.8","9.1","9.1","10.6","18.2","0.0","-4.6","+.024","+3.0","+3.0","+.250","+.043","+6.1","+9.1","-.028","+9.1","Vince Carter","Donyell Marshall","J√©r√¥me Mo√Øso","Jalen Rose","Alvin Williams","/players/c/cartevi01.html","/players/m/marshdo01.html","/players/m/moisoje01.html","/players/r/roseja01.html","/players/w/willial02.html"
"353","332","S. Abdur-Rahim†|†D. Anderson†|†D. Miles†|†Z. Randolph†|†D. Stoudamire","POR","2003-04","9","31.6","58","58","88.2","39.5","63.9",".619","6.1","15.2",".400",".667","16.7","24.3",".688","101.9","27.4","4.6","10.6","22.8","16.7","+4.6","-18.2","+.193","-1.5","+1.5","-.156","+.194","-3.0","+1.5","-.179","+4.6","Shareef Abdur-Rahim","Derek Anderson","Darius Miles","Zach Randolph","Damon Stoudamire","/players/a/abdursh01.html","/players/a/anderde01.html","/players/m/milesda01.html","/players/r/randoza01.html","/players/s/stoudda01.html"
"363","333","A. DeClercq†|†J. Howard†|†B. Johnsen†|†T. Lue†|†D. Stevenson","ORL","2003-04","5","31.6","55","56","84.3","33.4","88.1",".379","6.1","15.2",".400",".414","12.2","15.2",".800","85.1","18.2","10.6","1.5","12.2","18.2","+1.5","+16.7","-.067","+1.5","-1.5","+.127","-0.065","+3.0","-4.6","+.338","+7.6","Andrew DeClercq","Juwan Howard","Britton Johnsen","Tyronn Lue","DeShawn Stevenson","/players/d/declean01.html","/players/h/howarju01.html","/players/j/johnsbr01.html","/players/l/luety01.html","/players/s/stevede01.html"
"373","334","B. Bowen†|†T. Duncan†|†M. GinÛbili†|†R. Horry†|†C. Ward","SAS","2003-04","13","31.6","60","62","92.5","39.4","80.4",".491","9.1","21.2",".429",".547","10.6","10.6","1.000","98.6","22.8","10.6","10.6","19.7","28.8","+16.7","-1.5","+.213","+6.1","+4.6","+.247","+.251","-9.1","-18.2","+.316","+30.3","Bruce Bowen","Tim Duncan","Manu Gin√≥bili","Robert Horry","Charlie Ward","/players/b/bowenbr01.html","/players/d/duncati01.html","/players/g/ginobma01.html","/players/h/horryro01.html","/players/w/wardch01.html"
"383","335","C. Arroyo†|†R. Bell†|†G. Giricek†|†A. Kirilenko†|†G. Ostertag","UTA","2003-04","10","31.5","62","63","95.1","35.0","79.2",".442","9.1","19.8",".462",".500","18.3","30.4",".600","97.4","21.3","12.2","10.7","19.8","33.5","+18.3","+18.3","+.167","+7.6","+4.6","+.362","+.213","-24.4","-28.9","-.118","+19.8","Carlos Arroyo","Raja Bell","Gordan Giriƒçek","Andrei Kirilenko","Greg Ostertag","/players/a/arroyca01.html","/players/b/bellra01.html","/players/g/giricgo01.html","/players/k/kirilan01.html","/players/o/ostergr01.html"
"393","336","D. Armstrong†|†B. Davis†|†J. Magloire†|†J. Mashburn†|†D. West","NOH","2003-04","8","31.3","56","56","85.8","33.7","84.2",".400","12.3","26.0",".471",".473","15.3","18.4",".833","94.9","23.0","6.1","9.2","12.3","24.5","+1.5","0.0","+.018","+4.6","+6.1","+.086","+.045","+3.1","+1.5","+.106","+10.7","Darrell Armstrong","Baron Davis","Jamaal Magloire","Jamal Mashburn","David West","/players/a/armstda01.html","/players/d/davisba01.html","/players/m/magloja01.html","/players/m/mashbja01.html","/players/w/westda01.html"
"403","337","L. Harris†|†R. Jefferson†|†Z. Planinic†|†R. Rogers†|†A. Williams","NJN","2003-04","12","31.2","60","58","90.9","33.9","80.1",".423","6.2","21.6",".286",".462","18.5","27.7",".667","92.5","24.7","10.8","0.0","12.3","32.4","+6.2","+15.4","-.005","+1.5","+9.2","-.089","-0.003","-13.9","-13.9","-.111","0.0","Lucious Harris","Richard Jefferson","Zoran Planiniƒá","Rodney Rogers","Aaron Williams","/players/h/harrilu01.html","/players/j/jefferi01.html","/players/p/planizo01.html","/players/r/rogerro01.html","/players/w/williaa01.html"
"413","338","L. Hunter†|†M. James†|†M. Okur†|†B. Wallace†|†C. Williamson","DET","2003-04","8","31.2","56","56","86.1","29.2","69.2",".422","1.5","6.1",".250",".433","20.0","32.3",".619","79.9","20.0","15.4","7.7","21.5","24.6","+9.2","+4.6","+.113","-1.5","-9.2","+.050","+.100","+6.1","+7.7","+.057","+23.1","Lindsey Hunter","Mike James","Mehmet Okur","Ben Wallace","Corliss Williamson","/players/h/hunteli01.html","/players/j/jamesmi01.html","/players/o/okurme01.html","/players/w/wallabe01.html","/players/w/willico02.html"
"423","339","D. Christie†|†B. Jackson†|†T. Massenburg†|†B. Miller†|†P. Stojakovic","SAC","2003-04","11","31.1","59","54","87.2","37.0","92.6",".400","3.1","17.0",".182",".417","24.7","26.2",".941","101.8","23.1","9.3","0.0","6.2","12.3","-10.8","+17.0","-.233","+1.5","+9.3","-.018","-0.226","+20.1","+18.5","+.341","0.0","Doug Christie","Bobby Jackson","Tony Massenburg","Brad Miller","Peja Stojakoviƒá","/players/c/chrisdo01.html","/players/j/jacksbo01.html","/players/m/masseto01.html","/players/m/millebr01.html","/players/s/stojape01.html"
"433","340","C. Billups†|†R. Hamilton†|†M. Okur†|†B. Wallace†|†C. Williamson","DET","2003-04","10","31.0","54","53","82.9","34.1","79.0",".431","7.7","12.4",".625",".480","31.0","41.8",".741","106.9","21.7","7.7","3.1","6.2","20.1","-4.6","+12.4","-.150","+3.1","+3.1","+.125","-0.136","+9.3","+13.9","-.037","+3.1","Chauncey Billups","Richard Hamilton","Mehmet Okur","Ben Wallace","Corliss Williamson","/players/b/billuch01.html","/players/h/hamilri01.html","/players/o/okurme01.html","/players/w/wallabe01.html","/players/w/willico02.html"
