"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"12","11","H. Barnes†|†S. Curry†|†F. Ezeli†|†D. Lee†|†K. Thompson","GSW","2012-13","55","516.0","1008","1005","93.6","39.8","84.7",".470","8.1","20.3",".399",".518","13.2","16.7",".789","100.9","23.9","7.3","4.3","16.1","20.2","+2.2","+0.2","+.025","-0.6","-0.4","-.020","+.022","-0.9","-1.5","+.013","+3.0","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","/players/b/barneha02.html","/players/c/curryst01.html","/players/e/ezelife01.html","/players/l/leeda02.html","/players/t/thompkl01.html"
"13","12","C. Boozer†|†L. Deng†|†R. Hamilton†|†K. Hinrich†|†J. Noah","CHI","2012-13","25","428.8","806","808","90.3","38.2","80.9",".472","3.5","10.2",".341",".493","13.5","17.0",".796","93.4","26.4","6.9","4.9","16.8","15.9","+1.1","-2.1","+.026","-1.2","-3.9","+.007","+.019","+2.1","+2.2","+.023","+3.1","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","/players/b/boozeca01.html","/players/d/denglu01.html","/players/h/hamilri01.html","/players/h/hinriki01.html","/players/n/noahjo01.html"
"14","13","H. Barnes†|†A. Bogut†|†S. Curry†|†D. Lee†|†K. Thompson","GSW","2012-13","30","422.1","830","835","94.7","39.5","83.9",".470","8.5","20.4",".419",".521","13.3","17.3",".770","100.8","24.3","6.7","4.9","13.8","19.1","+2.0","-1.0","+.030","+0.6","+1.9","-.013","+.034","-3.5","-4.0","-.022","+1.1","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","/players/b/barneha02.html","/players/b/bogutan01.html","/players/c/curryst01.html","/players/l/leeda02.html","/players/t/thompkl01.html"
"15","14","S. Curry†|†J. Jack†|†C. Landry†|†D. Lee†|†K. Thompson","GSW","2012-13","61","401.5","804","770","94.1","41.2","84.2",".490","9.7","23.8",".407",".548","16.3","20.0",".814","108.4","26.9","8.5","2.5","14.9","22.0","+3.8","+3.9","+.024","+3.8","+5.1","+.093","+.045","-2.4","-6.0","+.095","+9.1","Stephen Curry","Jarrett Jack","Carl Landry","David Lee","Klay Thompson","/players/c/curryst01.html","/players/j/jackja01.html","/players/l/landrca01.html","/players/l/leeda02.html","/players/t/thompkl01.html"
"16","15","M. Ellis†|†E. Ilyasova†|†B. Jennings†|†L. Mbah a Moute†|†L. Sanders","MIL","2012-13","31","388.8","764","770","94.7","40.4","88.6",".455","7.8","19.5",".399",".499","10.2","14.7",".697","98.8","26.4","9.3","9.4","14.3","17.9","+2.5","0.0","+.028","+1.7","+3.8","+.013","+.038","-3.5","-2.2","-.113","+3.2","Monta Ellis","Ersan ƒ∞lyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","/players/e/ellismo01.html","/players/i/ilyaser01.html","/players/j/jennibr01.html","/players/m/mbahalu01.html","/players/s/sandela01.html"
"17","16","L. Allen†|†J. Holiday†|†J. Richardson†|†E. Turner†|†T. Young","PHI","2012-13","27","382.2","718","725","90.6","43.1","86.7",".497","5.8","15.1",".383",".530","7.3","11.1",".659","99.2","25.4","7.3","4.0","11.4","16.5","+5.3","+6.8","+.024","-0.3","-3.5","+.059","+.019","-5.3","-6.0","-.076","+5.0","Lavoy Allen","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","/players/a/allenla01.html","/players/h/holidjr01.html","/players/r/richaja01.html","/players/t/turneev01.html","/players/y/youngth01.html"
"18","17","T. Duncan†|†D. Green†|†K. Leonard†|†T. Parker†|†T. Splitter","SAS","2012-13","31","362.4","693","693","91.8","39.5","78.7",".502","5.8","13.1",".444",".539","14.6","17.6",".827","99.3","24.5","7.4","9.3","14.2","11.4","+5.2","-5.4","+.094","+0.7","-2.6","+.117","+.100","+6.5","+5.2","+.178","+17.5","Tim Duncan","Danny Green","Kawhi Leonard","Tony Parker","Tiago Splitter","/players/d/duncati01.html","/players/g/greenda02.html","/players/l/leonaka01.html","/players/p/parketo01.html","/players/s/splitti01.html"
"19","18","K. Durant†|†S. Ibaka†|†K. Martin†|†K. Perkins†|†R. Westbrook","OKC","2012-13","70","357.5","712","709","95.4","36.2","74.2",".488","6.2","16.1",".383",".530","27.4","32.0",".857","106.1","21.2","8.6","6.7","17.6","21.2","+0.3","-9.9","+.061","-0.7","-6.2","+.076","+.062","+6.7","+7.4","+.016","+6.6","Kevin Durant","Serge Ibaka","Kevin Martin","Kendrick Perkins","Russell Westbrook","/players/d/duranke01.html","/players/i/ibakase01.html","/players/m/martike02.html","/players/p/perkike01.html","/players/w/westbru01.html"
"20","19","D. Harris†|†A. Horford†|†K. Korver†|†J. Smith†|†J. Teague","ATL","2012-13","29","351.2","696","692","94.9","40.2","80.5",".499","9.0","23.2",".388",".555","12.6","16.3",".773","102.0","27.9","9.4","5.2","14.5","15.3","+3.0","-5.5","+.067","+2.3","+5.6","+.008","+.084","+1.1","+1.8","-.019","+9.4","Devin Harris","Al Horford","Kyle Korver","Josh Smith","Jeff Teague","/players/h/harride01.html","/players/h/horfoal01.html","/players/k/korveky01.html","/players/s/smithjo03.html","/players/t/teaguje01.html"
"21","20","D. DeRozan†|†R. Gay†|†A. Johnson†|†K. Lowry†|†J. Valanciunas","TOR","2012-13","25","343.2","651","659","91.6","38.9","78.5",".496","5.0","13.0",".387",".528","16.8","20.3",".828","99.6","24.6","7.1","7.4","15.9","19.4","+6.2","-1.4","+.086","-0.6","-3.2","+.042","+.083","+0.1","-1.4","+.060","+11.9","DeMar DeRozan","Rudy Gay","Amir Johnson","Kyle Lowry","Jonas Valanƒçi≈´nas","/players/d/derozde01.html","/players/g/gayru01.html","/players/j/johnsam01.html","/players/l/lowryky01.html","/players/v/valanjo01.html"
"24","21","M. World Peace†|†K. Bryant†|†E. Clark†|†D. Howard†|†S. Nash","LAL","2012-13","28","339.0","673","660","94.4","41.1","81.4",".504","8.2","20.1",".408",".555","12.5","20.4",".611","102.8","23.6","8.9","4.8","17.6","15.3","+0.3","-7.2","+.044","+1.4","+2.4","+.024","+.056","+3.5","+7.1","-.059","+5.5","Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","/players/a/artesro01.html","/players/b/bryanko01.html","/players/c/clarkea01.html","/players/h/howardw01.html","/players/n/nashst01.html"
"25","22","÷. Asik†|†J. Harden†|†J. Lin†|†M. Morris†|†C. Parsons","HOU","2012-13","38","332.4","682","690","99.1","36.5","80.3",".455","6.9","24.3",".286",".498","21.1","26.7",".789","101.1","22.2","9.1","3.6","17.5","14.9","-2.2","-8.7","+.020","+0.4","+4.6","-.045","+.027","+8.2","+11.1","-.035","+4.3","√ñmer A≈üƒ±k","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","/players/a/asikom01.html","/players/h/hardeja01.html","/players/l/linje01.html","/players/m/morrima03.html","/players/p/parsoch01.html"
"26","23","A. Horford†|†K. Korver†|†J. Smith†|†D. Stevenson†|†J. Teague","ATL","2012-13","25","332.1","641","643","92.8","41.0","81.8",".502","10.3","24.4",".420",".564","11.4","15.8",".725","103.8","28.6","8.8","6.5","12.4","16.2","+2.2","-4.5","+.051","+2.0","+6.4","-.036","+.066","+1.4","+1.4","+.028","+7.8","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","/players/h/horfoal01.html","/players/k/korveky01.html","/players/s/smithjo03.html","/players/s/stevede01.html","/players/t/teaguje01.html"
"27","24","S. Battier†|†C. Bosh†|†M. Chalmers†|†L. James†|†D. Wade","MIA","2012-13","42","299.7","581","572","92.3","42.1","80.6",".523","9.0","21.5",".418",".579","18.6","24.8",".748","111.8","25.0","7.5","8.0","13.9","16.2","+6.4","-3.8","+.100","+1.3","-1.0","+.075","+.110","+4.8","+7.2","-.033","+18.9","Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Dwyane Wade","/players/b/battish01.html","/players/b/boshch01.html","/players/c/chalmma01.html","/players/j/jamesle01.html","/players/w/wadedw01.html"
"28","25","M. Barnes†|†E. Bledsoe†|†J. Crawford†|†L. Odom†|†R. Turiaf","LAC","2012-13","35","283.6","546","553","93.0","37.7","79.6",".474","6.3","19.5",".322",".514","13.5","19.6",".690","95.3","23.0","11.8","11.3","17.1","21.0","+6.1","-2.2","+.087","-0.5","-1.4","-.003","+.085","-3.6","-3.9","-.037","+8.1","Matt Barnes","Eric Bledsoe","Jamal Crawford","Lamar Odom","Ronny Turiaf","/players/b/barnema02.html","/players/b/bledser01.html","/players/c/crawfja01.html","/players/o/odomla01.html","/players/t/turiaro01.html"
"29","26","C. Billups†|†C. Butler†|†B. Griffin†|†D. Jordan†|†C. Paul","LAC","2012-13","21","281.2","519","520","88.7","41.8","81.3",".515","10.4","25.8",".404",".579","12.5","18.4",".676","106.5","27.3","9.4","4.6","14.0","16.7","+4.1","+3.6","+.029","+3.2","+8.0",".000","+.047","+0.5","+2.2","-.061","+12.0","Chauncey Billups","Caron Butler","Blake Griffin","DeAndre Jordan","Chris Paul","/players/b/billuch01.html","/players/b/butleca01.html","/players/g/griffbl01.html","/players/j/jordade01.html","/players/p/paulch01.html"
"30","27","C. Anthony†|†T. Chandler†|†R. Felton†|†J. Kidd†|†J. Smith","NYK","2012-13","39","269.7","491","488","87.1","38.8","81.5",".476","11.6","29.2",".396",".547","19.2","24.9",".771","108.4","17.8","8.7","4.4","11.7","17.4","+7.3","+3.0","+.075","+5.9","+9.1","+.113","+.109","+3.9","+4.6","+.017","+24.4","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","J.R. Smith","/players/a/anthoca01.html","/players/c/chandty01.html","/players/f/feltora01.html","/players/k/kiddja01.html","/players/s/smithjr01.html"
"31","28","B. Bass†|†A. Bradley†|†K. Garnett†|†C. Lee†|†P. Pierce","BOS","2012-13","20","244.6","463","461","90.7","36.9","74.0",".499","5.5","11.8",".467",".536","16.5","19.2",".857","95.8","24.9","10.0","4.1","15.9","20.6","0.0","-4.3","+.027","-0.4","-3.5","+.082","+.027","+1.6","+0.8","+.049","+1.2","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","/players/b/bassbr01.html","/players/b/bradlav01.html","/players/g/garneke01.html","/players/l/leeco01.html","/players/p/piercpa01.html"
"32","29","A. Horford†|†K. Korver†|†J. Smith†|†J. Teague†|†L. Williams","ATL","2012-13","21","231.9","445","438","91.4","38.3","84.7",".452","11.0","26.3",".417",".517","12.8","17.4",".738","100.4","27.5","7.5","7.2","10.1","15.9","+1.9","-2.5","+.034","+4.1","+8.7","+.029","+.060","+0.4","+0.2","+.015","+8.3","Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Lou Williams","/players/h/horfoal01.html","/players/k/korveky01.html","/players/s/smithjo03.html","/players/t/teaguje01.html","/players/w/willilo02.html"
"33","30","A. Afflalo†|†G. Davis†|†J. Nelson†|†J. Redick†|†N. Vucevic","ORL","2012-13","24","230.5","444","436","91.6","41.2","82.9",".497","7.9","19.2",".413",".545","15.8","19.0",".835","106.2","27.7","6.5","3.7","14.0","15.8","+2.3","+0.2","+.026","+2.9","+1.9","+.124","+.044","+1.2","-0.6","+.090","+8.7","Arron Afflalo","Glen Davis","Jameer Nelson","J.J. Redick","Nikola Vuƒçeviƒá","/players/a/afflaar01.html","/players/d/davisgl01.html","/players/n/nelsoja01.html","/players/r/redicjj01.html","/players/v/vucevni01.html"
"34","31","M. Barnes†|†E. Bledsoe†|†J. Crawford†|†R. Hollins†|†L. Odom","LAC","2012-13","33","229.7","427","433","89.9","37.6","76.9",".489","6.9","18.8",".367",".534","15.5","19.6",".787","97.6","20.3","9.6","6.5","18.6","27.2","+4.0","-3.8","+.072","+1.7","+0.8","+.076","+.084","-6.5","-11.5","+.083","+3.1","Matt Barnes","Eric Bledsoe","Jamal Crawford","Ryan Hollins","Lamar Odom","/players/b/barnema02.html","/players/b/bledser01.html","/players/c/crawfja01.html","/players/h/holliry01.html","/players/o/odomla01.html"
"35","32","÷. Asik†|†J. Harden†|†J. Lin†|†D. Motiejunas†|†C. Parsons","HOU","2012-13","16","222.2","441","442","95.4","40.8","81.0",".504","10.6","24.6",".430",".569","16.4","24.4",".673","108.7","25.1","7.1","3.7","16.6","17.7","+0.9","-3.7","+.032","+3.5","+5.6","+.055","+.055","+3.7","+8.6","-.136","+8.9","√ñmer A≈üƒ±k","James Harden","Jeremy Lin","Donatas Motiej≈´nas","Chandler Parsons","/players/a/asikom01.html","/players/h/hardeja01.html","/players/l/linje01.html","/players/m/motiedo01.html","/players/p/parsoch01.html"
"36","33","B. Bass†|†K. Garnett†|†P. Pierce†|†R. Rondo†|†J. Terry","BOS","2012-13","25","221.8","422","419","91.0","38.3","78.5",".488","5.0","14.9",".333",".519","14.7","19.5",".756","96.3","26.2","10.4","2.8","12.8","15.4","+2.6","+2.2","+.020","0.0","+0.2","-.005","+.019","+1.1","+0.6","+.031","+6.3","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","/players/b/bassbr01.html","/players/g/garneke01.html","/players/p/piercpa01.html","/players/r/rondora01.html","/players/t/terryja01.html"
"37","34","C. Anthony†|†R. Brewer†|†T. Chandler†|†R. Felton†|†J. Kidd","NYK","2012-13","18","210.4","403","398","91.4","38.8","84.2",".461","11.2","28.3",".395",".527","16.0","21.4",".745","104.7","22.8","9.8","3.2","9.4","13.7","-2.7","+5.5","-.067","+2.7","+8.0","-.021","-0.054","+4.8","+7.5","-.059","+2.1","Carmelo Anthony","Ronnie Brewer","Tyson Chandler","Raymond Felton","Jason Kidd","/players/a/anthoca01.html","/players/b/brewero02.html","/players/c/chandty01.html","/players/f/feltora01.html","/players/k/kiddja01.html"
"38","35","C. Butler†|†J. Crawford†|†B. Griffin†|†D. Jordan†|†C. Paul","LAC","2012-13","50","207.9","407","416","95.0","40.2","78.5",".512","8.5","19.2",".446",".566","21.2","30.7",".692","110.1","28.2","11.3","4.6","15.2","22.4","+2.3","-2.3","+.043","+0.5","-2.1","+.065","+.048","+3.2","+4.6","+.001","+8.3","Caron Butler","Jamal Crawford","Blake Griffin","DeAndre Jordan","Chris Paul","/players/b/butleca01.html","/players/c/crawfja01.html","/players/g/griffbl01.html","/players/j/jordade01.html","/players/p/paulch01.html"
"39","36","÷. Asik†|†C. Delfino†|†J. Harden†|†J. Lin†|†C. Parsons","HOU","2012-13","34","204.9","428","428","100.2","39.4","84.1",".468","12.6","30.2",".419",".543","20.8","27.4",".761","112.2","20.1","8.9","4.9","16.2","18.7","-1.2","-2.6",".000","+4.9","+7.3","+.082","+.031","+2.6","+4.2","-.027","+5.2","√ñmer A≈üƒ±k","Carlos Delfino","James Harden","Jeremy Lin","Chandler Parsons","/players/a/asikom01.html","/players/d/delfica01.html","/players/h/hardeja01.html","/players/l/linje01.html","/players/p/parsoch01.html"
"40","37","A. Bogut†|†S. Curry†|†J. Jack†|†D. Lee†|†K. Thompson","GSW","2012-13","26","204.6","395","383","91.3","39.7","81.7",".486","9.9","19.5",".506",".546","18.3","23.0",".796","107.5","26.3","4.9","4.2","13.6","16.7","+2.1","-4.9","+.052","+2.3","-3.5","+.179","+.069","+4.0","+5.6","-.028","+10.6","Andrew Bogut","Stephen Curry","Jarrett Jack","David Lee","Klay Thompson","/players/b/bogutan01.html","/players/c/curryst01.html","/players/j/jackja01.html","/players/l/leeda02.html","/players/t/thompkl01.html"
"41","38","M. Dunleavy†|†M. Ellis†|†E. Ilyasova†|†B. Jennings†|†L. Sanders","MIL","2012-13","39","193.3","407","384","98.2","40.2","87.1",".462","10.4","25.1",".416",".521","19.1","25.6",".748","110.0","23.6","5.7","6.2","14.2","18.9","+1.0","-3.5","+.029","+3.7","+4.2","+.094","+.052","+1.7","+2.7","-.013","+7.4","Mike Dunleavy","Monta Ellis","Ersan ƒ∞lyasova","Brandon Jennings","Larry Sanders","/players/d/dunlemi02.html","/players/e/ellismo01.html","/players/i/ilyaser01.html","/players/j/jennibr01.html","/players/s/sandela01.html"
"42","39","K. Humphries†|†J. Johnson†|†B. Lopez†|†G. Wallace†|†D. Williams","BRK","2012-13","17","189.7","349","351","88.6","35.9","82.0",".438","4.6","16.4",".277",".466","17.5","22.8",".767","93.9","21.5","6.8","5.3","13.2","13.4","-2.3","-1.5","-.019","-3.5","-5.1","-.100","-0.040","+8.1","+8.1","+.129","0.0","Kris Humphries","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","/players/h/humphkr01.html","/players/j/johnsjo02.html","/players/l/lopezbr01.html","/players/w/wallage01.html","/players/w/willide01.html"
"43","40","A. Gee†|†K. Irving†|†T. Thompson†|†A. Varej„o†|†D. Waiters","CLE","2012-13","10","189.5","366","364","92.5","40.8","88.7",".460","7.1","17.2",".412",".500","16.7","22.8",".733","105.4","19.8","10.4","2.8","14.7","17.0","+4.3","+11.1","-.011","+1.0","-4.3","+.129","-0.010","+3.8","+5.8","-.028","+13.4","Alonzo Gee","Kyrie Irving","Tristan Thompson","Anderson Varej√£o","Dion Waiters","/players/g/geeal01.html","/players/i/irvinky01.html","/players/t/thomptr01.html","/players/v/varejan01.html","/players/w/waitedi01.html"
"46","41","M. World Peace†|†K. Bryant†|†P. Gasol†|†D. Howard†|†S. Nash","LAL","2012-13","19","189.2","363","361","91.8","39.1","77.6",".503","7.6","19.3",".395",".552","16.5","26.6",".619","102.2","26.1","4.3","5.8","15.0","16.5","-1.0","-10.4","+.048","+0.8","-1.8","+.069","+.058","+4.8","+9.6","-.068","+3.6","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","/players/a/artesro01.html","/players/b/bryanko01.html","/players/g/gasolpa01.html","/players/h/howardw01.html","/players/n/nashst01.html"
"47","42","N. Collison†|†K. Durant†|†S. Ibaka†|†K. Martin†|†R. Westbrook","OKC","2012-13","56","187.1","369","362","93.8","39.2","82.9",".474","8.0","19.0",".419",".522","23.6","28.0",".844","110.1","22.1","5.9","7.2","14.6","25.4","+1.8","-2.3","+.034","+0.5","-2.6","+.074","+.038","+1.0","-0.8","+.058","+5.1","Nick Collison","Kevin Durant","Serge Ibaka","Kevin Martin","Russell Westbrook","/players/c/collini01.html","/players/d/duranke01.html","/players/i/ibakase01.html","/players/m/martike02.html","/players/w/westbru01.html"
"48","43","S. Brown†|†G. Dragic†|†J. Dudley†|†M. Gortat†|†L. Scola","PHO","2012-13","18","178.0","347","343","93.0","41.3","85.2",".484","7.0","17.5",".400",".525","13.2","16.7",".790","102.7","27.0","7.8","5.1","13.8","16.5","-0.8","+0.8","-.014","+3.0","+7.0","+.015","+.003","-0.3","-1.9","+.066","+1.1","Shannon Brown","Goran Dragiƒá","Jared Dudley","Marcin Gortat","Luis Scola","/players/b/brownsh01.html","/players/d/dragigo01.html","/players/d/dudleja01.html","/players/g/gortama01.html","/players/s/scolalu01.html"
"49","44","H. Barnes†|†A. Biedrinö†|†S. Curry†|†D. Lee†|†K. Thompson","GSW","2012-13","37","175.2","351","352","96.3","38.4","84.4",".455","7.7","17.8",".431",".500","15.3","18.6",".824","99.8","19.5","9.0","6.0","15.3","20.8","+2.5","-3.3","+.045","+1.1","-5.5","+.148","+.053","-1.4","-4.1","+.089","+4.7","Harrison Barnes","Andris Biedri≈Ü≈°","Stephen Curry","David Lee","Klay Thompson","/players/b/barneha02.html","/players/b/biedran01.html","/players/c/curryst01.html","/players/l/leeda02.html","/players/t/thompkl01.html"
"50","45","A. Kirilenko†|†K. Love†|†N. Pekovic†|†L. Ridnour†|†A. Shved","MIN","2012-13","14","174.0","341","333","93.0","39.4","87.2",".453","5.2","17.9",".292",".483","16.8","21.5",".782","101.0","26.2","7.2","4.4","16.0","13.8","-1.4","+3.3","-.034","-0.8","+1.9","-.087","-0.040","+6.9","+6.6","+.115","+3.3","Andrei Kirilenko","Kevin Love","Nikola Pekoviƒá","Luke Ridnour","Alexey Shved","/players/k/kirilan01.html","/players/l/loveke01.html","/players/p/pekovni01.html","/players/r/ridnolu01.html","/players/s/shvedal01.html"
"51","46","M. Barnes†|†J. Crawford†|†B. Griffin†|†L. Odom†|†C. Paul","LAC","2012-13","38","171.1","327","323","91.2","38.7","86.7",".447","10.7","30.0",".355",".508","18.2","23.8",".765","106.3","25.8","11.2","5.3","11.8","26.6","+6.5","+13.7","+.004","+2.0","+7.9","-.037","+.006","-4.5","-6.7","+.022","+10.4","Matt Barnes","Jamal Crawford","Blake Griffin","Lamar Odom","Chris Paul","/players/b/barnema02.html","/players/c/crawfja01.html","/players/g/griffbl01.html","/players/o/odomla01.html","/players/p/paulch01.html"
"52","47","P. George†|†T. Hansbrough†|†R. Hibbert†|†G. Hill†|†L. Stephenson","IND","2012-13","29","170.0","326","321","91.3","37.8","89.8",".421","5.6","18.4",".308",".453","23.2","28.0",".828","104.5","20.9","8.2","9.9","13.0","19.8","+7.3","+4.5","+.064","+1.4","+3.7","+.019","+.070","+7.3","+4.8","+.145","+23.4","Paul George","Tyler Hansbrough","Roy Hibbert","George Hill","Lance Stephenson","/players/g/georgpa01.html","/players/h/hansbty01.html","/players/h/hibbero01.html","/players/h/hillge01.html","/players/s/stephla01.html"
