"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"15","14","T. Brandon†|†K. Garnett†|†R. Nesterovic†|†J. Smith†|†W. Szczerbiak","MIN","2001-02","29","431.6","831","841","93.0","45.2","91.2",".495","1.9","5.7",".333",".505","12.1","14.6",".832","104.3","30.4","6.3","6.1","14.3","18.2","+9.8","+4.7","+.086","-4.1","-10.7","-.034","+.062","-1.3","-3.4","+.085","+14.1","Terrell Brandon","Kevin Garnett","Rasho Nesteroviƒá","Joe Smith","Wally Szczerbiak","/players/b/brandte01.html","/players/g/garneke01.html","/players/n/nestera01.html","/players/s/smithjo02.html","/players/s/szczewa02.html"
"16","15","B. Grant†|†J. Jackson†|†E. Jones†|†A. Mourning†|†R. Strickland","MIA","2001-02","49","423.2","761","751","85.7","34.8","74.7",".466","3.2","7.8",".406",".487","16.7","21.3",".782","89.5","21.3","5.8","6.1","14.7","18.4","+1.7","-2.9","+.040","-2.3","-5.6","-.001","+.026","+3.1","+2.4","+.063","+4.2","Brian Grant","Jim Jackson","Eddie Jones","Alonzo Mourning","Rod Strickland","/players/g/grantbr01.html","/players/j/jacksji01.html","/players/j/jonesed02.html","/players/m/mournal01.html","/players/s/stricro02.html"
"17","16","P. Brown†|†E. Campbell†|†B. Davis†|†J. Mashburn†|†D. Wesley","CHH","2001-02","26","405.9","762","752","89.5","36.0","81.4",".442","5.1","14.1",".361",".473","18.2","23.9",".762","95.2","21.8","7.2","6.0","12.7","21.2","+1.3","-0.1","+.017","+0.8","+3.8","-.052","+.022","+1.8","+1.2","+.038","+5.2","P.J. Brown","Elden Campbell","Baron Davis","Jamal Mashburn","David Wesley","/players/b/brownpj01.html","/players/c/campbel01.html","/players/d/davisba01.html","/players/m/mashbja01.html","/players/w/wesleda01.html"
"18","17","R. Allen†|†S. Cassell†|†A. Mason†|†J. Przybilla†|†G. Robinson","MIL","2001-02","34","401.3","759","759","90.8","41.1","83.1",".495","6.7","14.9",".448",".535","10.2","14.0",".726","99.1","25.2","7.2","6.6","13.5","20.2","+3.2","-0.1","+.040","+3.0","+2.6","+.147","+.058","-4.7","-6.6","+.006","+4.8","Ray Allen","Sam Cassell","Anthony Mason","Joel Przybilla","Glenn Robinson","/players/a/allenra02.html","/players/c/cassesa01.html","/players/m/masonan01.html","/players/p/przybjo01.html","/players/r/robingl01.html"
"19","18","J. Collins†|†A. Kirilenko†|†K. Malone†|†B. Russell†|†J. Stockton","UTA","2001-02","35","399.8","754","747","90.1","36.5","78.4",".466","2.3","7.1",".322",".480","22.8","28.7",".795","98.1","26.2","13.7","7.6","14.0","22.9","+4.3","+10.1","-.005","-1.7","-2.4","-.096","-0.020","+6.2","+7.9","-.003","+13.2","Jarron Collins","Andrei Kirilenko","Karl Malone","Bryon Russell","John Stockton","/players/c/collija03.html","/players/k/kirilan01.html","/players/m/malonka01.html","/players/r/russebr01.html","/players/s/stockjo01.html"
"20","19","K. Bryant†|†D. Fisher†|†R. Fox†|†S. O'Neal†|†S. Walker","LAL","2001-02","27","349.6","681","676","93.2","42.2","83.2",".507","4.9","11.5",".429",".536","16.9","23.6",".715","106.1","24.7","7.1","4.4","12.9","20.3","+4.3","-4.8","+.076","+0.4","-2.7","+.111","+.080","+1.8","+4.4","-.071","+10.7","Kobe Bryant","Derek Fisher","Rick Fox","Shaquille O'Neal","Samaki Walker","/players/b/bryanko01.html","/players/f/fishede01.html","/players/f/foxri01.html","/players/o/onealsh01.html","/players/w/walkesa01.html"
"21","20","K. Bryant†|†R. Fox†|†L. Hunter†|†S. O'Neal†|†S. Walker","LAL","2001-02","27","335.7","638","640","91.4","39.2","82.7",".474","4.9","12.7",".382",".503","10.6","17.0",".622","93.8","24.0","6.6","7.0","14.4","18.6","+0.6","-5.3","+.035","+1.4","+1.3","+.082","+.045","-1.9","+1.1","-.162","+0.7","Kobe Bryant","Rick Fox","Lindsey Hunter","Shaquille O'Neal","Samaki Walker","/players/b/bryanko01.html","/players/f/foxri01.html","/players/h/hunteli01.html","/players/o/onealsh01.html","/players/w/walkesa01.html"
"24","21","R. Allen†|†S. Cassell†|†E. Johnson†|†A. Mason†|†G. Robinson","MIL","2001-02","41","328.8","625","625","91.2","38.2","77.8",".492","6.0","15.0",".398",".530","16.2","20.3",".799","98.7","22.0","7.3","5.3","15.5","21.0","+1.0","-6.1","+.048","+0.6","-0.3","+.046","+.054","-0.9","-2.9","+.063","+1.8","Ray Allen","Sam Cassell","Ervin Johnson","Anthony Mason","Glenn Robinson","/players/a/allenra02.html","/players/c/cassesa01.html","/players/j/johnser02.html","/players/m/masonan01.html","/players/r/robingl01.html"
"25","22","V. Baker†|†B. Barry†|†R. Lewis†|†D. Mason†|†G. Payton","SEA","2001-02","34","298.9","565","564","90.6","39.8","80.3",".496","7.5","19.8",".382",".543","19.8","26.2",".755","106.9","22.3","8.0","4.8","13.3","20.1","+3.1","-0.6","+.042","+1.1","+1.8","+.025","+.049","+2.6","+3.1","+.012","+9.8","Vin Baker","Brent Barry","Rashard Lewis","Desmond Mason","Gary Payton","/players/b/bakervi01.html","/players/b/barrybr01.html","/players/l/lewisra02.html","/players/m/masonde01.html","/players/p/paytoga01.html"
"26","23","S. Battier†|†P. Gasol†|†G. Long†|†S. Swift†|†J. Williams","MEM","2001-02","27","291.8","543","546","89.6","35.9","80.4",".446","4.3","13.5",".317",".472","19.4","26.5",".733","95.4","22.0","6.9","7.2","13.8","16.3","-1.5","-9.4","+.030","-0.7","-2.8","+.014","+.029","+8.2","+9.5","+.073","+4.6","Shane Battier","Pau Gasol","Grant Long","Stromile Swift","Jason Williams","/players/b/battish01.html","/players/g/gasolpa01.html","/players/l/longgr01.html","/players/s/swiftst01.html","/players/w/willija02.html"
"27","24","M. World Peace†|†B. Miller†|†R. Miller†|†J. O'Neal†|†J. Tinsley","IND","2001-02","22","288.7","537","533","89.0","39.2","79.1",".496","5.5","15.3",".359",".530","13.6","17.6",".774","97.6","24.8","11.0","4.2","15.8","22.1","+4.2","-2.8","+.068","+0.3","+0.5","+.010","+.071","-0.2","-1.3","+.046","+8.5","Metta World Peace","Brad Miller","Reggie Miller","Jermaine O'Neal","Jamaal Tinsley","/players/a/artesro01.html","/players/m/millebr01.html","/players/m/millere01.html","/players/o/onealje01.html","/players/t/tinslja01.html"
"28","25","E. Brand†|†C. Maggette†|†J. McInnis†|†L. Odom†|†M. Olowokandi","LAC","2001-02","20","274.7","489","492","85.7","36.2","79.5",".455","2.8","9.1",".308",".473","14.9","19.9",".746","90.0","22.4","4.9","7.0","14.3","15.7","+0.9","-5.1","+.038","-0.5","-2.6","+.024","+.036","+4.5","+5.4","+.035","+5.8","Elton Brand","Corey Maggette","Jeff McInnis","Lamar Odom","Michael Olowokandi","/players/b/brandel01.html","/players/m/maggeco01.html","/players/m/mcinnje01.html","/players/o/odomla01.html","/players/o/olowomi01.html"
"29","26","J. Kidd†|†K. Kittles†|†K. Martin†|†K. Van Horn†|†A. Williams","NJN","2001-02","42","272.2","531","529","93.5","41.1","85.4",".481","5.1","15.2",".337",".511","15.2","19.4",".782","102.5","28.0","9.0","6.7","13.9","20.1","+4.4","-1.2","+.058","+0.2","-1.1","+.033","+.059","-0.9","-1.1","-.003","+8.1","Jason Kidd","Kerry Kittles","Kenyon Martin","Keith Van Horn","Aaron Williams","/players/k/kiddja01.html","/players/k/kittlke01.html","/players/m/martike01.html","/players/v/vanhoke01.html","/players/w/williaa01.html"
"30","27","P. Brown†|†B. Davis†|†J. Magloire†|†J. Mashburn†|†D. Wesley","CHH","2001-02","26","270.2","509","508","90.3","35.5","77.4",".459","5.5","14.2",".388",".494","20.8","27.5",".755","97.3","22.4","7.5","5.3","15.3","18.7","-1.1","-6.4","+.022","+0.9","+1.6","+.021","+.030","+4.1","+6.2","-.028","+2.8","P.J. Brown","Baron Davis","Jamaal Magloire","Jamal Mashburn","David Wesley","/players/b/brownpj01.html","/players/d/davisba01.html","/players/m/magloja01.html","/players/m/mashbja01.html","/players/w/wesleda01.html"
"31","28","H. Davis†|†P. Jones†|†M. Jordan†|†J. White†|†C. Whitney","WAS","2001-02","18","259.1","468","463","86.2","37.1","83.9",".442","6.1","14.3",".429",".478","17.4","22.2",".783","97.6","23.5","6.1","2.8","11.1","20.0","-1.5","+6.9","-.058","+2.0","+4.4","+.013","-0.049","+3.5","+2.0","+.095","+2.6","Hubert Davis","Popeye Jones","Michael Jordan","Jahidi White","Chris Whitney","/players/d/davishu01.html","/players/j/jonespo01.html","/players/j/jordami01.html","/players/w/whiteja01.html","/players/w/whitnch01.html"
"32","29","K. Bryant†|†D. Fisher†|†R. Fox†|†R. Horry†|†S. O'Neal","LAL","2001-02","35","251.1","492","489","93.8","36.7","80.5",".456","6.3","20.3",".311",".495","27.0","36.5",".738","106.7","21.6","6.9","5.7","12.4","25.4","+3.2","+1.1","+.034","-0.8","+1.7","-.070","+.029","+1.5","+4.6","-.058","+7.3","Kobe Bryant","Derek Fisher","Rick Fox","Robert Horry","Shaquille O'Neal","/players/b/bryanko01.html","/players/f/fishede01.html","/players/f/foxri01.html","/players/h/horryro01.html","/players/o/onealsh01.html"
"33","30","T. Hill†|†Z. Ilgauskas†|†A. Miller†|†L. Murray†|†W. Person","CLE","2001-02","23","247.9","460","453","88.4","36.0","82.1",".439","4.8","11.0",".439",".468","18.8","24.6",".764","95.6","22.1","4.5","3.7","13.2","18.8","-1.9","+2.5","-.038","-1.0","-3.9","+.049","-0.045","+5.0","+6.4","+.008","+0.2","Tyrone Hill","Zydrunas Ilgauskas","Andre Miller","Lamond Murray","Wesley Person","/players/h/hillty01.html","/players/i/ilgauzy01.html","/players/m/millean02.html","/players/m/murrala01.html","/players/p/persowe01.html"
"34","31","D. Barros†|†M. Curry†|†C. Robinson†|†J. Stackhouse†|†B. Wallace","DET","2001-02","17","242.7","459","453","90.2","35.8","80.5",".445","7.1","18.6",".383",".489","13.2","15.6",".848","92.0","22.9","7.7","5.7","13.1","20.0","+1.4","-0.8","+.021","+3.0","+5.9","+.055","+.040","-1.8","-4.0","+.080","+4.0","Dana Barros","Michael Curry","Clifford Robinson","Jerry Stackhouse","Ben Wallace","/players/b/barroda01.html","/players/c/currymi01.html","/players/r/robincl02.html","/players/s/stackje01.html","/players/w/wallabe01.html"
"35","32","C. Atkins†|†C. Robinson†|†J. Stackhouse†|†B. Wallace†|†C. Williamson","DET","2001-02","46","240.6","453","447","89.8","35.9","77.6",".463","5.8","15.6",".372",".500","20.6","25.5",".805","98.2","22.3","6.2","5.2","14.4","20.6","-1.0","-4.0","+.010","+1.2","+4.0","-.025","+.020","+4.6","+7.0","-.056","+3.8","Chucky Atkins","Clifford Robinson","Jerry Stackhouse","Ben Wallace","Corliss Williamson","/players/a/atkinch01.html","/players/r/robincl02.html","/players/s/stackje01.html","/players/w/wallabe01.html","/players/w/willico02.html"
"36","33","D. Anderson†|†D. Davis†|†R. Patterson†|†D. Stoudamire†|†R. Wallace","POR","2001-02","32","236.1","432","429","87.5","36.8","83.8",".439","4.9","15.5",".316",".468","17.1","23.8",".718","95.6","22.6","8.9","4.3","12.8","16.9","+2.2","+4.1","+.006","-1.4","-0.2","-.087","-0.005","+4.7","+6.7","-.008","+7.7","Derek Anderson","Dale Davis","Ruben Patterson","Damon Stoudamire","Rasheed Wallace","/players/a/anderde01.html","/players/d/davisda01.html","/players/p/patteru01.html","/players/s/stoudda01.html","/players/w/wallara01.html"
"37","34","C. Blount†|†M. Harpring†|†A. Iverson†|†D. Mutombo†|†E. Snow","PHI","2001-02","25","229.1","438","440","92.0","37.7","81.3",".464","2.3","5.7",".407",".478","19.9","24.7",".805","97.7","21.8","10.1","3.4","15.7","15.5","+0.4","-1.0","+.011","-2.7","-7.5","+.026","-0.005","+7.5","+7.3","+.094","+5.7","Corie Blount","Matt Harpring","Allen Iverson","Dikembe Mutombo","Eric Snow","/players/b/blounco01.html","/players/h/harprma01.html","/players/i/iversal01.html","/players/m/mutomdi01.html","/players/s/snower01.html"
"38","35","M. Bibby†|†D. Christie†|†V. Divac†|†H. T¸rkoglu†|†C. Webber","SAC","2001-02","16","218.4","454","456","100.0","44.0","85.5",".514","3.5","10.3",".340",".535","20.7","25.3",".817","112.1","27.5","11.4","4.0","15.4","18.2","+8.1","0.0","+.095","+0.9","-2.6","+.137","+.100","+6.4","+2.6","+.186","+23.5","Mike Bibby","Doug Christie","Vlade Divac","Hedo T√ºrkoƒülu","Chris Webber","/players/b/bibbymi01.html","/players/c/chrisdo01.html","/players/d/divacvl01.html","/players/t/turkohe01.html","/players/w/webbech01.html"
"39","36","C. Billups†|†K. Garnett†|†R. Nesterovic†|†A. Peeler†|†W. Szczerbiak","MIN","2001-02","49","201.8","392","379","91.7","41.2","84.9",".485","8.8","20.2",".435",".536","17.4","21.6",".802","108.5","25.5","6.7","6.2","11.7","22.4","+5.7","+4.3","+.045","+4.0","+6.9","+.078","+.067","-2.4","-5.9","+.087","+13.1","Chauncey Billups","Kevin Garnett","Rasho Nesteroviƒá","Anthony Peeler","Wally Szczerbiak","/players/b/billuch01.html","/players/g/garneke01.html","/players/n/nestera01.html","/players/p/peelean01.html","/players/s/szczewa02.html"
"40","37","T. Gugliotta†|†A. Hardaway†|†S. Marbury†|†S. Marion†|†J. Tsakalidis","PHO","2001-02","22","201.5","384","378","90.8","42.4","89.1",".476","2.4","6.7",".357",".489","11.0","14.1",".780","98.1","25.2","8.8","4.8","11.9","16.2","+5.0","+6.0","+.026","-2.4","-5.7","-.027","+.011","-0.5","-1.7","+.052","+7.1","Tom Gugliotta","Anfernee Hardaway","Stephon Marbury","Shawn Marion","Jake Tsakalidis","/players/g/guglito01.html","/players/h/hardaan01.html","/players/m/marbust01.html","/players/m/mariosh01.html","/players/t/tsakaja01.html"
"41","38","J. Collins†|†J. Kidd†|†K. Kittles†|†K. Martin†|†K. Van Horn","NJN","2001-02","24","194.7","378","373","92.6","40.2","86.3",".466","5.9","18.2",".324",".500","17.0","23.7",".719","103.3","25.1","7.9","6.2","14.1","24.4","+4.7","+12.1","-.013","+2.0","+6.9","-.024","-0.005","-3.9","-3.0","-.068","+7.4","Jason Collins","Jason Kidd","Kerry Kittles","Kenyon Martin","Keith Van Horn","/players/c/collija04.html","/players/k/kiddja01.html","/players/k/kittlke01.html","/players/m/martike01.html","/players/v/vanhoke01.html"
"42","39","D. Coleman†|†M. Harpring†|†A. Iverson†|†A. McKie†|†D. Mutombo","PHI","2001-02","17","190.3","366","366","92.3","34.8","82.5",".422","3.0","8.8",".343",".440","21.7","28.3",".768","94.4","19.9","9.1","4.8","16.7","14.6","+1.8","+1.5","+.014","-1.5","-6.6","+.048","+.004","+6.8","+9.8","-.040","+8.8","Derrick Coleman","Matt Harpring","Allen Iverson","Aaron McKie","Dikembe Mutombo","/players/c/colemde01.html","/players/h/harprma01.html","/players/i/iversal01.html","/players/m/mckieaa01.html","/players/m/mutomdi01.html"
"43","40","V. Carter†|†K. Clark†|†A. Davis†|†M. Peterson†|†A. Williams","TOR","2001-02","30","188.9","369","367","93.5","35.1","81.0",".433","5.1","13.0",".392",".464","22.4","27.4",".815","97.6","21.3","8.1","9.1","15.0","20.8","+3.3","-4.6","+.062","-1.0","-1.8","-.022","+.057","+4.3","+5.1","+.008","+9.9","Vince Carter","Keon Clark","Antonio Davis","Morris Peterson","Alvin Williams","/players/c/cartevi01.html","/players/c/clarkke01.html","/players/d/davisan01.html","/players/p/petermo01.html","/players/w/willial02.html"
"46","41","C. Billups†|†K. Garnett†|†S. Mitchell†|†R. Nesterovic†|†W. Szczerbiak","MIN","2001-02","24","185.2","330","323","84.6","38.9","85.0",".457","2.9","10.1",".282",".474","15.0","18.1",".829","95.6","24.9","5.2","3.6","11.1","17.1","+5.7","+9.1","+.020","-2.9","-4.4","-.111",".000","+2.3","+1.0","+.086","+10.9","Chauncey Billups","Kevin Garnett","Sam Mitchell","Rasho Nesteroviƒá","Wally Szczerbiak","/players/b/billuch01.html","/players/g/garneke01.html","/players/m/mitchsa01.html","/players/n/nestera01.html","/players/s/szczewa02.html"
"47","42","B. Barry†|†J. James†|†R. Lewis†|†G. Payton†|†V. Radmanovic","SEA","2001-02","18","183.6","344","338","89.1","41.6","82.9",".502","7.1","18.8",".375",".544","12.0","15.2",".793","102.2","25.1","12.3","7.6","13.1","17.8","+6.8","+1.3","+.075","+2.6","+4.4","+.066","+.091","+0.5","-0.5","+.060","+16.7","Brent Barry","Jerome James","Rashard Lewis","Gary Payton","Vladimir Radmanoviƒá","/players/b/barrybr01.html","/players/j/jamesje01.html","/players/l/lewisra02.html","/players/p/paytoga01.html","/players/r/radmavl01.html"
"48","43","R. Allen†|†S. Cassell†|†A. Mason†|†J. Przybilla†|†T. Thomas","MIL","2001-02","21","182.2","348","345","91.3","37.9","82.2",".462","7.1","20.8",".342",".505","14.5","20.0",".724","97.5","25.3","8.2","7.9","12.1","21.6","+4.2","-4.2","+.071","+2.1","+4.7","+.030","+.086","-1.3","+0.8","-.098","+9.2","Ray Allen","Sam Cassell","Anthony Mason","Joel Przybilla","Tim Thomas","/players/a/allenra02.html","/players/c/cassesa01.html","/players/m/masonan01.html","/players/p/przybjo01.html","/players/t/thomati01.html"
"49","44","K. Anderson†|†T. Battie†|†P. Pierce†|†E. Strickland†|†A. Walker","BOS","2001-02","33","172.7","323","327","90.3","34.7","82.0",".424","8.6","26.1",".330",".476","18.6","25.8",".720","96.7","19.7","9.2","3.1","11.7","22.8","+0.6","+3.9","-.014","+1.4","+5.8","-.026","-0.008","-1.9","+0.3","-.084","+0.6","Kenny Anderson","Tony Battie","Paul Pierce","Erick Strickland","Antoine Walker","/players/a/anderke01.html","/players/b/battito01.html","/players/p/piercpa01.html","/players/s/stricer01.html","/players/w/walkean02.html"
"50","45","C. Atkins†|†J. Barry†|†C. Robinson†|†J. Stackhouse†|†B. Wallace","DET","2001-02","49","172.6","337","342","94.4","34.2","77.9",".439","8.9","23.1",".386",".496","22.5","28.6",".786","99.8","21.1","10.3","9.7","13.6","18.6","0.0","-0.6","+.003","+6.7","+13.3","+.157","+.046","+2.5","+4.7","-.051","+9.2","Chucky Atkins","Jon Barry","Clifford Robinson","Jerry Stackhouse","Ben Wallace","/players/a/atkinch01.html","/players/b/barryjo01.html","/players/r/robincl02.html","/players/s/stackje01.html","/players/w/wallabe01.html"
"51","46","D. Armstrong†|†P. Garrity†|†H. Grant†|†T. McGrady†|†M. Williams","ORL","2001-02","23","171.6","329","332","92.5","39.2","76.4",".513","6.2","17.1",".361",".553","14.0","21.0",".667","98.5","25.5","10.6","4.5","15.4","19.0","-1.7","-7.0","+.023","+1.7","+5.3","-.020","+.036","+2.2","+4.2","-.033","+0.6","Darrell Armstrong","Pat Garrity","Horace Grant","Tracy McGrady","Monty Williams","/players/a/armstda01.html","/players/g/garripa01.html","/players/g/grantho01.html","/players/m/mcgratr01.html","/players/w/willimo01.html"
"52","47","D. Anderson†|†D. Davis†|†D. Stoudamire†|†R. Wallace†|†B. Wells","POR","2001-02","29","170.2","311","310","87.6","37.5","77.9",".482","6.5","14.1",".460",".524","17.2","22.8",".753","98.7","25.1","6.8","4.5","11.3","18.6","+5.6","-0.6","+.075","+2.5","+1.1","+.156","+.092","+2.8","+1.1","+.091","+16.6","Derek Anderson","Dale Davis","Damon Stoudamire","Rasheed Wallace","Bonzi Wells","/players/a/anderde01.html","/players/d/davisda01.html","/players/s/stoudda01.html","/players/w/wallara01.html","/players/w/wellsbo01.html"
