"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"12","11","L. Deng†|†T. Gibson†|†K. Hinrich†|†J. Noah†|†D. Rose","CHI","2009-10","39","451.9","872","882","93.2","39.5","83.5",".473","3.2","7.8",".411",".492","15.4","19.5",".788","97.6","22.4","5.0","6.6","14.9","19.0","+1.4","-3.4","+.034","-2.0","-10.0","+.118","+.024","-0.1","-1.7","+.058","+0.6","Luol Deng","Taj Gibson","Kirk Hinrich","Joakim Noah","Derrick Rose","/players/d/denglu01.html","/players/g/gibsota01.html","/players/h/hinriki01.html","/players/n/noahjo01.html","/players/r/rosede01.html"
"13","12","W. Chandler†|†C. Duhon†|†D. Gallinari†|†J. Jeffries†|†D. Lee","NYK","2009-10","32","447.1","844","847","90.8","38.2","81.4",".470","7.9","22.9",".347",".518","13.2","17.1",".774","97.6","23.1","6.2","4.5","13.2","16.0","-0.3","-2.9","+.012","+1.5","+4.9","-.012","+.023","0.0","+0.6","-.030","+0.9","Wilson Chandler","Chris Duhon","Danilo Gallinari","Jared Jeffries","David Lee","/players/c/chandwi01.html","/players/d/duhonch01.html","/players/g/gallida01.html","/players/j/jeffrja01.html","/players/l/leeda02.html"
"14","13","M. World Peace†|†K. Bryant†|†D. Fisher†|†P. Gasol†|†L. Odom","LAL","2009-10","46","432.6","836","830","92.4","37.3","81.0",".460","6.8","19.0",".357",".502","19.6","26.3",".747","101.0","19.5","7.9","4.4","13.3","19.3","-0.6","-2.1","+.005","-0.8","-2.2","+.001","+.001","+5.9","+6.3","+.058","+4.0","Metta World Peace","Kobe Bryant","Derek Fisher","Pau Gasol","Lamar Odom","/players/a/artesro01.html","/players/b/bryanko01.html","/players/f/fishede01.html","/players/g/gasolpa01.html","/players/o/odomla01.html"
"15","14","D. Granger†|†R. Hibbert†|†T. Murphy†|†B. Rush†|†E. Watson","IND","2009-10","35","426.6","844","841","94.8","38.8","81.5",".477","8.2","20.7",".397",".527","18.8","24.3",".773","104.6","22.2","6.6","4.6","14.3","20.4","+0.8","-3.2","+.027","+1.6","+6.4","-.068","+.038","+0.1","-0.6","+.022","+3.3","Danny Granger","Roy Hibbert","Troy Murphy","Brandon Rush","Earl Watson","/players/g/grangda01.html","/players/h/hibbero01.html","/players/m/murphtr01.html","/players/r/rushbr01.html","/players/w/watsoea01.html"
"16","15","M. Bibby†|†J. Crawford†|†A. Horford†|†J. Johnson†|†J. Smith","ATL","2009-10","65","407.8","771","730","88.3","40.7","83.1",".490","7.5","23.7",".318",".535","20.4","26.7",".762","109.4","23.5","6.4","5.2","10.1","17.7","+4.9","+3.1","+.043","+1.3","+5.5","-.026","+.049","+4.5","+5.6","+.008","+15.7","Mike Bibby","Jamal Crawford","Al Horford","Joe Johnson","Josh Smith","/players/b/bibbymi01.html","/players/c/crawfja01.html","/players/h/horfoal01.html","/players/j/johnsjo02.html","/players/s/smithjo03.html"
"17","16","R. Butler†|†M. Camby†|†B. Davis†|†E. Gordon†|†C. Kaman","LAC","2009-10","27","406.8","833","820","97.5","39.7","81.8",".485","6.1","16.2",".380",".522","21.7","30.0",".724","107.1","26.6","8.1","7.2","15.2","15.7","+1.5","-5.7","+.049","+0.7","+0.9","+.023","+.055","+6.6","+10.1","-.037","+10.4","Rasual Butler","Marcus Camby","Baron Davis","Eric Gordon","Chris Kaman","/players/b/butlera01.html","/players/c/cambyma01.html","/players/d/davisba01.html","/players/g/gordoer01.html","/players/k/kamanch01.html"
"18","17","M. World Peace†|†K. Bryant†|†A. Bynum†|†D. Fisher†|†L. Odom","LAL","2009-10","38","398.2","791","782","94.8","38.8","81.7",".475","5.5","15.3",".362",".509","19.5","24.7",".790","102.7","21.6","9.3","4.9","15.9","17.5","+0.6","-0.8","+.012","-0.5","-3.1","+.035","+.010","+5.2","+6.3","+.012","+5.9","Metta World Peace","Kobe Bryant","Andrew Bynum","Derek Fisher","Lamar Odom","/players/a/artesro01.html","/players/b/bryanko01.html","/players/b/bynuman01.html","/players/f/fishede01.html","/players/o/odomla01.html"
"19","18","L. Aldridge†|†N. Batum†|†M. Camby†|†A. Miller†|†B. Roy","POR","2009-10","21","372.5","680","685","88.0","39.4","80.3",".491","4.6","11.3",".409",".520","21.1","26.7",".792","104.6","20.5","8.0","5.7","11.5","15.6","+2.1","+0.6","+.022","-0.9","-3.9","+.045","+.016","+10.4","+12.8","+.024","+13.7","LaMarcus Aldridge","Nicolas Batum","Marcus Camby","Andre Miller","Brandon Roy","/players/a/aldrila01.html","/players/b/batumni01.html","/players/c/cambyma01.html","/players/m/millean02.html","/players/r/roybr01.html"
"20","19","J. Crawford†|†A. Horford†|†J. Johnson†|†J. Smith†|†M. Williams","ATL","2009-10","69","355.4","645","653","87.6","37.8","78.2",".484","6.3","14.9",".427",".524","22.4","28.1",".798","104.4","19.4","6.9","6.3","9.9","21.2","+1.6","-2.3","+.034","+1.4","-1.8","+.126","+.043","+3.4","+3.0","+.040","+8.0","Jamal Crawford","Al Horford","Joe Johnson","Josh Smith","Marvin Williams","/players/c/crawfja01.html","/players/h/horfoal01.html","/players/j/johnsjo02.html","/players/s/smithjo03.html","/players/w/willima02.html"
"21","20","E. Dampier†|†J. Kidd†|†S. Marion†|†D. Nowitzki†|†J. Terry","DAL","2009-10","40","343.2","646","633","89.5","37.9","82.4",".460","7.3","18.5",".394",".504","20.0","24.2",".827","103.1","23.9","6.7","6.9","10.5","15.7","+5.2","+3.4","+.046","+2.7","+3.4","+.088","+.061","+5.6","+4.1","+.111","+18.6","Erick Dampier","Jason Kidd","Shawn Marion","Dirk Nowitzki","Jason Terry","/players/d/dampier01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/n/nowitdi01.html","/players/t/terryja01.html"
"24","21","T. Chandler†|†B. Diaw†|†R. Felton†|†S. Jackson†|†G. Wallace","CHA","2009-10","34","340.7","660","649","92.2","37.2","76.4",".487","6.6","14.5",".456",".530","17.3","23.0",".755","98.4","19.3","7.5","5.5","18.2","18.9","+1.1","-3.2","+.034","+0.3","-3.5","+.105","+.038","+2.1","+2.4","+.015","+4.6","Tyson Chandler","Boris Diaw","Raymond Felton","Stephen Jackson","Gerald Wallace","/players/c/chandty01.html","/players/d/diawbo01.html","/players/f/feltora01.html","/players/j/jacksst02.html","/players/w/wallage01.html"
"25","22","C. Boozer†|†R. Brewer†|†A. Kirilenko†|†M. Okur†|†D. Williams","UTA","2009-10","26","327.8","650","646","94.9","40.4","77.9",".519","4.4","12.3",".357",".547","20.2","27.1",".746","105.4","27.4","8.3","6.3","15.4","19.0","+1.9","-2.0","+.037","-3.1","-3.8","-.106","+.019","+3.4","+4.4","+.004","+4.1","Carlos Boozer","Ronnie Brewer","Andrei Kirilenko","Mehmet Okur","Deron Williams","/players/b/boozeca01.html","/players/b/brewero02.html","/players/k/kirilan01.html","/players/o/okurme01.html","/players/w/willide01.html"
"26","23","R. Hamilton†|†J. Jerebko†|†T. Prince†|†R. Stuckey†|†B. Wallace","DET","2009-10","21","304.7","546","550","86.3","36.2","81.0",".447","2.5","8.5",".296",".463","15.3","21.4",".713","90.3","20.8","8.0","5.4","13.1","15.1","+1.7","+2.0","+.010","-3.6","-7.2","-.094","-0.013","+3.0","+5.7","-.067","+2.8","Richard Hamilton","Jonas Jerebko","Tayshaun Prince","Rodney Stuckey","Ben Wallace","/players/h/hamilri01.html","/players/j/jerebjo01.html","/players/p/princta01.html","/players/s/stuckro01.html","/players/w/wallabe01.html"
"27","24","V. Carter†|†D. Howard†|†R. Lewis†|†M. PiÈtrus†|†J. Williams","ORL","2009-10","29","293.9","563","564","92.0","36.9","77.7",".475","12.1","30.5",".396",".553","18.3","26.1",".700","104.2","18.9","4.9","4.9","12.4","19.4","-0.8","-8.7","+.038","+5.4","+11.8","+.039","+.077","+2.3","+4.1","-.026","+6.0","Vince Carter","Dwight Howard","Rashard Lewis","Micka√´l Pi√©trus","Jason Williams","/players/c/cartevi01.html","/players/h/howardw01.html","/players/l/lewisra02.html","/players/p/pietrmi01.html","/players/w/willija02.html"
"28","25","L. Deng†|†T. Gibson†|†K. Hinrich†|†B. Miller†|†D. Rose","CHI","2009-10","38","291.1","573","570","94.2","41.6","86.9",".478","4.3","11.4",".377",".503","19.6","25.1",".783","107.0","20.6","6.4","4.0","12.2","17.6","+4.0","+2.0","+.035","-4.0","-9.6","-.017","+.012","+5.6","+5.6","+.063","+9.6","Luol Deng","Taj Gibson","Kirk Hinrich","Brad Miller","Derrick Rose","/players/d/denglu01.html","/players/g/gibsota01.html","/players/h/hinriki01.html","/players/m/millebr01.html","/players/r/rosede01.html"
"29","26","C. Arroyo†|†M. Beasley†|†J. O'Neal†|†Q. Richardson†|†D. Wade","MIA","2009-10","24","286.2","542","539","90.7","40.6","80.8",".502","5.2","13.9",".373",".534","15.1","20.3",".744","101.5","22.1","8.7","3.4","10.9","16.3","+3.9","+2.0","+.036","-1.2","-4.5","+.028","+.028","+1.3","+1.2","+.025","+7.9","Carlos Arroyo","Michael Beasley","Jermaine O'Neal","Quentin Richardson","Dwyane Wade","/players/a/arroyca01.html","/players/b/beaslmi01.html","/players/o/onealje01.html","/players/r/richaqu01.html","/players/w/wadedw01.html"
"30","27","A. Bogut†|†C. Delfino†|†B. Jennings†|†L. Mbah a Moute†|†J. Salmons","MIL","2009-10","19","282.0","503","509","86.1","35.4","82.5",".429","6.8","17.9",".381",".470","14.6","18.9",".775","92.2","19.6","8.0","5.8","9.9","16.7","+3.6","+8.0","+.002","+2.4","+3.7","+.068","+.013","+2.7","+3.6","-.003","+12.3","Andrew Bogut","Carlos Delfino","Brandon Jennings","Luc Mbah a Moute","John Salmons","/players/b/bogutan01.html","/players/d/delfica01.html","/players/j/jennibr01.html","/players/m/mbahalu01.html","/players/s/salmojo01.html"
"31","28","M. Camby†|†B. Davis†|†E. Gordon†|†C. Kaman†|†A. Thornton","LAC","2009-10","22","262.1","505","502","92.2","39.6","83.9",".472","3.8","11.7",".328",".495","15.6","21.8",".714","98.5","24.0","7.0","8.6","13.6","18.3","+3.1","+2.0","+.026","-0.7","-3.5","+.027","+.021","+0.2","+0.5","-.010","+5.7","Marcus Camby","Baron Davis","Eric Gordon","Chris Kaman","Al Thornton","/players/c/cambyma01.html","/players/d/davisba01.html","/players/g/gordoer01.html","/players/k/kamanch01.html","/players/t/thornal01.html"
"32","29","J. Hickson†|†L. James†|†A. Jamison†|†A. Parker†|†M. Williams","CLE","2009-10","18","239.7","460","461","92.2","42.7","83.5",".511","7.8","21.6",".361",".558","13.6","19.0",".716","106.7","28.2","7.2","4.6","12.0","15.8","+3.8","-0.2","+.047","+2.8","+7.2","+.014","+.064","-2.2","+0.2","-.125","+8.2","J.J. Hickson","LeBron James","Antawn Jamison","Anthony Parker","Mo Williams","/players/h/hicksjj01.html","/players/j/jamesle01.html","/players/j/jamisan01.html","/players/p/parkean01.html","/players/w/willima01.html"
"33","30","T. Duncan†|†M. GinÛbili†|†G. Hill†|†R. Jefferson†|†A. McDyess","SAS","2009-10","29","230.7","432","427","89.4","40.4","81.1",".497","4.8","13.7",".348",".527","13.3","17.5",".762","98.8","25.8","5.0","5.2","12.9","17.5","+4.8","+2.1","+.047","-0.2","-0.2","-.010","+.045","+0.6","-1.2","+.084","+10.0","Tim Duncan","Manu Gin√≥bili","George Hill","Richard Jefferson","Antonio McDyess","/players/d/duncati01.html","/players/g/ginobma01.html","/players/h/hillge01.html","/players/j/jefferi01.html","/players/m/mcdyean01.html"
"34","31","J. Dudley†|†C. Frye†|†S. Nash†|†J. Richardson†|†A. Stoudemire","PHO","2009-10","60","222.7","446","443","95.8","43.5","83.6",".521","11.2","30.0",".374",".588","22.0","27.8",".791","120.3","25.0","6.9","3.7","14.2","20.3","+5.0","-2.8","+.074","+4.1","+9.5","+.027","+.100","+3.2","+4.1",".000","+17.2","Jared Dudley","Channing Frye","Steve Nash","Jason Richardson","Amar'e Stoudemire","/players/d/dudleja01.html","/players/f/fryech01.html","/players/n/nashst01.html","/players/r/richaja01.html","/players/s/stoudam01.html"
"35","32","C. Butler†|†B. Haywood†|†J. Kidd†|†S. Marion†|†D. Nowitzki","DAL","2009-10","19","220.5","417","419","91.0","39.2","80.1",".489","3.9","11.5",".340",".514","18.3","21.6",".848","100.6","26.6","6.7","4.6","11.5","14.8","-0.4","-4.4","+.020","-3.7","-9.1","-.029","-0.001","+6.3","+7.8","-.025","+1.7","Caron Butler","Brendan Haywood","Jason Kidd","Shawn Marion","Dirk Nowitzki","/players/b/butleca01.html","/players/h/haywobr01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/n/nowitdi01.html"
"36","33","A. Afflalo†|†C. Anthony†|†C. Billups†|†N. Hil·rio†|†J. Petro","DEN","2009-10","18","215.2","399","401","89.2","39.9","85.7",".466","5.8","17.0",".342",".500","15.2","18.3",".829","100.8","20.5","5.8","3.1","9.1","23.2","+2.7","+5.1","+.004","+1.3","+4.0","-.003","+.010","-2.9","-5.6","+.072","+3.8","Arron Afflalo","Carmelo Anthony","Chauncey Billups","Nen√™ Hil√°rio","Johan Petro","/players/a/afflaar01.html","/players/a/anthoca01.html","/players/b/billuch01.html","/players/h/hilarne01.html","/players/p/petrojo01.html"
"37","34","M. Beasley†|†M. Chalmers†|†J. O'Neal†|†Q. Richardson†|†D. Wade","MIA","2009-10","21","214.5","413","417","92.9","41.4","78.3",".529","5.1","15.0",".343",".561","14.5","20.6",".707","102.5","19.9","8.1","4.9","13.4","21.5","+3.8","-7.6","+.091","-0.2","-3.8","+.058","+.093","-3.1","-2.0","-.076","+4.3","Michael Beasley","Mario Chalmers","Jermaine O'Neal","Quentin Richardson","Dwyane Wade","/players/b/beaslmi01.html","/players/c/chalmma01.html","/players/o/onealje01.html","/players/r/richaqu01.html","/players/w/wadedw01.html"
"38","35","N. Collison†|†K. Durant†|†J. Green†|†T. Sefolosha†|†R. Westbrook","OKC","2009-10","43","207.5","405","411","94.4","37.0","75.9",".488","5.6","15.7",".353",".524","25.4","31.7",".803","105.0","19.0","5.3","5.3","15.7","20.8","-2.1","-9.3","+.029","-0.5","-2.3","+.020","+.030","+8.3","+9.0","+.048","+3.7","Nick Collison","Kevin Durant","Jeff Green","Thabo Sefolosha","Russell Westbrook","/players/c/collini01.html","/players/d/duranke01.html","/players/g/greenje02.html","/players/s/sefolth01.html","/players/w/westbru01.html"
"39","36","C. Boozer†|†W. Matthews†|†C. Miles†|†M. Okur†|†D. Williams","UTA","2009-10","19","204.5","410","405","95.6","43.2","81.7",".529","7.0","16.9",".417",".572","18.5","23.0",".806","111.9","29.1","6.6","4.5","15.7","23.0","+3.3","-7.0","+.079","+2.1","-0.2","+.129","+.094","+0.5","-0.2","+.028","+9.2","Carlos Boozer","Wesley Matthews","C.J. Miles","Mehmet Okur","Deron Williams","/players/b/boozeca01.html","/players/m/matthwe02.html","/players/m/milescj01.html","/players/o/okurme01.html","/players/w/willide01.html"
"40","37","K. Bogans†|†T. Duncan†|†R. Jefferson†|†A. McDyess†|†T. Parker","SAS","2009-10","26","191.0","363","362","91.1","40.0","80.4",".497","3.3","9.3",".351",".517","16.3","21.6",".756","99.5","21.4","7.0","5.8","15.6","10.8","+2.3","-4.3","+.052","-1.8","-5.3","+.007","+.042","+8.5","+11.1","+.018","+11.3","Keith Bogans","Tim Duncan","Richard Jefferson","Antonio McDyess","Tony Parker","/players/b/boganke01.html","/players/d/duncati01.html","/players/j/jefferi01.html","/players/m/mcdyean01.html","/players/p/parketo01.html"
"41","38","C. Bell†|†A. Bogut†|†C. Delfino†|†B. Jennings†|†L. Mbah a Moute","MIL","2009-10","19","188.8","346","343","87.6","36.4","83.2",".437","7.6","20.6",".370",".483","12.7","17.5",".725","93.1","19.6","8.9","5.8","13.7","16.3","+0.8","+7.1","-.031","+3.6","+10.9","-.051","-0.012","-0.3","+1.8","-.098","+4.8","Charlie Bell","Andrew Bogut","Carlos Delfino","Brandon Jennings","Luc Mbah a Moute","/players/b/bellch01.html","/players/b/bogutan01.html","/players/d/delfica01.html","/players/j/jennibr01.html","/players/m/mbahalu01.html"
"42","39","L. Aldridge†|†J. Bayless†|†J. Howard†|†A. Miller†|†M. Webster","POR","2009-10","19","187.3","327","325","83.5","35.6","79.4",".448","2.0","9.0",".229",".461","19.5","22.8",".854","92.8","16.7","5.1","0.8","10.5","18.4","+0.8","+5.9","-.025","-2.6","-7.7","-.048","-0.044","+6.9","+6.7","+.076","+5.9","LaMarcus Aldridge","Jerryd Bayless","Juwan Howard","Andre Miller","Martell Webster","/players/a/aldrila01.html","/players/b/bayleje01.html","/players/h/howarju01.html","/players/m/millean02.html","/players/w/webstma02.html"
"43","40","J. Barea†|†E. Dampier†|†J. Kidd†|†S. Marion†|†D. Nowitzki","DAL","2009-10","16","177.2","337","335","91.0","42.3","81.8",".517","8.4","17.6",".477",".568","13.3","17.1",".778","106.2","26.3","6.8","5.4","11.6","13.8","+4.3","-0.3","+.055","+3.0","+4.9","+.051","+.073","+2.4","+2.2","+.051","+14.1","J.J. Barea","Erick Dampier","Jason Kidd","Shawn Marion","Dirk Nowitzki","/players/b/bareajo01.html","/players/d/dampier01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/n/nowitdi01.html"
"46","41","B. Diaw†|†R. Felton†|†S. Jackson†|†R. Murray†|†G. Wallace","CHA","2009-10","30","171.6","339","327","93.1","33.8","75.5",".448","6.7","22.1",".304",".493","23.5","33.8",".694","97.9","15.7","8.7","6.4","14.5","21.0","+2.2","-5.9","+.060","-1.4","-2.0","-.033","+.054","+6.4","+10.9","-.050","+9.5","Boris Diaw","Raymond Felton","Stephen Jackson","Ronald Murray","Gerald Wallace","/players/d/diawbo01.html","/players/f/feltora01.html","/players/j/jacksst02.html","/players/m/murraro01.html","/players/w/wallage01.html"
"47","42","S. Brown†|†K. Bryant†|†J. Farmar†|†P. Gasol†|†L. Odom","LAL","2009-10","38","169.3","326","327","92.6","38.3","86.2",".444","5.1","22.4",".228",".474","19.8","23.0",".864","101.5","19.0","7.4","5.4","11.1","19.3","+2.3","+4.3","+.005","-0.3","+2.6","-.044","+.001","+4.3","+1.1","+.150","+8.5","Shannon Brown","Kobe Bryant","Jordan Farmar","Pau Gasol","Lamar Odom","/players/b/brownsh01.html","/players/b/bryanko01.html","/players/f/farmajo01.html","/players/g/gasolpa01.html","/players/o/odomla01.html"
"48","43","L. Deng†|†B. Miller†|†J. Noah†|†D. Rose†|†J. Salmons","CHI","2009-10","17","167.9","328","323","93.1","38.0","79.2",".480","2.3","7.4",".308",".495","18.6","22.6",".823","96.9","22.3","8.9","7.4","18.3","15.4","-0.3","-6.0","+.030","-3.7","-11.2","-.015","+.010","+7.7","+6.0","+.168","+3.4","Luol Deng","Brad Miller","Joakim Noah","Derrick Rose","John Salmons","/players/d/denglu01.html","/players/m/millebr01.html","/players/n/noahjo01.html","/players/r/rosede01.html","/players/s/salmojo01.html"
"49","44","C. Brewer†|†J. Flynn†|†R. Gomes†|†A. Jefferson†|†D. Milicic","MIN","2009-10","16","166.3","337","331","96.4","43.3","88.0",".492","6.1","16.5",".368",".526","12.4","18.5",".672","105.1","23.1","8.7","4.3","13.6","14.7","+0.9","+2.3","-.003","+1.2","0.0","+.070","+.003","+1.2","+4.6","-.141","+4.0","Corey Brewer","Jonny Flynn","Ryan Gomes","Al Jefferson","Darko Miliƒçiƒá","/players/b/breweco01.html","/players/f/flynnjo01.html","/players/g/gomesry01.html","/players/j/jeffeal01.html","/players/m/milicda01.html"
"50","45","T. Ariza†|†S. Battier†|†A. Brooks†|†C. Landry†|†L. Scola","HOU","2009-10","37","164.8","317","301","90.0","37.0","82.7",".447","5.8","19.8",".294",".482","23.9","30.3",".788","103.7","18.4","5.0","3.5","13.7","23.3","+0.9","+5.0","-.017","-0.9","+1.7","-.077","-0.025","+2.6","+1.7","+.044","+3.5","Trevor Ariza","Shane Battier","Aaron Brooks","Carl Landry","Luis Scola","/players/a/arizatr01.html","/players/b/battish01.html","/players/b/brookaa01.html","/players/l/landrca01.html","/players/s/scolalu01.html"
"51","46","C. Butler†|†R. Foye†|†B. Haywood†|†A. Jamison†|†M. Miller","WAS","2009-10","12","162.7","307","304","90.1","37.8","78.2",".483","4.4","14.7",".300",".511","20.6","23.6",".875","100.6","20.1","5.6","2.9","15.9","17.1","-0.6","-1.8","+.003","-0.3","-1.5","+.009","+.002","+3.8","+0.3","+.153","+2.4","Caron Butler","Randy Foye","Brendan Haywood","Antawn Jamison","Mike Miller","/players/b/butleca01.html","/players/f/foyera01.html","/players/h/haywobr01.html","/players/j/jamisan01.html","/players/m/millemi01.html"
"52","47","L. Deng†|†K. Hinrich†|†J. Noah†|†D. Rose†|†J. Salmons","CHI","2009-10","28","161.3","290","314","89.9","33.9","75.3",".451","4.5","12.8",".349",".480","22.6","30.7",".738","94.9","17.6","6.8","5.7","12.8","18.8","+1.5","-10.7","+.073","-4.2","-13.4","+.019","+.053","+1.5","+6.3","-.128","+0.3","Luol Deng","Kirk Hinrich","Joakim Noah","Derrick Rose","John Salmons","/players/d/denglu01.html","/players/h/hinriki01.html","/players/n/noahjo01.html","/players/r/rosede01.html","/players/s/salmojo01.html"
