"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"12","11","E. Fournier†|†A. Gordon†|†E. Payton†|†T. Ross†|†N. Vucevic","ORL","2016-17","19","409.3","863","857","100.9","45.4","94.2",".482","9.6","24.3",".396",".533","16.2","19.9",".812","116.6","26.9","8.0","4.9","11.7","17.8","+0.8","+2.0","-.002","0.0","-2.0","+.030","-0.003","+0.1","-1.2","+.051","+1.8","Evan Fournier","Aaron Gordon","Elfrid Payton","Terrence Ross","Nikola Vuƒçeviƒá","/players/f/fournev01.html","/players/g/gordoaa01.html","/players/p/paytoel01.html","/players/r/rosste01.html","/players/v/vucevni01.html"
"13","12","L. Deng†|†T. Mozgov†|†J. Randle†|†D. Russell†|†N. Young","LAL","2016-17","28","402.4","804","811","96.3","40.8","88.5",".461","12.5","30.2",".415",".532","13.7","17.7",".777","107.8","25.3","6.9","2.4","12.8","19.3","+1.3","+3.2","-.002","+4.3","+4.2","+.099","+.020","-1.7","-2.9","+.027","+5.2","Luol Deng","Timofey Mozgov","Julius Randle","D'Angelo Russell","Nick Young","/players/d/denglu01.html","/players/m/mozgoti01.html","/players/r/randlju01.html","/players/r/russeda01.html","/players/y/youngni01.html"
"14","13","L. Aldridge†|†P. Gasol†|†D. Green†|†K. Leonard†|†T. Parker","SAS","2016-17","34","390.6","762","752","93.0","42.4","84.3",".503","8.4","19.5",".428",".552","15.6","19.7",".794","108.8","26.4","6.3","7.4","10.6","14.0","+4.1","-0.9","+.053","0.0","-2.3","+.046","+.053","+1.0","+1.5","-.010","+9.1","LaMarcus Aldridge","Pau Gasol","Danny Green","Kawhi Leonard","Tony Parker","/players/a/aldrila01.html","/players/g/gasolpa01.html","/players/g/greenda02.html","/players/l/leonaka01.html","/players/p/parketo01.html"
"15","14","J. Butler†|†T. Gibson†|†R. Lopez†|†R. Rondo†|†D. Wade","CHI","2016-17","28","389.9","765","769","94.4","42.2","89.5",".472","3.8","10.6",".360",".493","15.4","18.0",".856","103.7","25.1","7.8","6.4","13.8","14.9","+0.2","+3.3","-.015","-4.6","-8.7","-.073","-0.043","+5.9","+4.1","+.175","+1.8","Jimmy Butler","Taj Gibson","Robin Lopez","Rajon Rondo","Dwyane Wade","/players/b/butleji01.html","/players/g/gibsota01.html","/players/l/lopezro01.html","/players/r/rondora01.html","/players/w/wadedw01.html"
"16","15","P. George†|†G. Robinson†|†J. Teague†|†M. Turner†|†T. Young","IND","2016-17","28","375.4","773","782","99.4","41.4","83.5",".496","9.7","23.7",".411",".554","18.5","23.3",".797","111.1","25.8","9.1","7.0","13.6","13.7","+1.0","-7.8","+.054","-0.9","-5.0","+.040","+.054","+4.9","+7.4","-.066","+6.0","Paul George","Glenn Robinson","Jeff Teague","Myles Turner","Thaddeus Young","/players/g/georgpa01.html","/players/r/robingl02.html","/players/t/teaguje01.html","/players/t/turnemy01.html","/players/y/youngth01.html"
"17","16","R. Anderson†|†T. Ariza†|†C. Capela†|†E. Gordon†|†J. Harden","HOU","2016-17","42","272.1","540","560","97.0","39.0","85.6",".456","12.3","37.6",".329",".528","16.1","21.3",".752","106.4","24.7","8.3","3.7","13.6","15.3","-3.5","-3.9","-.020","+5.8","+13.9","+.053","+.016","+5.5","+7.6","-.017","+4.2","Ryan Anderson","Trevor Ariza","Clint Capela","Eric Gordon","James Harden","/players/a/anderry01.html","/players/a/arizatr01.html","/players/c/capelca01.html","/players/g/gordoer01.html","/players/h/hardeja01.html"
"18","17","H. Barnes†|†S. Curry†|†Y. Ferrell†|†W. Matthews†|†D. Nowitzki","DAL","2016-17","23","256.8","517","502","95.2","40.9","85.4",".479","12.9","28.4",".454",".555","12.5","14.6",".859","107.3","25.4","7.3","1.7","10.7","14.6","+2.1","+3.4","+.005","+3.2","+2.2","+.083","+.022","-1.9","-3.7","+.073","+5.4","Harrison Barnes","Seth Curry","Yogi Ferrell","Wesley Matthews","Dirk Nowitzki","/players/b/barneha02.html","/players/c/curryse01.html","/players/f/ferreyo01.html","/players/m/matthwe02.html","/players/n/nowitdi01.html"
"19","18","L. Aldridge†|†D. Dedmon†|†D. Green†|†K. Leonard†|†T. Parker","SAS","2016-17","31","256.6","467","470","87.6","36.5","81.0",".450","5.2","17.6",".298",".483","15.2","19.3",".786","93.3","19.3","9.0","6.9","13.3","15.7","+2.1","-0.4","+.027","-3.0","-4.5","-.075","+.009","+2.8","+3.2","+.019","+3.9","LaMarcus Aldridge","Dewayne Dedmon","Danny Green","Kawhi Leonard","Tony Parker","/players/a/aldrila01.html","/players/d/dedmode01.html","/players/g/greenda02.html","/players/l/leonaka01.html","/players/p/parketo01.html"
"20","19","A. Aminu†|†M. Harkless†|†D. Lillard†|†C. McCollum†|†M. Plumlee","POR","2016-17","21","254.2","499","506","94.9","43.0","86.8",".496","12.3","30.6",".401",".566","10.8","14.5",".740","109.1","26.8","7.7","7.4","12.5","17.4","+5.3","-0.6","+.064","+2.8","+6.0","+.017","+.080","-5.5","-6.4","-.035","+7.9","Al-Farouq Aminu","Maurice Harkless","Damian Lillard","CJ McCollum","Mason Plumlee","/players/a/aminual01.html","/players/h/harklma01.html","/players/l/lillada01.html","/players/m/mccolcj01.html","/players/p/plumlma01.html"
"21","20","J. Crawford†|†R. Felton†|†W. Johnson†|†A. Rivers†|†M. Speights","LAC","2016-17","36","250.8","498","492","94.7","34.3","84.0",".408","9.8","34.1",".287",".466","17.8","22.2",".802","96.1","15.5","8.6","4.8","12.1","23.7","-0.8","+1.0","-.014","+2.7","+14.7","-.080","+.002","-0.2","-0.6","+.012","+1.0","Jamal Crawford","Raymond Felton","Wesley Johnson","Austin Rivers","Marreese Speights","/players/c/crawfja01.html","/players/f/feltora01.html","/players/j/johnswe01.html","/players/r/riverau01.html","/players/s/speigma01.html"
"24","21","L. Babbitt†|†G. Dragic†|†R. McGruder†|†D. Waiters†|†H. Whiteside","MIA","2016-17","26","245.2","490","492","96.1","40.7","83.6",".487","12.1","25.8",".470",".560","12.7","17.6",".722","106.3","22.3","5.7","6.5","15.7","19.4","-1.0","-3.1","+.006","+4.9","+6.3","+.100","+.037","-2.0","-2.2","-.020","+1.0","Luke Babbitt","Goran Dragiƒá","Rodney McGruder","Dion Waiters","Hassan Whiteside","/players/b/babbilu01.html","/players/d/dragigo01.html","/players/m/mcgruro01.html","/players/w/waitedi01.html","/players/w/whiteha01.html"
"25","22","R. Foye†|†R. Hollis-Jefferson†|†C. LeVert†|†J. Lin†|†B. Lopez","BRK","2016-17","22","244.3","535","536","105.2","39.7","86.8",".457","11.6","31.8",".364",".524","22.8","29.3",".779","113.7","25.7","8.3","5.9","14.7","20.4","-3.9","-6.3","-.011","+3.1","+10.8","-.038","+.010","+6.1","+6.1","+.058","+1.4","Randy Foye","Rondae Hollis-Jefferson","Caris LeVert","Jeremy Lin","Brook Lopez","/players/f/foyera01.html","/players/h/holliro01.html","/players/l/leverca01.html","/players/l/linje01.html","/players/l/lopezbr01.html"
"26","23","K. Bazemore†|†T. Hardaway†|†D. Howard†|†P. Millsap†|†D. Schrˆder","ATL","2016-17","36","238.6","484","479","96.9","38.6","83.5",".463","7.6","24.5",".311",".508","19.1","25.8",".742","104.0","24.7","7.2","4.6","15.5","17.3","+0.2","-5.4","+.031","-4.0","-8.7","-.040","+.011","+6.8","+7.8","+.057","+3.2","Kent Bazemore","Tim Hardaway","Dwight Howard","Paul Millsap","Dennis Schr√∂der","/players/b/bazemke01.html","/players/h/hardati02.html","/players/h/howardw01.html","/players/m/millspa01.html","/players/s/schrode01.html"
"27","24","D. Carroll†|†D. DeRozan†|†S. Ibaka†|†C. Joseph†|†J. Valanciunas","TOR","2016-17","16","232.8","446","447","92.1","40.0","85.0",".471","7.6","21.2",".359",".516","12.8","15.9",".805","100.4","20.4","7.0","6.8","14.0","17.5","+2.1","-2.7","+.038","-2.3","-6.4","+.001","+.026","-0.6","-1.2","+.022","+1.2","DeMarre Carroll","DeMar DeRozan","Serge Ibaka","Cory Joseph","Jonas Valanƒçi≈´nas","/players/c/carrode01.html","/players/d/derozde01.html","/players/i/ibakase01.html","/players/j/josepco01.html","/players/v/valanjo01.html"
"28","25","M. Harkless†|†D. Lillard†|†C. McCollum†|†J. Nurkic†|†N. Vonleh","POR","2016-17","19","228.4","453","457","95.6","42.7","87.6",".487","7.8","19.3",".402",".531","14.9","21.2",".703","108.0","20.2","7.1","5.7","15.1","18.1","+2.9","-2.3","+.045","+0.2","-4.2","+.081","+.048","-1.1","+0.8","-.081","+5.0","Maurice Harkless","Damian Lillard","CJ McCollum","Jusuf Nurkiƒá","Noah Vonleh","/players/h/harklma01.html","/players/l/lillada01.html","/players/m/mccolcj01.html","/players/n/nurkiju01.html","/players/v/vonleno01.html"
"29","26","K. Irving†|†L. James†|†K. Love†|†I. Shumpert†|†T. Thompson","CLE","2016-17","30","225.8","455","461","97.4","41.5","87.6",".473","10.4","31.9",".327",".533","16.4","22.3",".733","109.7","21.7","7.9","2.1","14.9","17.0","0.0","-2.3","+.012","-0.6","-1.1","-.009","+.010","+3.4","+6.0","-.059","+2.8","Kyrie Irving","LeBron James","Kevin Love","Iman Shumpert","Tristan Thompson","/players/i/irvinky01.html","/players/j/jamesle01.html","/players/l/loveke01.html","/players/s/shumpim01.html","/players/t/thomptr01.html"
"30","27","S. Curry†|†K. Durant†|†D. Green†|†A. Iguodala†|†K. Thompson","GSW","2016-17","45","223.5","486","477","103.4","44.4","85.9",".518","12.7","37.4",".339",".591","29.4","32.9",".895","131.0","31.4","11.0","10.7","14.0","19.5","+7.7","-7.3","+.123","+3.9","+7.5","+.044","+.150","+7.1","+1.9","+.173","+26.4","Stephen Curry","Kevin Durant","Draymond Green","Andre Iguodala","Klay Thompson","/players/c/curryst01.html","/players/d/duranke01.html","/players/g/greendr01.html","/players/i/iguodan01.html","/players/t/thompkl01.html"
"31","28","S. Adams†|†T. Gibson†|†V. Oladipo†|†A. Roberson†|†R. Westbrook","OKC","2016-17","15","207.5","416","420","96.7","44.9","90.5",".496","6.5","20.8",".311",".532","12.3","19.4",".631","108.5","27.5","11.6","6.0","15.5","16.4","+9.5","+8.8","+.063","-5.1","-6.7","-.109","+.028","-2.3","+1.9","-.198","+11.6","Steven Adams","Taj Gibson","Victor Oladipo","Andre Roberson","Russell Westbrook","/players/a/adamsst01.html","/players/g/gibsota01.html","/players/o/oladivi01.html","/players/r/roberan03.html","/players/w/westbru01.html"
"32","29","W. Chandler†|†D. Gallinari†|†G. Harris†|†N. Jokic†|†E. Mudiay","DEN","2016-17","18","207.0","422","420","97.6","45.5","85.4",".533","12.5","31.1",".403",".606","16.5","20.6",".798","119.9","32.2","7.2","1.9","13.0","18.1","+1.2","-4.2","+.038","+0.2","+2.8","-.031","+.043","+2.3","+2.6","+.016","+4.9","Wilson Chandler","Danilo Gallinari","Gary Harris","Nikola Jokiƒá","Emmanuel Mudiay","/players/c/chandwi01.html","/players/g/gallida01.html","/players/h/harriga01.html","/players/j/jokicni01.html","/players/m/mudiaem01.html"
"33","30","C. Joseph†|†K. Lowry†|†L. Nogueira†|†P. Patterson†|†T. Ross","TOR","2016-17","30","198.6","373","370","89.8","41.1","84.3",".487","15.5","33.1",".467",".579","13.0","17.4",".750","110.7","21.7","8.9","5.8","12.8","19.6","+3.6","+4.1","+.020","+5.6","+6.8","+.091","+.050","+0.5","+2.2","-.075","+13.3","Cory Joseph","Kyle Lowry","Lucas Nogueira","Patrick Patterson","Terrence Ross","/players/j/josepco01.html","/players/l/lowryky01.html","/players/n/noguelu01.html","/players/p/pattepa01.html","/players/r/rosste01.html"
"34","31","B. Beal†|†M. Gortat†|†K. Oubre†|†O. Porter†|†J. Wall","WAS","2016-17","35","198.1","418","417","101.1","44.8","89.2",".503","11.4","29.8",".382",".567","19.4","23.5",".825","120.4","27.6","10.7","4.4","12.1","21.1","+7.5","+5.6","+.056","+3.4","+3.4","+.079","+.072","0.0","-0.2","+.008","+18.4","Bradley Beal","Marcin Gortat","Kelly Oubre","Otto Porter","John Wall","/players/b/bealbr01.html","/players/g/gortama01.html","/players/o/oubreke01.html","/players/p/porteot01.html","/players/w/walljo01.html"
"35","32","W. Chandler†|†D. Gallinari†|†G. Harris†|†N. Jokic†|†J. Nelson","DEN","2016-17","20","197.0","408","404","98.9","44.1","90.2",".489","9.7","31.2",".313",".543","17.5","19.5",".900","115.5","27.3","7.1","4.1","14.4","20.2","+3.9","+5.1","+.016","-1.2","+4.6","-.100","+.006","-3.2","-8.5","+.161","+3.4","Wilson Chandler","Danilo Gallinari","Gary Harris","Nikola Jokiƒá","Jameer Nelson","/players/c/chandwi01.html","/players/g/gallida01.html","/players/h/harriga01.html","/players/j/jokicni01.html","/players/n/nelsoja01.html"
"36","33","R. Anderson†|†T. Ariza†|†P. Beverley†|†J. Harden†|†M. Harrell","HOU","2016-17","27","195.1","411","399","99.6","39.6","88.3",".448","15.0","42.3",".355",".533","17.2","21.4",".805","111.5","24.1","8.9","4.2","17.5","18.5","-1.7","+1.0","-.025","+3.9","+10.3","+.008","-0.003","+3.2","+3.2","+.034","+3.7","Ryan Anderson","Trevor Ariza","Patrick Beverley","James Harden","Montrezl Harrell","/players/a/anderry01.html","/players/a/arizatr01.html","/players/b/beverpa01.html","/players/h/hardeja01.html","/players/h/harremo01.html"
"37","34","T. Black†|†J. Clarkson†|†B. Ingram†|†L. Nance†|†L. Williams","LAL","2016-17","22","194.7","397","401","98.3","40.2","85.8",".468","6.9","20.7",".333",".509","21.4","27.6",".777","108.7","21.2","9.6","5.2","15.0","21.4","+3.7","-1.5","+.050","-2.5","-8.6","+.014","+.037","+2.0","+1.7","+.024","+6.9","Tarik Black","Jordan Clarkson","Brandon Ingram","Larry Nance","Lou Williams","/players/b/blackta01.html","/players/c/clarkjo01.html","/players/i/ingrabr01.html","/players/n/nancela02.html","/players/w/willilo02.html"
"38","35","R. Anderson†|†T. Ariza†|†E. Gordon†|†J. Harden†|†N. Hil·rio","HOU","2016-17","44","193.0","419","411","103.2","38.6","86.3",".447","14.4","42.3",".341",".530","24.9","32.8",".758","116.4","22.6","9.5","3.2","16.9","18.4","+1.2","+1.2","+.008","+3.7","+12.9","-.023","+.029","+7.2","+10.7","-.040","+13.4","Ryan Anderson","Trevor Ariza","Eric Gordon","James Harden","Nen√™ Hil√°rio","/players/a/anderry01.html","/players/a/arizatr01.html","/players/g/gordoer01.html","/players/h/hardeja01.html","/players/h/hilarne01.html"
"39","36","J. Crowder†|†A. Horford†|†A. Johnson†|†M. Smart†|†I. Thomas","BOS","2016-17","27","191.3","367","378","93.5","39.1","83.0",".471","14.3","37.4",".383",".557","19.1","23.6",".809","111.6","26.1","7.5","4.0","11.8","18.6","+1.0","+1.3","+.005","+7.5","+15.3","+.076","+.050","+1.8","+1.5","+.024","+11.3","Jae Crowder","Al Horford","Amir Johnson","Marcus Smart","Isaiah Thomas","/players/c/crowdja01.html","/players/h/horfoal01.html","/players/j/johnsam01.html","/players/s/smartma01.html","/players/t/thomais02.html"
"40","37","D. Cunningham†|†A. Davis†|†B. Hield†|†S. Hill†|†J. Holiday","NOP","2016-17","18","189.3","378","376","95.6","40.1","86.5",".463","12.9","28.1",".459",".538","11.4","14.7",".776","104.5","23.8","10.4","4.1","12.2","14.2","+2.3","0.0","+.026","+5.6","+3.3","+.164","+.059","+0.8","-0.8","+.087","+10.9","Dante Cunningham","Anthony Davis","Buddy Hield","Solomon Hill","Jrue Holiday","/players/c/cunnida01.html","/players/d/davisan02.html","/players/h/hieldbu01.html","/players/h/hillso01.html","/players/h/holidjr01.html"
"41","38","K. Irving†|†L. James†|†D. Liggins†|†K. Love†|†T. Thompson","CLE","2016-17","12","180.7","367","367","97.5","46.2","88.2",".524","16.5","33.7",".488",".617","19.1","24.7",".774","128.1","26.8","11.2","4.8","14.3","11.2","+6.4","+2.4","+.060","+6.4","+4.8","+.140","+.094","+12.2","+15.1","+.052","+31.4","Kyrie Irving","LeBron James","DeAndre Liggins","Kevin Love","Tristan Thompson","/players/i/irvinky01.html","/players/j/jamesle01.html","/players/l/liggide01.html","/players/l/loveke01.html","/players/t/thomptr01.html"
"42","39","E. Fournier†|†J. Green†|†S. Ibaka†|†E. Payton†|†N. Vucevic","ORL","2016-17","23","180.6","368","358","96.5","35.9","85.6",".419","7.2","22.1",".325",".461","14.6","19.1",".764","93.5","20.7","6.9","8.8","15.4","14.6","-1.3","-1.9","-.006","-1.3","-3.5","-.008","-0.013","+5.8","+5.8","+.104","+1.9","Evan Fournier","Jeff Green","Serge Ibaka","Elfrid Payton","Nikola Vuƒçeviƒá","/players/f/fournev01.html","/players/g/greenje02.html","/players/i/ibakase01.html","/players/p/paytoel01.html","/players/v/vucevni01.html"
"43","40","S. Curry†|†D. Green†|†P. McCaw†|†Z. Pachulia†|†K. Thompson","GSW","2016-17","19","175.2","370","369","101.2","44.9","92.6",".485","16.7","36.4",".459",".575","11.0","11.8",".930","117.5","35.3","10.1","4.1","15.9","18.1","+3.0","+2.7","+.019","+7.7","+12.6","+.079","+.059","-1.4","-6.0","+.238","+12.3","Stephen Curry","Draymond Green","Patrick McCaw","Zaza Pachulia","Klay Thompson","/players/c/curryst01.html","/players/g/greendr01.html","/players/m/mccawpa01.html","/players/p/pachuza01.html","/players/t/thompkl01.html"
"46","41","R. Anderson†|†T. Ariza†|†E. Gordon†|†J. Harden†|†M. Harrell","HOU","2016-17","33","174.1","381","364","102.7","44.1","87.1",".506","17.1","42.5",".403",".604","31.1","36.4",".856","136.4","25.9","7.4","5.8","15.4","19.6","+3.0","-3.3","+.052","+6.1","+13.5","+.022","+.089","+14.1","+12.4","+.143","+26.2","Ryan Anderson","Trevor Ariza","Eric Gordon","James Harden","Montrezl Harrell","/players/a/anderry01.html","/players/a/arizatr01.html","/players/g/gordoer01.html","/players/h/hardeja01.html","/players/h/harremo01.html"
"47","42","N. Batum†|†R. Hibbert†|†M. Kidd-Gilchrist†|†K. Walker†|†M. Williams","CHO","2016-17","20","169.6","330","333","93.8","37.9","88.0",".431","10.5","26.0",".402",".490","18.7","21.5",".868","105.0","23.5","5.9","5.9","10.8","19.2","+0.3","-2.3","+.014","+0.6","-0.8","+.034","+.019","+4.5","+4.5","+.035","+5.7","Nicolas Batum","Roy Hibbert","Michael Kidd-Gilchrist","Kemba Walker","Marvin Williams","/players/b/batumni01.html","/players/h/hibbero01.html","/players/k/kiddgmi01.html","/players/w/walkeke02.html","/players/w/willima02.html"
"48","43","K. Durant†|†A. Iguodala†|†S. Livingston†|†K. Thompson†|†D. West","GSW","2016-17","35","166.3","327","328","94.5","43.6","81.4",".535","6.9","16.2",".429",".578","14.4","18.8",".769","108.5","30.0","7.8","6.1","14.1","19.6","+8.1","-3.8","+.119","-2.3","-12.1","+.102","+.107","-0.9","-0.9","-.010","+13.0","Kevin Durant","Andre Iguodala","Shaun Livingston","Klay Thompson","David West","/players/d/duranke01.html","/players/i/iguodan01.html","/players/l/livinsh01.html","/players/t/thompkl01.html","/players/w/westda01.html"
"49","44","T. Allen†|†V. Carter†|†M. Conley†|†M. Gasol†|†J. Green","MEM","2016-17","26","164.4","301","313","89.6","39.1","81.8",".479","14.3","28.3",".505",".566","16.6","20.7",".803","109.2","25.4","8.2","5.0","11.4","18.7","+5.5","+2.0","+.057","+3.5","-2.0","+.149","+.077","-0.9","-1.8","+.024","+13.7","Tony Allen","Vince Carter","Mike Conley","Marc Gasol","JaMychal Green","/players/a/allento01.html","/players/c/cartevi01.html","/players/c/conlemi01.html","/players/g/gasolma01.html","/players/g/greenja01.html"
"50","45","J. Crawford†|†B. Griffin†|†D. Jordan†|†C. Paul†|†J. Redick","LAC","2016-17","40","162.0","345","317","98.1","40.0","78.2",".511","11.0","27.9",".394",".581","36.8","49.2",".747","127.7","24.0","6.8","1.2","14.8","21.9","+1.8","-1.2","+.030","+2.4","+3.3","+.044","+.046","+15.7","+19.3","+.044","+21.6","Jamal Crawford","Blake Griffin","DeAndre Jordan","Chris Paul","J.J. Redick","/players/c/crawfja01.html","/players/g/griffbl01.html","/players/j/jordade01.html","/players/p/paulch01.html","/players/r/redicjj01.html"
"51","46","N. Batum†|†F. Kaminsky†|†M. Kidd-Gilchrist†|†K. Walker†|†C. Zeller","CHO","2016-17","29","161.8","316","324","95.0","39.2","86.4",".454","9.2","28.8",".320",".507","18.1","24.6",".735","105.6","27.0","9.8","4.2","12.5","16.3","+1.8","-1.5","+.028","-2.4","-5.0","-.023","+.015","+3.6","+7.4","-.110","+4.7","Nicolas Batum","Frank Kaminsky","Michael Kidd-Gilchrist","Kemba Walker","Cody Zeller","/players/b/batumni01.html","/players/k/kaminfr01.html","/players/k/kiddgmi01.html","/players/w/walkeke02.html","/players/z/zelleco01.html"
"52","47","E. Bledsoe†|†D. Booker†|†T. Chandler†|†P. Tucker†|†T. Warren","PHO","2016-17","27","156.3","334","322","100.7","41.8","92.1",".453","10.1","26.4",".384",".508","31.6","36.8",".858","125.3","17.5","7.4","3.4","13.5","22.7","0.0","+8.0","-.043","-0.6","-1.5","-.001","-0.052","+8.6","+7.7","+.069","+8.0","Eric Bledsoe","Devin Booker","Tyson Chandler","P.J. Tucker","T.J. Warren","/players/b/bledser01.html","/players/b/bookede01.html","/players/c/chandty01.html","/players/t/tuckepj01.html","/players/w/warretj01.html"
