"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"611","156","T. Ariza†|†C. Brewer†|†D. Motiejunas†|†J. Smith†|†J. Terry","HOU","2014-15","21","57.1","109","115","94.2","37.0","83.3",".444","11.8","29.4",".400",".515","7.6","12.6",".600","93.4","26.9","9.3","10.9","13.5","21.0","+0.8","-4.2","+.031","+3.4","+5.9","+.043","+.054","-2.5","-2.5","-.067","+2.5","Trevor Ariza","Corey Brewer","Donatas Motiej≈´nas","Josh Smith","Jason Terry","/players/a/arizatr01.html","/players/b/breweco01.html","/players/m/motiedo01.html","/players/s/smithjo03.html","/players/t/terryja01.html"
"621","157","B. Biyombo†|†G. Henderson†|†M. Kidd-Gilchrist†|†K. Walker†|†M. Williams","CHO","2014-15","14","57.0","113","107","92.6","42.9","85.1",".505","6.7","14.3",".471",".545","17.7","29.5",".600","110.3","21.1","4.2","2.5","11.8","11.8","+12.6","+4.2","+.130","+0.8","-11.8","+.245","+.133","+5.9","+14.3","-.178","+32.0","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Kemba Walker","Marvin Williams","/players/b/biyombi01.html","/players/h/hendege02.html","/players/k/kiddgmi01.html","/players/w/walkeke02.html","/players/w/willima02.html"
"631","158","G. Antetokounmpo†|†E. Ilyasova†|†B. Knight†|†K. Middleton†|†Z. Pachulia","MIL","2014-15","8","57.0","115","115","96.8","37.9","84.2",".450","6.7","16.0",".421",".490","14.3","16.0",".895","96.8","21.9","15.2","4.2","17.7","16.0","+2.5","+9.3","-.022","-3.4","-8.4","+.007","-0.049","+2.5","+1.7","+.071","+4.2","Giannis Antetokounmpo","Ersan ƒ∞lyasova","Brandon Knight","Khris Middleton","Zaza Pachulia","/players/a/antetgi01.html","/players/i/ilyaser01.html","/players/k/knighbr03.html","/players/m/middlkh01.html","/players/p/pachuza01.html"
"641","159","L. Aldridge†|†N. Batum†|†C. Kaman†|†D. Lillard†|†C. McCollum","POR","2014-15","16","56.7","108","103","89.4","42.4","84.7",".500","10.2","25.4",".400",".560","12.7","17.8",".714","107.6","18.6","8.5","0.0","15.3","16.1","+8.5","+11.0","+.040","+3.4","+6.8","+.036","+.054","-5.1","-2.5","-.161","+15.3","LaMarcus Aldridge","Nicolas Batum","Chris Kaman","Damian Lillard","CJ McCollum","/players/a/aldrila01.html","/players/b/batumni01.html","/players/k/kamanch01.html","/players/l/lillada01.html","/players/m/mccolcj01.html"
"651","160","L. Aldridge†|†N. Batum†|†D. Lillard†|†W. Matthews†|†T. Robinson","POR","2014-15","7","56.7","120","117","100.3","38.9","91.4",".426","8.5","27.1",".313",".472","20.3","31.3",".649","106.6","21.2","11.0","5.1","16.1","18.6","+1.7","+10.2","-.032","+4.2","+11.0","+.049","-0.012","+3.4","+8.5","-.092","+11.0","LaMarcus Aldridge","Nicolas Batum","Damian Lillard","Wesley Matthews","Thomas Robinson","/players/a/aldrila01.html","/players/b/batumni01.html","/players/l/lillada01.html","/players/m/matthwe02.html","/players/r/robinth01.html"
"681","161","K. Durant†|†S. Ibaka†|†K. Perkins†|†A. Roberson†|†R. Westbrook","OKC","2014-15","12","56.5","112","115","96.4","43.3","86.6",".500","10.2","24.6",".414",".559","18.7","22.1",".846","115.5","24.6","7.6","7.6","10.2","24.6","+10.2","+0.8","+.114","+2.5","+0.8","+.092","+.128","-5.9","-6.8","-.007","+17.0","Kevin Durant","Serge Ibaka","Kendrick Perkins","Andre Roberson","Russell Westbrook","/players/d/duranke01.html","/players/i/ibakase01.html","/players/p/perkike01.html","/players/r/roberan03.html","/players/w/westbru01.html"
"691","162","K. Martin†|†N. Pekovic†|†A. Wiggins†|†M. Williams†|†T. Young","MIN","2014-15","9","56.4","111","109","93.7","34.9","83.5",".418","3.4","14.5",".235",".439","30.7","32.4",".947","103.9","19.6","5.1","3.4","10.2","19.6","-3.4","+1.7","-.050","-3.4","-6.8","-.085","-0.072","+11.9","+6.0","+.238","+1.7","Kevin Martin","Nikola Pekoviƒá","Andrew Wiggins","Mo Williams","Thaddeus Young","/players/m/martike02.html","/players/p/pekovni01.html","/players/w/wiggian01.html","/players/w/willima01.html","/players/y/youngth01.html"
"701","163","G. Hill†|†S. Hill†|†I. Mahinmi†|†C. Miles†|†D. West","IND","2014-15","11","56.0","110","110","94.2","37.7","74.5",".506","9.4","25.7",".367",".569","17.1","21.4",".800","101.9","24.0","11.1","5.1","18.8","23.1","+8.6","-3.4","+.132","+4.3","+10.3","+.033","+.162","+5.1","+6.0","+.022","+26.6","George Hill","Solomon Hill","Ian Mahinmi","C.J. Miles","David West","/players/h/hillge01.html","/players/h/hillso01.html","/players/m/mahinia01.html","/players/m/milescj01.html","/players/w/westda01.html"
"711","164","M. Belinelli†|†B. Diaw†|†M. GinÛbili†|†P. Mills†|†T. Splitter","SAS","2014-15","10","55.9","114","115","98.4","38.7","88.5",".437","10.3","29.2",".353",".495","4.3","6.0",".714","92.0","21.5","11.2","5.2","18.9","17.2","+4.3","+11.2","-.008","+2.6","+5.2","+.032","+.001","-7.7","-16.3","+.176","+3.4","Marco Belinelli","Boris Diaw","Manu Gin√≥bili","Patty Mills","Tiago Splitter","/players/b/belinma01.html","/players/d/diawbo01.html","/players/g/ginobma01.html","/players/m/millspa02.html","/players/s/splitti01.html"
"721","165","T. Ariza†|†I. Canaan†|†J. Harden†|†D. Howard†|†D. Motiejunas","HOU","2014-15","7","55.7","111","107","94.0","37.9","77.6",".489","11.2","25.0",".448",".561","17.2","30.2",".571","104.3","19.0","10.3","12.1","19.0","20.7","+3.4","-12.9","+.108","+4.3","+2.6","+.141","+.142","+10.3","+16.4","+.071","+21.6","Trevor Ariza","Isaiah Canaan","James Harden","Dwight Howard","Donatas Motiej≈´nas","/players/a/arizatr01.html","/players/c/canaais01.html","/players/h/hardeja01.html","/players/h/howardw01.html","/players/m/motiedo01.html"
"731","166","M. Barnes†|†J. Crawford†|†D. Jordan†|†C. Paul†|†J. Redick","LAC","2014-15","13","55.6","120","119","103.1","41.4","80.2",".516","7.8","25.9",".300",".565","35.4","55.2",".641","126.0","21.6","6.9","7.8","11.2","18.1","+5.2","-12.1","+.124","-1.7","-11.2","+.044","+.121","+20.7","+31.1","+.033","+29.3","Matt Barnes","Jamal Crawford","DeAndre Jordan","Chris Paul","J.J. Redick","/players/b/barnema02.html","/players/c/crawfja01.html","/players/j/jordade01.html","/players/p/paulch01.html","/players/r/redicjj01.html"
"741","167","A. Brooks†|†J. Butler†|†T. Gibson†|†K. Hinrich†|†N. Mirotic","CHI","2014-15","14","55.4","100","102","87.6","35.5","79.8",".446","9.5","19.9",".478",".505","23.4","31.2",".750","104.0","18.2","9.5","6.9","11.3","22.5","+2.6","-1.7","+.041","+6.9","+1.7","+.335","+.085","+2.6","+5.2","-.050","+14.7","Aaron Brooks","Jimmy Butler","Taj Gibson","Kirk Hinrich","Nikola Mirotiƒá","/players/b/brookaa01.html","/players/b/butleji01.html","/players/g/gibsota01.html","/players/h/hinriki01.html","/players/m/mirotni01.html"
"751","168","E. Fournier†|†C. Frye†|†V. Oladipo†|†E. Payton†|†N. Vucevic","ORL","2014-15","12","55.1","108","109","94.5","40.1","78.4",".511","7.8","20.9",".375",".561","18.3","20.9",".875","106.2","22.6","8.7","3.5","15.7","18.3","+3.5","+3.5","+.023","+0.9","-1.7","+.067","+.026","+0.9","-1.7","+.106","+8.7","Evan Fournier","Channing Frye","Victor Oladipo","Elfrid Payton","Nikola Vuƒçeviƒá","/players/f/fournev01.html","/players/f/fryech01.html","/players/o/oladivi01.html","/players/p/paytoel01.html","/players/v/vucevni01.html"
"761","169","E. Davis†|†W. Ellington†|†R. Price†|†R. Sacre†|†N. Young","LAL","2014-15","7","54.9","105","104","91.4","35.8","85.7",".418","10.5","23.6",".444",".480","11.4","16.6",".684","93.6","14.0","6.1","7.9","9.6","32.3","+8.7","+12.2","+.049","+5.2","+6.1","+.144","+.075","-19.2","-21.0","-.130","+3.5","Ed Davis","Wayne Ellington","Ronnie Price","Robert Sacre","Nick Young","/players/d/davised01.html","/players/e/ellinwa01.html","/players/p/pricero01.html","/players/s/sacrero01.html","/players/y/youngni01.html"
"771","170","A. Afflalo†|†K. Faried†|†D. Gallinari†|†T. Lawson†|†T. Mozgov","DEN","2014-15","8","54.3","98","102","88.4","35.4","78.7",".449","3.5","14.1",".250",".472","15.9","22.1",".720","90.2","16.8","4.4","6.2","11.5","16.8","+0.9","-0.9","+.016","-0.9","-2.7","-.013","+.011","+2.7","+3.5","+.006","+3.5","Arron Afflalo","Kenneth Faried","Danilo Gallinari","Ty Lawson","Timofey Mozgov","/players/a/afflaar01.html","/players/f/farieke01.html","/players/g/gallida01.html","/players/l/lawsoty01.html","/players/m/mozgoti01.html"
"781","171","D. Carroll†|†A. Horford†|†K. Korver†|†M. Muscala†|†J. Teague","ATL","2014-15","6","54.2","109","110","97.0","47.8","91.2",".524","10.6","26.6",".400",".583","9.7","15.1",".647","116.1","37.2","14.2","6.2","12.4","14.2","+19.5","+8.0","+.184","+5.3","0.0","+.200","+.210","0.0","0.0",".000","+44.3","DeMarre Carroll","Al Horford","Kyle Korver","Mike Muscala","Jeff Teague","/players/c/carrode01.html","/players/h/horfoal01.html","/players/k/korveky01.html","/players/m/muscami01.html","/players/t/teaguje01.html"
"791","172","C. Boozer†|†E. Davis†|†W. Ellington†|†W. Johnson†|†J. Lin","LAL","2014-15","13","53.9","103","102","91.3","43.6","79.3",".551","7.1","14.3",".500",".596","16.0","19.6",".818","110.5","31.2","6.2","4.5","14.3","18.7","+9.8","+3.6","+.104","-2.7","-7.1","+.042","+.084","+3.6","+3.6","+.040","+20.5","Carlos Boozer","Ed Davis","Wayne Ellington","Wesley Johnson","Jeremy Lin","/players/b/boozeca01.html","/players/d/davised01.html","/players/e/ellinwa01.html","/players/j/johnswe01.html","/players/l/linje01.html"
"801","173","A. Aminu†|†T. Chandler†|†M. Ellis†|†J. Nelson†|†C. Parsons","DAL","2014-15","13","53.7","102","109","94.4","43.8","95.7",".458","8.0","28.6",".281",".500","8.9","12.5",".714","104.6","26.8","8.0","5.4","11.6","24.1","+12.5","+16.1","+.065","-2.7","+2.7","-.133","+.039","-16.1","-16.1","-.161","+6.3","Al-Farouq Aminu","Tyson Chandler","Monta Ellis","Jameer Nelson","Chandler Parsons","/players/a/aminual01.html","/players/c/chandty01.html","/players/e/ellismo01.html","/players/n/nelsoja01.html","/players/p/parsoch01.html"
"811","174","A. Brooks†|†J. Butler†|†P. Gasol†|†J. Noah†|†D. Rose","CHI","2014-15","10","53.6","115","110","100.7","41.2","88.7",".465","9.9","25.1",".393",".520","31.3","36.7",".854","123.6","27.8","8.1","7.2","12.5","17.0","+10.7","+8.1","+.087","+5.4","+9.9","+.099","+.115","+8.1","+10.7","-.043","+34.9","Aaron Brooks","Jimmy Butler","Pau Gasol","Joakim Noah","Derrick Rose","/players/b/brookaa01.html","/players/b/butleji01.html","/players/g/gasolpa01.html","/players/n/noahjo01.html","/players/r/rosede01.html"
"821","175","T. Ariza†|†C. Brewer†|†T. Jones†|†J. Smith†|†J. Terry","HOU","2014-15","12","53.3","113","109","100.1","31.5","85.6",".368","14.4","41.5",".348",".453","15.3","25.2",".607","92.8","22.5","10.8","10.8","19.8","18.0","+3.6","-5.4","+.061","+8.1","+17.1","+.089","+.111","+0.9","+9.9","-.334","+16.2","Trevor Ariza","Corey Brewer","Terrence Jones","Josh Smith","Jason Terry","/players/a/arizatr01.html","/players/b/breweco01.html","/players/j/joneste01.html","/players/s/smithjo03.html","/players/t/terryja01.html"
"831","176","O. Casspi†|†D. Collison†|†D. Cousins†|†R. Gay†|†B. McLemore","SAC","2014-15","11","53.0","108","102","95.2","40.8","81.6",".500","3.6","17.2",".211",".522","38.1","49.0",".778","123.3","25.4","5.4","4.5","13.6","17.2","+5.4","+1.8","+.057","-8.2","-12.7","-.183","+.005","+18.1","+21.8","+.044","+20.8","Omri Casspi","Darren Collison","DeMarcus Cousins","Rudy Gay","Ben McLemore","/players/c/casspom01.html","/players/c/collida01.html","/players/c/couside01.html","/players/g/gayru01.html","/players/m/mclembe01.html"
"841","177","L. Aldridge†|†A. Crabbe†|†D. Lillard†|†R. Lopez†|†W. Matthews","POR","2014-15","4","52.9","103","105","94.4","42.7","88.1",".485","7.3","19.1",".381",".526","12.7","16.3",".778","105.3","21.8","6.4","4.5","16.3","11.8","+1.8","+0.9","+.016","+1.8","-0.9","+.108","+.026","+2.7","+1.8","+.090","+8.2","LaMarcus Aldridge","Allen Crabbe","Damian Lillard","Robin Lopez","Wesley Matthews","/players/a/aldrila01.html","/players/c/crabbal01.html","/players/l/lillada01.html","/players/l/lopezro01.html","/players/m/matthwe02.html"
"851","178","T. Booker†|†D. Exum†|†D. Favors†|†G. Hayward†|†J. Ingles","UTA","2014-15","21","52.6","96","99","88.9","42.0","77.5",".541","12.8","26.4",".483",".624","15.5","21.0",".739","112.2","24.6","10.0","7.3","12.8","24.6","+3.6","+2.7","+.029","+5.5","+7.3","+.102","+.063","-7.3","-6.4","-.094","+5.5","Trevor Booker","Dante Exum","Derrick Favors","Gordon Hayward","Joe Ingles","/players/b/booketr01.html","/players/e/exumda01.html","/players/f/favorde01.html","/players/h/haywago01.html","/players/i/inglejo01.html"
"861","179","T. Booker†|†T. Burke†|†D. Favors†|†G. Hayward†|†R. Hood","UTA","2014-15","19","52.6","96","104","91.3","39.3","72.2",".544","5.5","11.9",".462",".582","27.4","35.6",".769","111.4","21.0","8.2","6.4","15.5","18.3","+9.1","-10.0","+.178","-2.7","-16.4","+.171","+.166","+10.0","+9.1","+.114","+25.6","Trevor Booker","Trey Burke","Derrick Favors","Gordon Hayward","Rodney Hood","/players/b/booketr01.html","/players/b/burketr01.html","/players/f/favorde01.html","/players/h/haywago01.html","/players/h/hoodro01.html"
"871","180","A. Anderson†|†J. Jack†|†J. Johnson†|†M. Plumlee†|†M. Teletovic","BRK","2014-15","13","52.4","93","93","85.3","34.8","74.3",".469","7.3","19.3",".381",".519","12.8","19.3",".667","89.9","13.8","3.7","4.6","16.5","15.6","+7.3","-10.1","+.143","-1.8","-3.7","-.019","+.138","+0.9","0.0","+.048","+13.8","Alan Anderson","Jarrett Jack","Joe Johnson","Mason Plumlee","Mirza Teletoviƒá","/players/a/anderal01.html","/players/j/jackja01.html","/players/j/johnsjo02.html","/players/p/plumlma01.html","/players/t/teletmi01.html"
"901","181","R. Hibbert†|†S. Hill†|†D. Sloan†|†R. Stuckey†|†D. West","IND","2014-15","9","52.2","97","93","87.3","34.0","83.6",".407","4.6","13.8",".333",".434","9.2","11.9",".769","81.8","17.5","5.5","1.8","19.3","17.5","+0.9","+5.5","-.017","0.0","-4.6","+.083","-0.019","0.0","0.0",".000","+1.8","Roy Hibbert","Solomon Hill","Donald Sloan","Rodney Stuckey","David West","/players/h/hibbero01.html","/players/h/hillso01.html","/players/s/sloando01.html","/players/s/stuckro01.html","/players/w/westda01.html"
"911","182","M. Dellavedova†|†K. Irving†|†L. James†|†K. Love†|†T. Thompson","CLE","2014-15","11","52.1","91","91","83.9","38.7","76.5",".506","10.1","31.3",".324",".572","26.7","30.4",".879","114.3","17.5","4.6","3.7","12.0","13.8","+4.6","+8.3","+.006","-1.8","+4.6","-.125","-0.016","+18.4","+22.1","-.121","+25.8","Matthew Dellavedova","Kyrie Irving","LeBron James","Kevin Love","Tristan Thompson","/players/d/dellama01.html","/players/i/irvinky01.html","/players/j/jamesle01.html","/players/l/loveke01.html","/players/t/thomptr01.html"
"921","183","J. Butler†|†M. Dunleavy†|†P. Gasol†|†T. Gibson†|†K. Hinrich","CHI","2014-15","14","51.9","97","93","87.8","39.8","84.1",".473","4.6","10.2",".455",".500","21.3","25.0",".852","105.4","22.2","3.7","7.4","14.8","16.6","+6.5","0.0","+.077","-4.6","-9.2","-.022","+.049","+13.9","+14.8","+.125","+22.2","Jimmy Butler","Mike Dunleavy","Pau Gasol","Taj Gibson","Kirk Hinrich","/players/b/butleji01.html","/players/d/dunlemi02.html","/players/g/gasolpa01.html","/players/g/gibsota01.html","/players/h/hinriki01.html"
"931","184","A. Brooks†|†J. Butler†|†M. Dunleavy†|†P. Gasol†|†N. Mirotic","CHI","2014-15","13","51.4","103","94","92.0","38.3","80.3",".477","14.0","28.0",".500",".564","23.3","33.6",".694","113.9","17.7","4.7","5.6","17.7","16.8","0.0","-3.7","+.021","+7.5","+12.1","+.088","+.070","+8.4","+10.3","+.054","+15.9","Aaron Brooks","Jimmy Butler","Mike Dunleavy","Pau Gasol","Nikola Mirotiƒá","/players/b/brookaa01.html","/players/b/butleji01.html","/players/d/dunlemi02.html","/players/g/gasolpa01.html","/players/m/mirotni01.html"
"941","185","P. Antic†|†K. Bazemore†|†D. Carroll†|†P. Millsap†|†D. Schrˆder","ATL","2014-15","17","51.3","93","96","88.5","34.7","81.5",".425","9.4","24.4",".385",".483","14.0","16.9",".833","92.7","17.8","9.4","4.7","12.2","19.7","+3.7","+11.2","-.015","+2.8","+7.5","-.004","-0.004","-3.7","-4.7","+.007","+6.6","Pero Antiƒá","Kent Bazemore","DeMarre Carroll","Paul Millsap","Dennis Schr√∂der","/players/a/anticpe01.html","/players/b/bazemke01.html","/players/c/carrode01.html","/players/m/millspa01.html","/players/s/schrode01.html"
"951","186","T. Ariza†|†P. Beverley†|†T. Black†|†J. Harden†|†D. Motiejunas","HOU","2014-15","7","50.9","100","96","92.4","35.8","80.1",".447","13.2","33.9",".389",".529","14.1","17.9",".789","99.0","19.8","9.4","1.9","17.0","24.5","0.0","-3.8","+.020","+7.5","+8.5","+.167","+.069","-4.7","-4.7","-.044","+2.8","Trevor Ariza","Patrick Beverley","Tarik Black","James Harden","Donatas Motiej≈´nas","/players/a/arizatr01.html","/players/b/beverpa01.html","/players/b/blackta01.html","/players/h/hardeja01.html","/players/m/motiedo01.html"
"961","187","A. Baynes†|†M. Belinelli†|†B. Diaw†|†M. GinÛbili†|†P. Mills","SAS","2014-15","12","50.8","110","107","102.5","41.5","86.9",".478","8.5","27.4",".310",".527","11.3","13.2",".857","102.9","29.3","10.4","2.8","23.6","28.3","+17.0","+5.7","+.176","+3.8","+6.6","+.083","+.196","-15.1","-23.6","+.139","+22.7","Aron Baynes","Marco Belinelli","Boris Diaw","Manu Gin√≥bili","Patty Mills","/players/b/baynear01.html","/players/b/belinma01.html","/players/d/diawbo01.html","/players/g/ginobma01.html","/players/m/millspa02.html"
"971","188","H. Barnes†|†A. Iguodala†|†S. Livingston†|†M. Speights†|†K. Thompson","GSW","2014-15","19","50.6","100","98","93.9","44.6","87.3",".511","7.6","17.1",".444",".554","15.2","18.0",".842","112.0","28.5","5.7","6.6","11.4","16.1","+2.8","-2.8","+.048","-2.8","-0.9","-.135","+.033","+0.9","-0.9","+.092","+3.8","Harrison Barnes","Andre Iguodala","Shaun Livingston","Marreese Speights","Klay Thompson","/players/b/barneha02.html","/players/i/iguodan01.html","/players/l/livinsh01.html","/players/s/speigma01.html","/players/t/thompkl01.html"
"981","189","C. Brewer†|†J. Harden†|†D. Motiejunas†|†J. Smith†|†J. Terry","HOU","2014-15","21","50.3","105","105","100.1","41.0","81.1",".506","12.4","33.4",".371",".582","27.7","36.2",".763","122.1","25.7","12.4","1.0","14.3","25.7","+9.5","+2.9","+.103","+5.7","+9.5","+.091","+.137","+1.9","+5.7","-.081","+26.7","Corey Brewer","James Harden","Donatas Motiej≈´nas","Josh Smith","Jason Terry","/players/b/breweco01.html","/players/h/hardeja01.html","/players/m/motiedo01.html","/players/s/smithjo03.html","/players/t/terryja01.html"
"991","190","E. Bledsoe†|†G. Dragic†|†M. Morris†|†M. Morris†|†P. Tucker","PHO","2014-15","14","49.5","103","108","102.3","41.7","83.4",".500","7.8","23.3",".333",".547","23.3","33.9",".686","114.4","18.4","6.8","2.9","16.5","29.1","+7.8","-2.9","+.107","-3.9","-6.8","-.054","+.086","-10.7","-5.8","-.168","+1.0","Eric Bledsoe","Goran Dragiƒá","Markieff Morris","Marcus Morris","P.J. Tucker","/players/b/bledser01.html","/players/d/dragigo01.html","/players/m/morrima02.html","/players/m/morrima03.html","/players/t/tuckepj01.html"
"1001","191","D. DeRozan†|†T. Hansbrough†|†K. Lowry†|†P. Patterson†|†T. Ross","TOR","2014-15","10","49.4","96","93","91.9","35.0","84.6",".414","10.7","27.2",".393",".477","31.1","40.9",".762","111.9","17.5","9.7","3.9","7.8","21.4","-2.9","+4.9","-.062","+2.9","+4.9","+.045","-0.047","+17.5","+15.6","+.223","+14.6","DeMar DeRozan","Tyler Hansbrough","Kyle Lowry","Patrick Patterson","Terrence Ross","/players/d/derozde01.html","/players/h/hansbty01.html","/players/l/lowryky01.html","/players/p/pattepa01.html","/players/r/rosste01.html"
"1011","192","K. Garnett†|†K. Martin†|†N. Pekovic†|†R. Rubio†|†A. Wiggins","MIN","2014-15","4","49.3","99","95","94.5","39.9","91.6",".436","2.9","8.8",".333",".452","10.7","20.5",".524","93.5","26.3","10.7","3.9","10.7","18.5","+9.7","+12.7","+.053","-4.9","-10.7","-.067","+.020","-1.0","+3.9","-.182","+13.6","Kevin Garnett","Kevin Martin","Nikola Pekoviƒá","Ricky Rubio","Andrew Wiggins","/players/g/garneke01.html","/players/m/martike02.html","/players/p/pekovni01.html","/players/r/rubiori01.html","/players/w/wiggian01.html"
"1021","193","D. Collison†|†D. Cousins†|†R. Gay†|†C. Landry†|†B. McLemore","SAC","2014-15","14","49.2","105","102","101.0","33.2","71.3",".466","2.9","11.7",".250",".486","45.9","49.8",".922","115.2","13.7","10.7","4.9","17.6","28.3","+2.0","-9.8","+.080","-3.9","-13.7","-.019","+.059","+22.5","+18.5","+.172","+22.5","Darren Collison","DeMarcus Cousins","Rudy Gay","Carl Landry","Ben McLemore","/players/c/collida01.html","/players/c/couside01.html","/players/g/gayru01.html","/players/l/landrca01.html","/players/m/mclembe01.html"
"1031","194","A. Aminu†|†J. Barea†|†T. Chandler†|†M. Ellis†|†C. Parsons","DAL","2014-15","17","49.2","97","104","98.0","41.9","92.6",".453","8.8","21.4",".409",".500","17.5","21.4",".818","110.2","21.4","12.7","6.8","10.7","16.6","+12.7","+9.7","+.100","+2.9","-3.9","+.178","+.112","+2.9","+1.0","+.104","+31.2","Al-Farouq Aminu","J.J. Barea","Tyson Chandler","Monta Ellis","Chandler Parsons","/players/a/aminual01.html","/players/b/bareajo01.html","/players/c/chandty01.html","/players/e/ellismo01.html","/players/p/parsoch01.html"
"1041","195","D. Augustin†|†K. Caldwell-Pope†|†A. Drummond†|†G. Monroe†|†J. Smith","DET","2014-15","4","49.1","95","97","93.9","37.2","81.2",".458","7.8","17.6",".444",".506","13.7","22.5",".609","95.9","21.5","10.8","6.9","16.6","13.7","-1.0","-5.9","+.020","0.0","-3.9","+.081","+.023","+4.9","+9.8","-.084","+2.9","D.J. Augustin","Kentavious Caldwell-Pope","Andre Drummond","Greg Monroe","Josh Smith","/players/a/augusdj01.html","/players/c/caldwke01.html","/players/d/drumman01.html","/players/m/monrogr01.html","/players/s/smithjo03.html"
"1051","196","J. Dudley†|†E. Ilyasova†|†B. Knight†|†J. Parker†|†L. Sanders","MIL","2014-15","5","48.9","93","93","91.2","40.2","86.3",".466","7.8","18.6",".421",".511","3.9","3.9","1.000","92.2","22.6","9.8","3.9","16.7","23.5","+9.8","+9.8","+.068","+1.0","-1.0","+.071","+.069","-13.7","-18.6","+.217","+6.9","Jared Dudley","Ersan ƒ∞lyasova","Brandon Knight","Jabari Parker","Larry Sanders","/players/d/dudleja01.html","/players/i/ilyaser01.html","/players/k/knighbr03.html","/players/p/parkeja01.html","/players/s/sandela01.html"
"1061","197","S. Blake†|†A. Crabbe†|†J. Freeland†|†C. Kaman†|†W. Matthews","POR","2014-15","11","48.7","96","98","95.7","39.5","79.9",".494","8.9","26.6",".333",".549","8.9","10.9",".818","96.7","19.7","3.9","3.9","14.8","20.7","+1.0","-12.8","+.079","+3.0","+6.9","+.033","+.103","-2.0","-3.9","+.085","+3.0","Steve Blake","Allen Crabbe","Joel Freeland","Chris Kaman","Wesley Matthews","/players/b/blakest01.html","/players/c/crabbal01.html","/players/f/freeljo01.html","/players/k/kamanch01.html","/players/m/matthwe02.html"
"1071","198","L. Aldridge†|†N. Batum†|†M. Leonard†|†D. Lillard†|†W. Matthews","POR","2014-15","10","48.6","106","99","101.3","38.5","86.0",".448","11.9","31.6",".375",".517","20.7","25.7",".808","109.7","15.8","5.9","4.0","15.8","17.8","+5.9","-2.0","+.077","+8.9","+10.9","+.232","+.130","-1.0","0.0","-.038","+19.8","LaMarcus Aldridge","Nicolas Batum","Meyers Leonard","Damian Lillard","Wesley Matthews","/players/a/aldrila01.html","/players/b/batumni01.html","/players/l/leoname01.html","/players/l/lillada01.html","/players/m/matthwe02.html"
"1081","199","G. Green†|†M. Morris†|†M. Plumlee†|†I. Thomas†|†P. Tucker","PHO","2014-15","13","48.5","95","95","94.0","34.6","88.1",".393","14.8","34.6",".429",".478","18.8","20.8",".905","102.9","14.8","8.9","2.0","11.9","21.8","0.0","+6.9","-.034","+4.9","+4.9","+.095","-0.010","+3.0","-3.0","+.238","+7.9","Gerald Green","Marcus Morris","Miles Plumlee","Isaiah Thomas","P.J. Tucker","/players/g/greenge01.html","/players/m/morrima03.html","/players/p/plumlmi01.html","/players/t/thomais02.html","/players/t/tuckepj01.html"
"1091","200","G. Henderson†|†A. Jefferson†|†J. Taylor†|†K. Walker†|†M. Williams","CHO","2014-15","5","48.3","94","90","91.4","35.8","85.4",".419","6.0","18.9",".316",".453","18.9","22.8",".826","96.4","23.8","7.9","8.9","7.0","12.9","-4.0","-6.0","-.016","-1.0","+2.0","-.096","-0.019","+11.9","+13.9","+.048","+3.0","Gerald Henderson","Al Jefferson","Jeffery Taylor","Kemba Walker","Marvin Williams","/players/h/hendege02.html","/players/j/jeffeal01.html","/players/t/tayloje03.html","/players/w/walkeke02.html","/players/w/willima02.html"
"23","201","M. Gortat†|†N. Hil·rio†|†O. Porter†|†G. Temple†|†J. Wall","WAS","2014-15","5","48.2","94","94","93.5","38.8","85.6",".453","6.0","16.9",".353",".488","13.9","17.9",".778","97.5","27.9","10.0","4.0","11.9","18.9","+7.0","+4.0","+.063","-4.0","-8.0","-.047","+.037","-1.0","0.0","-.056","+9.0","Marcin Gortat","Nen√™ Hil√°rio","Otto Porter","Garrett Temple","John Wall","/players/g/gortama01.html","/players/h/hilarne01.html","/players/p/porteot01.html","/players/t/templga01.html","/players/w/walljo01.html"
"312","202","D. Exum†|†D. Favors†|†G. Hayward†|†E. Kanter†|†E. Millsap","UTA","2014-15","4","48.1","82","82","81.8","39.9","89.8",".444","4.0","17.0",".235",".467","9.0","10.0",".900","92.8","22.0","9.0","5.0","14.0","15.0","+10.0","+9.0","+.074","-7.0","-6.0","-.243","+.028","0.0","-1.0","+.082","+13.0","Dante Exum","Derrick Favors","Gordon Hayward","Enes Kanter","Elijah Millsap","/players/e/exumda01.html","/players/f/favorde01.html","/players/h/haywago01.html","/players/k/kanteen01.html","/players/m/millsel01.html"
