"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"12","11","D. Collison†|†M. Dunleavy†|†D. Granger†|†R. Hibbert†|†J. McRoberts","IND","2010-11","35","442.6","898","898","97.4","42.3","82.1",".515","8.9","18.4",".482",".569","17.0","20.4",".835","110.5","25.8","6.8","8.2","18.1","19.0","+3.8","-8.7","+.091","+4.4","+5.2","+.146","+.121","+1.1","+0.4","+.036","+13.1","Darren Collison","Mike Dunleavy","Danny Granger","Roy Hibbert","Josh McRoberts","/players/c/collida01.html","/players/d/dunlemi02.html","/players/g/grangda01.html","/players/h/hibbero01.html","/players/m/mcrobjo01.html"
"13","12","C. Arroyo†|†C. Bosh†|†Z. Ilgauskas†|†L. James†|†D. Wade","MIA","2010-11","35","427.7","809","798","90.2","41.6","81.0",".514","4.3","10.0",".427",".540","16.3","20.8",".784","103.8","25.7","6.6","5.4","13.2","16.4","+4.7","+0.9","+.053","-0.9","-5.5","+.094","+.047","+3.0","+2.7","+.051","+11.6","Carlos Arroyo","Chris Bosh","Zydrunas Ilgauskas","LeBron James","Dwyane Wade","/players/a/arroyca01.html","/players/b/boshch01.html","/players/i/ilgauzy01.html","/players/j/jamesle01.html","/players/w/wadedw01.html"
"14","13","K. Bogans†|†C. Boozer†|†L. Deng†|†J. Noah†|†D. Rose","CHI","2010-11","29","419.7","787","780","89.6","37.2","79.9",".465","6.9","17.8",".385",".508","13.8","17.4",".796","95.0","24.2","7.3","4.6","15.7","16.6","-0.1","-1.9","+.010","+2.4","+5.0","+.036","+.025","+3.3","+3.7","+.029","+5.5","Keith Bogans","Carlos Boozer","Luol Deng","Joakim Noah","Derrick Rose","/players/b/boganke01.html","/players/b/boozeca01.html","/players/d/denglu01.html","/players/n/noahjo01.html","/players/r/rosede01.html"
"15","14","T. Allen†|†M. Conley†|†M. Gasol†|†Z. Randolph†|†S. Young","MEM","2010-11","33","403.7","748","759","89.6","40.1","80.0",".501","2.1","6.4",".333",".514","16.4","22.4",".734","98.7","21.0","10.3","5.8","13.1","16.6","+3.8","+1.1","+.041","-4.2","-11.1","-.027","+.015","+4.2","+5.7","-.002","+7.6","Tony Allen","Mike Conley","Marc Gasol","Zach Randolph","Sam Young","/players/a/allento01.html","/players/c/conlemi01.html","/players/g/gasolma01.html","/players/r/randoza01.html","/players/y/youngsa01.html"
"16","15","K. Bogans†|†C. Boozer†|†L. Deng†|†D. Rose†|†K. Thomas","CHI","2010-11","30","401.8","747","743","89.0","40.1","80.3",".500","6.8","18.2",".375",".542","14.1","16.7",".843","101.2","23.5","6.3","3.6","12.7","15.8","+1.6","+1.4","+.011","+1.7","+4.1","+.011","+.020","+2.9","+0.8","+.136","+7.6","Keith Bogans","Carlos Boozer","Luol Deng","Derrick Rose","Kurt Thomas","/players/b/boganke01.html","/players/b/boozeca01.html","/players/d/denglu01.html","/players/r/rosede01.html","/players/t/thomaku01.html"
"17","16","M. Bibby†|†A. Horford†|†J. Johnson†|†J. Smith†|†M. Williams","ATL","2010-11","26","383.0","695","694","87.0","39.4","81.0",".486","7.4","19.6",".378",".532","12.7","16.7",".759","98.8","27.3","5.1","5.3","11.2","16.8","+2.6","+0.1","+.032","+2.1","+3.6","+.047","+.045","-1.3","-1.4","-.011","+6.1","Mike Bibby","Al Horford","Joe Johnson","Josh Smith","Marvin Williams","/players/b/bibbymi01.html","/players/h/horfoal01.html","/players/j/johnsjo02.html","/players/s/smithjo03.html","/players/w/willima02.html"
"18","17","V. Carter†|†C. Frye†|†G. Hill†|†R. Lopez†|†S. Nash","PHO","2010-11","30","363.5","734","735","97.0","42.8","90.3",".474","8.5","22.3",".379",".520","15.3","18.9",".811","109.3","25.9","6.5","4.6","12.1","17.8","+1.7","+3.6",".000","+2.1","+6.3","-.018","+.011","-0.5","-1.2","+.022","+5.0","Vince Carter","Channing Frye","Grant Hill","Robin Lopez","Steve Nash","/players/c/cartevi01.html","/players/f/fryech01.html","/players/h/hillgr01.html","/players/l/lopezro01.html","/players/n/nashst01.html"
"19","18","S. Curry†|†M. Ellis†|†D. Lee†|†E. Udoh†|†D. Wright","GSW","2010-11","36","361.7","715","715","94.9","41.5","90.0",".462","9.3","21.0",".443",".513","13.1","15.8",".832","105.5","24.8","8.2","7.3","13.1","21.2","+3.6","+7.4","+.002","+3.8","+3.1","+.139","+.021","-5.3","-9.4","+.100","+5.7","Stephen Curry","Monta Ellis","David Lee","Ekpe Udoh","Dorell Wright","/players/c/curryst01.html","/players/e/ellismo01.html","/players/l/leeda02.html","/players/u/udohek01.html","/players/w/wrighdo01.html"
"20","19","J. Barea†|†B. Haywood†|†S. Marion†|†D. Nowitzki†|†J. Terry","DAL","2010-11","46","350.3","642","651","88.6","39.6","77.8",".509","6.3","15.9",".397",".549","15.5","21.5",".720","101.0","22.2","6.0","4.7","13.3","18.9","+3.7","-1.0","+.053","+0.3","-1.0","+.039","+.055","-1.6","-1.5","-.024","+6.0","J.J. Barea","Brendan Haywood","Shawn Marion","Dirk Nowitzki","Jason Terry","/players/b/bareajo01.html","/players/h/haywobr01.html","/players/m/mariosh01.html","/players/n/nowitdi01.html","/players/t/terryja01.html"
"21","20","M. Conley†|†M. Gasol†|†R. Gay†|†O. Mayo†|†Z. Randolph","MEM","2010-11","36","333.3","653","621","91.7","40.6","83.4",".487","5.5","15.0",".365",".520","19.7","26.2",".753","106.4","21.6","6.3","4.9","14.3","21.2","+2.3","+3.6","+.007","-2.0","-4.2","-.026","-0.007","+2.3","+1.7","+.041","+4.9","Mike Conley","Marc Gasol","Rudy Gay","O.J. Mayo","Zach Randolph","/players/c/conlemi01.html","/players/g/gasolma01.html","/players/g/gayru01.html","/players/m/mayooj01.html","/players/r/randoza01.html"
"24","21","B. Davis†|†R. Gomes†|†E. Gordon†|†B. Griffin†|†D. Jordan","LAC","2010-11","23","328.5","636","640","93.2","41.5","84.0",".494","8.0","20.8",".387",".542","20.9","31.1",".671","111.9","27.0","6.1","5.7","11.8","19.9","+3.7","+1.9","+.033","+0.6","+0.6","+.018","+.036","-0.3","+6.9","-.202","+7.6","Baron Davis","Ryan Gomes","Eric Gordon","Blake Griffin","DeAndre Jordan","/players/d/davisba01.html","/players/g/gomesry01.html","/players/g/gordoer01.html","/players/g/griffbl01.html","/players/j/jordade01.html"
"25","22","J. Dudley†|†C. Frye†|†M. Gortat†|†G. Hill†|†S. Nash","PHO","2010-11","33","310.9","603","592","92.2","40.9","85.1",".481","10.8","24.9",".435",".544","13.3","17.0",".782","105.9","29.0","4.8","4.2","11.9","15.3","+1.1","-1.7","+.022","+3.4","+6.0","+.041","+.043","+0.3","+0.8","-.018","+5.9","Jared Dudley","Channing Frye","Marcin Gortat","Grant Hill","Steve Nash","/players/d/dudleja01.html","/players/f/fryech01.html","/players/g/gortama01.html","/players/h/hillgr01.html","/players/n/nashst01.html"
"26","23","A. Afflalo†|†C. Anthony†|†C. Billups†|†N. Hil·rio†|†K. Martin","DEN","2010-11","19","309.4","593","591","91.8","38.9","79.6",".489","6.7","15.0",".443",".531","21.4","26.8",".798","106.0","25.3","5.0","4.7","11.5","18.5","+0.2","-6.2","+.037","+0.2","-4.3","+.107","+.041","+6.8","+8.5","+.001","+7.3","Arron Afflalo","Carmelo Anthony","Chauncey Billups","Nen√™ Hil√°rio","Kenyon Martin","/players/a/afflaar01.html","/players/a/anthoca01.html","/players/b/billuch01.html","/players/h/hilarne01.html","/players/m/martike01.html"
"27","24","M. Conley†|†M. Gasol†|†R. Gay†|†Z. Randolph†|†S. Young","MEM","2010-11","24","303.3","561","555","88.3","38.8","81.5",".476","2.7","8.9",".304",".492","15.7","20.7",".756","95.9","21.2","7.4","6.6","12.8","14.6","+4.6","+0.6","+.053","-3.2","-7.8","-.049","+.033","+3.6","+5.1","-.012","+9.7","Mike Conley","Marc Gasol","Rudy Gay","Zach Randolph","Sam Young","/players/c/conlemi01.html","/players/g/gasolma01.html","/players/g/gayru01.html","/players/r/randoza01.html","/players/y/youngsa01.html"
"28","25","L. Aldridge†|†N. Batum†|†W. Matthews†|†A. Miller†|†G. Wallace","POR","2010-11","23","302.3","543","550","86.8","38.6","77.0",".501","7.3","18.1",".404",".548","22.4","26.5",".844","106.9","23.8","8.9","2.5","10.0","15.1","+0.8","+1.1","+.003","-0.6","-1.1","-.010","-0.002","+9.2","+9.5","+.069","+10.2","LaMarcus Aldridge","Nicolas Batum","Wesley Matthews","Andre Miller","Gerald Wallace","/players/a/aldrila01.html","/players/b/batumni01.html","/players/m/matthwe02.html","/players/m/millean02.html","/players/w/wallage01.html"
"29","26","C. Budinger†|†C. Hayes†|†K. Lowry†|†K. Martin†|†L. Scola","HOU","2010-11","24","298.3","591","591","95.1","42.8","87.7",".488","7.6","19.6",".385",".531","18.7","21.1",".885","111.8","28.6","6.8","3.2","11.3","17.1","+2.3","+2.1","+.014","+1.9","+5.8","-.022","+.025","+3.7","+1.6","+.117","+10.1","Chase Budinger","Chuck Hayes","Kyle Lowry","Kevin Martin","Luis Scola","/players/b/budinch01.html","/players/h/hayesch01.html","/players/l/lowryky01.html","/players/m/martike02.html","/players/s/scolalu01.html"
"30","27","R. Allen†|†K. Garnett†|†N. Krstic†|†P. Pierce†|†R. Rondo","BOS","2010-11","18","285.0","543","553","92.3","36.5","74.8",".489","4.0","10.4",".387",".516","22.4","26.3",".853","99.5","23.6","9.6","4.7","13.1","15.8","+0.7","-6.2","+.046","-2.7","-6.4","-.013","+.031","+9.4","+9.6","+.075","+8.1","Ray Allen","Kevin Garnett","Nenad Krstiƒá","Paul Pierce","Rajon Rondo","/players/a/allenra02.html","/players/g/garneke01.html","/players/k/krstine01.html","/players/p/piercpa01.html","/players/r/rondora01.html"
"31","28","K. Durant†|†S. Ibaka†|†K. Perkins†|†T. Sefolosha†|†R. Westbrook","OKC","2010-11","17","270.6","533","532","94.4","40.1","83.5",".480","2.5","10.5",".237",".495","17.0","20.0",".850","99.7","20.0","7.8","9.9","16.3","20.2","+2.7","+0.5","+.029","-2.3","-2.3","-.138","+.015","+2.5","+0.2","+.117","+5.5","Kevin Durant","Serge Ibaka","Kendrick Perkins","Thabo Sefolosha","Russell Westbrook","/players/d/duranke01.html","/players/i/ibakase01.html","/players/p/perkike01.html","/players/s/sefolth01.html","/players/w/westbru01.html"
"32","29","C. Bosh†|†M. Chalmers†|†E. Dampier†|†L. James†|†D. Wade","MIA","2010-11","27","269.1","514","512","91.5","36.2","73.1",".495","6.1","13.7",".442",".537","20.7","25.5",".811","99.2","20.7","7.5","5.5","17.3","18.7","+1.8","-9.8","+.080","+0.9","-2.1","+.116","+.090","+8.6","+8.4","+.103","+13.0","Chris Bosh","Mario Chalmers","Erick Dampier","LeBron James","Dwyane Wade","/players/b/boshch01.html","/players/c/chalmma01.html","/players/d/dampier01.html","/players/j/jamesle01.html","/players/w/wadedw01.html"
"33","30","R. Allen†|†K. Garnett†|†S. O'Neal†|†P. Pierce†|†R. Rondo","BOS","2010-11","18","265.5","514","510","92.6","44.1","75.7",".582","5.1","10.3",".491",".616","16.6","23.9",".697","109.9","32.0","7.6","4.7","17.9","22.1","+11.4","+0.5","+.147","-0.2","-2.9","+.094","+.146","-4.3","-4.2","-.051","+18.3","Ray Allen","Kevin Garnett","Shaquille O'Neal","Paul Pierce","Rajon Rondo","/players/a/allenra02.html","/players/g/garneke01.html","/players/o/onealsh01.html","/players/p/piercpa01.html","/players/r/rondora01.html"
"34","31","C. Butler†|†T. Chandler†|†J. Kidd†|†D. Nowitzki†|†D. Stevenson","DAL","2010-11","20","257.4","486","495","91.5","42.3","79.2",".534","11.6","25.0",".463",".607","13.6","17.7",".768","109.8","31.1","7.1","3.5","11.2","16.0","+6.2","-3.9","+.099","+6.9","+11.9","+.106","+.144","+1.5","+1.1","+.038","+20.7","Caron Butler","Tyson Chandler","Jason Kidd","Dirk Nowitzki","DeShawn Stevenson","/players/b/butleca01.html","/players/c/chandty01.html","/players/k/kiddja01.html","/players/n/nowitdi01.html","/players/s/stevede01.html"
"35","32","B. Davis†|†R. Foye†|†R. Gomes†|†B. Griffin†|†D. Jordan","LAC","2010-11","18","256.7","478","477","89.3","40.6","77.0",".527","6.9","15.7",".440",".572","16.1","22.1",".729","104.1","24.7","6.9","4.7","14.6","19.6","+4.3","-3.2","+.074","+1.5","-3.0","+.150","+.086","-1.5","-0.6","-.048","+8.6","Baron Davis","Randy Foye","Ryan Gomes","Blake Griffin","DeAndre Jordan","/players/d/davisba01.html","/players/f/foyera01.html","/players/g/gomesry01.html","/players/g/griffbl01.html","/players/j/jordade01.html"
"36","33","A. Blatche†|†R. Lewis†|†J. McGee†|†J. Wall†|†N. Young","WAS","2010-11","19","255.1","506","501","94.7","39.7","83.9",".473","6.6","14.3",".461",".512","17.1","21.8",".784","103.1","24.5","6.8","8.8","13.9","16.6","+0.6","-1.7","+.016","+0.9","-1.1","+.095","+.022","+3.4","+1.9","+.096","+5.5","Andray Blatche","Rashard Lewis","JaVale McGee","John Wall","Nick Young","/players/b/blatcan01.html","/players/l/lewisra02.html","/players/m/mcgeeja01.html","/players/w/walljo01.html","/players/y/youngni01.html"
"37","34","K. Durant†|†J. Green†|†S. Ibaka†|†T. Sefolosha†|†R. Westbrook","OKC","2010-11","30","246.8","480","486","93.9","39.3","80.1",".490","5.6","15.2",".372",".525","23.7","29.6",".803","107.9","21.2","6.0","8.0","13.8","19.6","-2.9","-6.2","+.002","-1.2","-1.4","-.040","-0.003","+7.4","+7.8","+.053","+0.4","Kevin Durant","Jeff Green","Serge Ibaka","Thabo Sefolosha","Russell Westbrook","/players/d/duranke01.html","/players/g/greenje02.html","/players/i/ibakase01.html","/players/s/sefolth01.html","/players/w/westbru01.html"
"38","35","D. Gibson†|†A. Jamison†|†A. Parker†|†A. Varej„o†|†M. Williams","CLE","2010-11","14","233.3","448","441","91.4","34.4","84.1",".408","9.5","28.4",".333",".465","15.0","20.2",".745","93.2","23.2","7.2","3.5","12.3","18.5","+1.6","+8.8","-.026","+0.6","+6.2","-.065","-0.029","-1.6","-2.7","+.015","+2.3","Daniel Gibson","Antawn Jamison","Anthony Parker","Anderson Varej√£o","Mo Williams","/players/g/gibsoda01.html","/players/j/jamisan01.html","/players/p/parkean01.html","/players/v/varejan01.html","/players/w/willima01.html"
"39","36","M. Bibby†|†J. Crawford†|†A. Horford†|†J. Johnson†|†J. Smith","ATL","2010-11","35","233.1","451","431","90.8","39.3","83.0",".474","9.7","26.8",".362",".532","20.6","24.1",".855","108.9","25.5","6.0","4.5","11.7","20.8","+4.3","+6.8","+.014","+4.1","+10.7","+.015","+.036","-1.0","-2.3","+.034","+11.7","Mike Bibby","Jamal Crawford","Al Horford","Joe Johnson","Josh Smith","/players/b/bibbymi01.html","/players/c/crawfja01.html","/players/h/horfoal01.html","/players/j/johnsjo02.html","/players/s/smithjo03.html"
"40","37","D. Augustin†|†K. Brown†|†D. Cunningham†|†B. Diaw†|†G. Henderson","CHA","2010-11","15","229.3","414","411","86.3","39.6","81.8",".483","3.3","10.9",".308",".504","13.6","16.7",".813","96.1","27.2","7.7","2.5","9.8","14.7","+0.8","+6.3","-.029","-4.4","-6.1","-.149","-0.060","+2.7","+2.3","+.059","0.0","D.J. Augustin","Kwame Brown","Dante Cunningham","Boris Diaw","Gerald Henderson","/players/a/augusdj01.html","/players/b/brownkw01.html","/players/c/cunnida01.html","/players/d/diawbo01.html","/players/h/hendege02.html"
"41","38","T. Duncan†|†M. GinÛbili†|†R. Jefferson†|†A. McDyess†|†T. Parker","SAS","2010-11","41","229.2","444","448","93.4","42.3","83.6",".506","5.4","14.2",".382",".539","19.3","23.5",".821","109.3","24.7","8.2","5.2","12.1","15.3","+2.9","-1.3","+.042","-1.3","-2.1","-.028","+.035","+7.3","+8.4","+.030","+11.9","Tim Duncan","Manu Gin√≥bili","Richard Jefferson","Antonio McDyess","Tony Parker","/players/d/duncati01.html","/players/g/ginobma01.html","/players/j/jefferi01.html","/players/m/mcdyean01.html","/players/p/parketo01.html"
"42","39","L. Aldridge†|†N. Batum†|†M. Camby†|†A. Miller†|†B. Roy","POR","2010-11","14","228.5","396","398","83.4","38.6","83.0",".466","4.6","12.2",".379",".494","14.1","17.0",".827","96.0","23.7","8.4","5.5","11.1","18.5","+1.5","+4.4","-.007","+0.2","-3.8","+.103","-0.008","0.0","-1.3","+.057","+3.2","LaMarcus Aldridge","Nicolas Batum","Marcus Camby","Andre Miller","Brandon Roy","/players/a/aldrila01.html","/players/b/batumni01.html","/players/c/cambyma01.html","/players/m/millean02.html","/players/r/roybr01.html"
"43","40","R. Anderson†|†D. Howard†|†J. Nelson†|†J. Richardson†|†H. T¸rkoglu","ORL","2010-11","33","215.3","392","379","85.9","37.9","81.4",".466","9.6","28.8",".333",".525","16.9","24.5",".691","102.3","20.7","4.5","3.8","11.1","23.0","+3.6","+6.0","+.010","+2.7","+10.7","-.049","+.023","-3.1","-0.7","-.106","+6.7","Ryan Anderson","Dwight Howard","Jameer Nelson","Jason Richardson","Hedo T√ºrkoƒülu","/players/a/anderry01.html","/players/h/howardw01.html","/players/n/nelsoja01.html","/players/r/richaja01.html","/players/t/turkohe01.html"
"46","41","M. Bibby†|†J. Collins†|†A. Horford†|†J. Johnson†|†J. Smith","ATL","2010-11","18","213.6","380","382","85.6","36.8","74.6",".494","8.1","17.3",".468",".548","10.6","13.7",".770","92.3","26.3","4.0","4.3","14.4","14.4","+3.6","-6.3","+.083","+1.1","-1.8","+.103","+.094","-1.3","-1.1","-.033","+7.0","Mike Bibby","Jason Collins","Al Horford","Joe Johnson","Josh Smith","/players/b/bibbymi01.html","/players/c/collija04.html","/players/h/horfoal01.html","/players/j/johnsjo02.html","/players/s/smithjo03.html"
"47","42","K. Bogans†|†L. Deng†|†T. Gibson†|†J. Noah†|†D. Rose","CHI","2010-11","19","211.4","402","404","91.5","41.5","85.8",".484","5.2","13.6",".383",".515","11.6","17.0",".680","99.9","23.6","8.4","5.7","14.5","20.4","+6.4","+8.2","+.031","-1.6","-1.4","-.071","+.017","-6.8","-4.8","-.164","+4.3","Keith Bogans","Luol Deng","Taj Gibson","Joakim Noah","Derrick Rose","/players/b/boganke01.html","/players/d/denglu01.html","/players/g/gibsota01.html","/players/n/noahjo01.html","/players/r/rosede01.html"
"48","43","M. Barnes†|†S. Blake†|†S. Brown†|†P. Gasol†|†L. Odom","LAL","2010-11","44","208.6","385","378","87.8","35.2","80.3",".438","7.6","21.6",".351",".486","19.1","22.6",".847","97.1","20.5","6.4","4.4","12.9","19.1","+2.5","-1.8","+.041","+1.2","+0.9","+.040","+.049","+6.4","+5.8","+.094","+12.7","Matt Barnes","Steve Blake","Shannon Brown","Pau Gasol","Lamar Odom","/players/b/barnema02.html","/players/b/blakest01.html","/players/b/brownsh01.html","/players/g/gasolpa01.html","/players/o/odomla01.html"
"49","44","V. Carter†|†C. Frye†|†M. Gortat†|†G. Hill†|†S. Nash","PHO","2010-11","30","196.8","377","371","91.2","39.8","81.5",".488","9.5","23.7",".402",".546","16.1","21.0",".767","105.1","28.5","7.1","3.4","12.7","17.1","+3.4","-3.7","+.061","+4.1","+7.3","+.074","+.088","+2.4","+2.9","+.011","+13.4","Vince Carter","Channing Frye","Marcin Gortat","Grant Hill","Steve Nash","/players/c/cartevi01.html","/players/f/fryech01.html","/players/g/gortama01.html","/players/h/hillgr01.html","/players/n/nashst01.html"
"50","45","L. Aldridge†|†M. Camby†|†W. Matthews†|†A. Miller†|†B. Roy","POR","2010-11","17","195.5","341","348","84.6","36.1","77.1",".468","5.6","11.0",".511",".505","14.5","19.1",".756","92.3","24.1","7.9","5.2","12.0","16.2","+2.2","+1.0","+.023","-1.2","-7.9","+.147","+.014","-0.2","+1.2","-.066","+2.9","LaMarcus Aldridge","Marcus Camby","Wesley Matthews","Andre Miller","Brandon Roy","/players/a/aldrila01.html","/players/c/cambyma01.html","/players/m/matthwe02.html","/players/m/millean02.html","/players/r/roybr01.html"
"51","46","T. Chandler†|†J. Kidd†|†S. Marion†|†D. Nowitzki†|†J. Terry","DAL","2010-11","43","187.8","368","363","93.4","37.1","75.4",".492","6.1","16.9",".364",".532","33.5","40.4",".829","113.8","23.0","7.4","3.8","14.3","18.4","+4.9","-6.6","+.099","-1.5","-6.1","+.030","+.093","+12.3","+13.5","+.039","+20.5","Tyson Chandler","Jason Kidd","Shawn Marion","Dirk Nowitzki","Jason Terry","/players/c/chandty01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/n/nowitdi01.html","/players/t/terryja01.html"
"52","47","E. Brand†|†J. Holiday†|†A. Iguodala†|†J. Meeks†|†T. Young","PHI","2010-11","41","185.0","342","346","89.2","39.4","78.9",".500","5.4","15.3",".356",".535","20.0","24.9",".802","104.3","19.5","9.6","3.6","11.7","16.3","+7.5","+5.4","+.065","+1.0","-1.6","+.094","+.070","+3.4","+3.6","+.022","+19.5","Elton Brand","Jrue Holiday","Andre Iguodala","Jodie Meeks","Thaddeus Young","/players/b/brandel01.html","/players/h/holidjr01.html","/players/i/iguodan01.html","/players/m/meeksjo01.html","/players/y/youngth01.html"
