,ranker,lineup,team_id,season,g,mp,poss,opp_poss,pace,fg,fga,fg_pct,fg3,fg3a,fg3_pct,efg_pct,ft,fta,ft_pct,pts,ast,stl,blk,tov,pf,diff_fg,diff_fga,diff_fg_pct,diff_fg3,diff_fg3a,diff_fg3_pct,diff_efg_pct,diff_ft,diff_fta,diff_ft_pct,diff_pts,X1,X2,X3,X4,X5,X1,X2,X3,X4,X5
13,12,K. Bryant†|†D. Fisher†|†R. Fox†|†R. Horry†|†S. O'Neal,LAL,2002-03,60,541.7,1074,1056,94.4,39,80.8,0.482,6.5,17.4,0.372,0.522,21.8,30.4,0.717,106.2,24.6,8.3,5.7,15.2,21.3,3.7,-0.6,0.049,-0.3,-0.3,-0.009,0.048,2.6,6.2,-0.078,9.7,Kobe Bryant,Derek Fisher,Rick Fox,Robert Horry,Shaquille O'Neal,/players/b/bryanko01.html,/players/f/fishede01.html,/players/f/foxri01.html,/players/h/horryro01.html,/players/o/onealsh01.html
14,13,T. Battie†|†T. Delk†|†P. Pierce†|†A. Walker†|†E. Williams,BOS,2002-03,44,521.9,1001,1004,92.2,35,81.7,0.429,7.9,23.8,0.332,0.477,17.9,23.3,0.771,95.9,20.1,8.7,4.8,14.3,18.1,-0.6,-1.7,0.002,2.4,8.1,-0.019,0.018,5.3,5.8,0.05,6.6,Tony Battie,Tony Delk,Paul Pierce,Antoine Walker,Eric Williams,/players/b/battito01.html,/players/d/delkto01.html,/players/p/piercpa01.html,/players/w/walkean02.html,/players/w/willier01.html
15,14,J. Collins†|†L. Harris†|†R. Jefferson†|†J. Kidd†|†K. Martin,NJN,2002-03,48,504.5,963,944,90.7,38.3,82.7,0.464,3.2,9.3,0.347,0.483,22.7,30.2,0.754,102.7,24.1,9.3,3.3,13.2,20,4.8,6.8,0.021,-1.6,-4.5,-0.005,0.009,7.7,10.3,-0.002,15.6,Jason Collins,Lucious Harris,Richard Jefferson,Jason Kidd,Kenyon Martin,/players/c/collija04.html,/players/h/harrilu01.html,/players/j/jefferi01.html,/players/k/kiddja01.html,/players/m/martike01.html
16,15,K. Bryant†|†D. Fisher†|†R. Fox†|†M. Madsen†|†S. O'Neal,LAL,2002-03,34,420.8,793,803,91,41.2,86.1,0.478,6.2,15.1,0.409,0.514,16.4,22.8,0.72,104.9,25.2,6.5,5.4,12,20,1.1,2.6,-0.001,0,-0.5,0.012,-0.002,0.7,2.7,-0.064,3,Kobe Bryant,Derek Fisher,Rick Fox,Mark Madsen,Shaquille O'Neal,/players/b/bryanko01.html,/players/f/fishede01.html,/players/f/foxri01.html,/players/m/madsema01.html,/players/o/onealsh01.html
17,16,B. Bowen†|†T. Duncan†|†S. Jackson†|†T. Parker†|†M. Rose,SAS,2002-03,62,363.7,678,680,89.6,37.6,76.8,0.49,4.8,14.5,0.327,0.521,17.2,25.1,0.684,97.1,20.3,7.1,4.4,14.6,19.7,0.9,-4.1,0.036,0.1,1.5,-0.026,0.039,0,4.1,-0.133,2,Bruce Bowen,Tim Duncan,Stephen Jackson,Tony Parker,Malik Rose,/players/b/bowenbr01.html,/players/d/duncati01.html,/players/j/jacksst02.html,/players/p/parketo01.html,/players/r/rosema01.html
18,17,K. Bryant†|†D. Fisher†|†R. Fox†|†S. O'Neal†|†S. Walker,LAL,2002-03,25,350.7,678,678,92.8,39.8,81.4,0.489,5.1,12.9,0.394,0.52,14.5,20.4,0.711,99.2,25.2,6.6,6.7,15.1,21.5,0.7,-8.8,0.055,0.7,1.5,0.008,0.062,-0.1,1.4,-0.058,1.9,Kobe Bryant,Derek Fisher,Rick Fox,Shaquille O'Neal,Samaki Walker,/players/b/bryanko01.html,/players/f/fishede01.html,/players/f/foxri01.html,/players/o/onealsh01.html,/players/w/walkesa01.html
19,18,P. Brown†|†G. Lynch†|†J. Magloire†|†J. Mashburn†|†D. Wesley,NOH,2002-03,21,349.7,651,651,89.3,38,85.4,0.445,5.5,14.3,0.385,0.477,15.5,19.1,0.813,97,25.3,7,5.4,13.7,15.4,2.1,3.2,0.008,0.7,3.3,-0.053,0.011,4.5,4.9,0.036,9.3,P.J. Brown,George Lynch,Jamaal Magloire,Jamal Mashburn,David Wesley,/players/b/brownpj01.html,/players/l/lynchge01.html,/players/m/magloja01.html,/players/m/mashbja01.html,/players/w/wesleda01.html
20,19,H. Eisley†|†A. Houston†|†L. Sprewell†|†K. Thomas†|†C. Weatherspoon,NYK,2002-03,49,347.6,659,656,90.8,38.3,84,0.456,6.9,22,0.314,0.497,15.2,18.2,0.833,98.6,21.4,7,3.9,12.2,21.8,1.9,4.7,-0.003,3.6,11.9,-0.014,0.018,-4,-6.8,0.065,3.5,Howard Eisley,Allan Houston,Latrell Sprewell,Kurt Thomas,Clarence Weatherspoon,/players/e/eisleho01.html,/players/h/houstal01.html,/players/s/sprewla01.html,/players/t/thomaku01.html,/players/w/weathcl01.html
21,20,S. Battier†|†P. Gasol†|†W. Person†|†J. Williams†|†L. Wright,MEM,2002-03,33,343.8,667,665,93,38.7,83.2,0.465,8,18.7,0.425,0.513,18,23.7,0.759,103.3,24,6.3,6,12.4,18.9,-1.3,-2.7,0,2.9,3.8,0.089,0.018,1.3,2.1,-0.015,1.7,Shane Battier,Pau Gasol,Wesley Person,Jason Williams,Lorenzen Wright,/players/b/battish01.html,/players/g/gasolpa01.html,/players/p/persowe01.html,/players/w/willija02.html,/players/w/wrighlo02.html
24,21,J. Johnson†|†S. Marbury†|†S. Marion†|†B. Outlaw†|†A. Stoudemire,PHO,2002-03,53,336,620,624,88.9,36.1,77,0.469,4.1,11.9,0.349,0.496,19.7,26.4,0.746,96.1,19.1,7,4,15.3,18.6,-1.9,-9.9,0.032,-2.9,-8.1,-0.001,0.018,6.6,9.3,-0.021,0,Joe Johnson,Stephon Marbury,Shawn Marion,Bo Outlaw,Amar'e Stoudemire,/players/j/johnsjo02.html,/players/m/marbust01.html,/players/m/mariosh01.html,/players/o/outlabo01.html,/players/s/stoudam01.html
25,22,K. Garnett†|†K. Gill†|†T. Hudson†|†R. Nesterovic†|†G. Trent,MIN,2002-03,32,327.9,625,625,91.5,40.3,87.2,0.461,3.1,8.5,0.362,0.479,11.6,15.1,0.767,95.2,26.8,6.9,6.1,12.6,17.4,3.4,3.1,0.023,-1.6,-6.1,0.042,0.013,-1.9,-2.3,-0.006,3.2,Kevin Garnett,Kendall Gill,Troy Hudson,Rasho Nesteroviƒá,Gary Trent,/players/g/garneke01.html,/players/g/gillke01.html,/players/h/hudsotr01.html,/players/n/nestera01.html,/players/t/trentga01.html
26,23,S. Francis†|†E. Griffin†|†Y. Ming†|†C. Mobley†|†G. Rice,HOU,2002-03,26,306.4,581,575,90.6,33.1,78.2,0.423,6.1,20.7,0.295,0.462,20.7,26.3,0.786,92.9,18.2,6,8,15.2,19.1,-1.4,-6.3,0.015,2.2,9.9,-0.067,0.031,4.2,5.3,0.002,3.6,Steve Francis,Eddie Griffin,Yao Ming,Cuttino Mobley,Glen Rice,/players/f/francst01.html,/players/g/griffed01.html,/players/m/mingya01.html,/players/m/moblecu01.html,/players/r/ricegl01.html
27,24,V. Carter†|†A. Davis†|†M. Peterson†|†A. Williams†|†J. Williams,TOR,2002-03,22,305.1,585,584,92,41.2,86.1,0.479,3.1,8.7,0.364,0.497,14,19.2,0.73,99.6,27.1,8.5,5.5,12,15.7,4.2,0.9,0.045,0,-0.5,0.019,0.044,1.6,3.1,-0.045,10.1,Vince Carter,Antonio Davis,Morris Peterson,Alvin Williams,Jerome Williams,/players/c/cartevi01.html,/players/d/davisan01.html,/players/p/petermo01.html,/players/w/willial02.html,/players/w/willije01.html
28,25,R. Jefferson†|†J. Kidd†|†K. Kittles†|†K. Martin†|†D. Mutombo,NJN,2002-03,20,288.3,572,569,95,39,82.4,0.473,5.7,11.7,0.486,0.507,15.2,20.8,0.728,98.7,26.3,10.2,7.2,17.6,20.1,5.5,3,0.051,0.5,0,0.043,0.053,1.7,3.8,-0.066,13.2,Richard Jefferson,Jason Kidd,Kerry Kittles,Kenyon Martin,Dikembe Mutombo,/players/j/jefferi01.html,/players/k/kiddja01.html,/players/k/kittlke01.html,/players/m/martike01.html,/players/m/mutomdi01.html
29,26,B. Bowen†|†T. Duncan†|†T. Parker†|†D. Robinson†|†S. Smith,SAS,2002-03,25,287.3,528,529,88.3,35.9,75.8,0.474,5.3,14,0.381,0.509,12.2,18.2,0.67,89.4,18.9,6.7,10.2,16.5,20.2,6.3,-5.3,0.109,3.8,7.5,0.15,0.135,-2,-0.5,-0.089,14.5,Bruce Bowen,Tim Duncan,Tony Parker,David Robinson,Steve Smith,/players/b/bowenbr01.html,/players/d/duncati01.html,/players/p/parketo01.html,/players/r/robinda01.html,/players/s/smithst01.html
30,27,D. Anderson†|†D. Davis†|†D. Stoudamire†|†R. Wallace†|†B. Wells,POR,2002-03,29,279.6,503,499,86,34.7,76.2,0.455,5.7,17,0.333,0.492,14.6,19.9,0.733,89.6,20.9,6.2,4.5,14.4,17,-0.5,-5,0.022,2.6,3.9,0.096,0.04,1.7,4.1,-0.082,3.3,Derek Anderson,Dale Davis,Damon Stoudamire,Rasheed Wallace,Bonzi Wells,/players/a/anderde01.html,/players/d/davisda01.html,/players/s/stoudda01.html,/players/w/wallara01.html,/players/w/wellsbo01.html
31,28,D. Christie†|†V. Divac†|†B. Jackson†|†P. Stojakovic†|†C. Webber,SAC,2002-03,18,264.7,542,546,98.6,43,87.9,0.489,8,18.7,0.427,0.534,15.6,21.4,0.729,109.5,28.3,12,4.9,14.5,16.7,6.3,1.8,0.063,4,5.4,0.126,0.086,0.9,1.5,-0.008,17.6,Doug Christie,Vlade Divac,Bobby Jackson,Peja Stojakoviƒá,Chris Webber,/players/c/chrisdo01.html,/players/d/divacvl01.html,/players/j/jacksbo01.html,/players/s/stojape01.html,/players/w/webbech01.html
32,29,A. Hardaway†|†S. Marbury†|†S. Marion†|†B. Outlaw†|†A. Stoudemire,PHO,2002-03,36,264.5,508,502,91.6,39.4,80,0.492,6.4,15.8,0.402,0.532,18.9,24.9,0.759,104,26.1,7.6,6.2,15.2,20.5,4.7,-2.7,0.073,0.5,-3.8,0.106,0.078,4.2,5.3,0.009,14.2,Anfernee Hardaway,Stephon Marbury,Shawn Marion,Bo Outlaw,Amar'e Stoudemire,/players/h/hardaan01.html,/players/m/marbust01.html,/players/m/mariosh01.html,/players/o/outlabo01.html,/players/s/stoudam01.html
33,30,C. Billups†|†R. Hamilton†|†C. Robinson†|†B. Wallace†|†C. Williamson,DET,2002-03,57,261.6,485,466,87.2,34.5,78.3,0.44,7,17.2,0.404,0.485,24.2,31.9,0.759,100.2,19.1,7.3,7.5,12.3,22.7,5.1,5.7,0.036,5,7.3,0.201,0.067,2.4,3.7,-0.014,17.6,Chauncey Billups,Richard Hamilton,Clifford Robinson,Ben Wallace,Corliss Williamson,/players/b/billuch01.html,/players/h/hamilri01.html,/players/r/robincl02.html,/players/w/wallabe01.html,/players/w/willico02.html
34,31,S. Battier†|†P. Gasol†|†W. Person†|†S. Swift†|†J. Williams,MEM,2002-03,28,261.4,516,518,94.9,39.1,84.1,0.465,7.3,18.7,0.392,0.509,18,23.3,0.772,103.6,26.1,6.8,8.3,12.7,16.9,-0.4,-5.1,0.023,2.9,6.4,0.034,0.042,1.8,1.1,0.044,4,Shane Battier,Pau Gasol,Wesley Person,Stromile Swift,Jason Williams,/players/b/battish01.html,/players/g/gasolpa01.html,/players/p/persowe01.html,/players/s/swiftst01.html,/players/w/willija02.html
35,32,D. Coleman†|†A. Iverson†|†A. McKie†|†E. Snow†|†K. Van Horn,PHI,2002-03,43,257.8,506,487,92.4,35.9,79.7,0.451,3.7,12.3,0.303,0.474,28.3,34.4,0.822,103.9,20.9,10.2,4.5,12.1,18.1,0.2,-1.7,0.012,-1.5,-5.6,0.011,0.003,12.5,15.3,-0.004,11.4,Derrick Coleman,Allen Iverson,Aaron McKie,Eric Snow,Keith Van Horn,/players/c/colemde01.html,/players/i/iversal01.html,/players/m/mckieaa01.html,/players/s/snower01.html,/players/v/vanhoke01.html
36,33,S. Bradley†|†M. Finley†|†A. Griffin†|†S. Nash†|†D. Nowitzki,DAL,2002-03,32,253.9,498,494,93.8,40.1,87.7,0.457,4.2,15.5,0.268,0.481,16.4,19.7,0.837,100.8,21.7,9.3,7.9,11.3,16.8,4.5,4.2,0.032,-0.6,3.4,-0.122,0.027,5.1,2.8,0.162,13.6,Shawn Bradley,Michael Finley,Adrian Griffin,Steve Nash,Dirk Nowitzki,/players/b/bradlsh01.html,/players/f/finlemi01.html,/players/g/griffad01.html,/players/n/nashst01.html,/players/n/nowitdi01.html
37,34,K. Bryant†|†D. Fisher†|†D. George†|†R. Horry†|†S. O'Neal,LAL,2002-03,49,253.8,516,513,97.3,37.4,77.9,0.481,7,17.8,0.394,0.525,33.1,43.9,0.754,115,22.5,10.8,6.1,13,24,5.9,0.4,0.073,0.9,0.6,0.042,0.079,9.6,11.9,0.021,22.3,Kobe Bryant,Derek Fisher,Devean George,Robert Horry,Shaquille O'Neal,/players/b/bryanko01.html,/players/f/fishede01.html,/players/g/georgde01.html,/players/h/horryro01.html,/players/o/onealsh01.html
38,35,B. Barry†|†P. Drobnjak†|†R. Evans†|†R. Lewis†|†G. Payton,SEA,2002-03,23,243.4,438,440,86.6,39.2,80.3,0.489,5.1,11.6,0.441,0.521,11,17.4,0.636,94.7,25,8.5,3.7,13.4,18.1,2.6,-0.2,0.033,-1.8,-5.1,0.029,0.022,0.4,3.9,-0.158,3.7,Brent Barry,Predrag Drobnjak,Reggie Evans,Rashard Lewis,Gary Payton,/players/b/barrybr01.html,/players/d/drobnpr01.html,/players/e/evansre01.html,/players/l/lewisra02.html,/players/p/paytoga01.html
39,36,G. Arenas†|†A. Foyle†|†A. Jamison†|†T. Murphy†|†J. Richardson,GSW,2002-03,50,227.1,457,458,96.7,38.9,84.1,0.462,3.2,11.4,0.278,0.481,25.6,33,0.776,106.5,20.9,6.8,7.8,14.4,22,-0.8,-5.9,0.021,-1.9,-1.9,-0.103,0.012,5.3,4.4,0.065,1.7,Gilbert Arenas,Adonal Foyle,Antawn Jamison,Troy Murphy,Jason Richardson,/players/a/arenagi01.html,/players/f/foylead01.html,/players/j/jamisan01.html,/players/m/murphtr01.html,/players/r/richaja01.html
40,37,D. Coleman†|†A. Iverson†|†E. Snow†|†K. Thomas†|†K. Van Horn,PHI,2002-03,26,226,430,419,90.2,39.9,84.8,0.471,2.1,8.3,0.256,0.484,17,20.4,0.833,99,25.9,10.2,2.8,14.9,17.4,6.4,7.4,0.037,-3.4,-5.9,-0.132,0.014,3.6,2.8,0.074,13,Derrick Coleman,Allen Iverson,Eric Snow,Kenny Thomas,Keith Van Horn,/players/c/colemde01.html,/players/i/iversal01.html,/players/s/snower01.html,/players/t/thomake01.html,/players/v/vanhoke01.html
41,38,M. World Peace†|†A. Harrington†|†B. Miller†|†J. O'Neal†|†J. Tinsley,IND,2002-03,31,209.7,409,403,92.9,40.5,82.6,0.49,3,8,0.371,0.508,22.2,28.8,0.77,106.2,27.2,9.8,5.3,13.5,20.6,5.3,1.1,0.058,-2.1,-5.3,-0.008,0.045,6.9,8.7,0.008,15.3,Metta World Peace,Al Harrington,Brad Miller,Jermaine O'Neal,Jamaal Tinsley,/players/a/artesro01.html,/players/h/harrial01.html,/players/m/millebr01.html,/players/o/onealje01.html,/players/t/tinslja01.html
42,39,M. Harpring†|†M. Jackson†|†A. Kirilenko†|†K. Malone†|†G. Ostertag,UTA,2002-03,51,204.6,371,373,87.3,36.4,73.7,0.494,1.6,6.3,0.259,0.505,19.5,28.6,0.68,93.8,28.6,5.4,6.6,17.4,16.9,4.7,-3.5,0.083,-4,-9.6,-0.094,0.058,4.5,8,-0.047,9.9,Matt Harpring,Mark Jackson,Andrei Kirilenko,Karl Malone,Greg Ostertag,/players/h/harprma01.html,/players/j/jacksma01.html,/players/k/kirilan01.html,/players/m/malonka01.html,/players/o/ostergr01.html
43,40,B. Barry†|†P. Drobnjak†|†R. Lewis†|†D. Mason†|†G. Payton,SEA,2002-03,33,204.3,385,380,89.9,37.8,81.3,0.465,6.6,15.3,0.431,0.506,18.8,23.3,0.808,101,26.3,8.9,4,11.5,19,0.9,1.6,0.002,0.5,-0.9,0.054,0.004,4,2.6,0.092,6.3,Brent Barry,Predrag Drobnjak,Rashard Lewis,Desmond Mason,Gary Payton,/players/b/barrybr01.html,/players/d/drobnpr01.html,/players/l/lewisra02.html,/players/m/masonde01.html,/players/p/paytoga01.html
46,41,R. Bell†|†S. Bradley†|†M. Finley†|†S. Nash†|†D. Nowitzki,DAL,2002-03,34,195.1,371,372,91.4,38.4,84.4,0.455,6.2,17.5,0.352,0.491,18.7,22.9,0.817,101.6,22.1,8.4,6.6,9.6,17.5,4.9,5.7,0.03,1.5,3.7,0.013,0.037,6.2,6.9,0.033,17.5,Raja Bell,Shawn Bradley,Michael Finley,Steve Nash,Dirk Nowitzki,/players/b/bellra01.html,/players/b/bradlsh01.html,/players/f/finlemi01.html,/players/n/nashst01.html,/players/n/nowitdi01.html
47,42,A. Iverson†|†A. McKie†|†B. Skinner†|†E. Snow†|†K. Van Horn,PHI,2002-03,37,192.6,360,354,89,39.9,80.8,0.494,4,9.7,0.41,0.519,17.4,21.4,0.814,101.2,23.7,10.5,1.5,14,20.4,4.7,4.7,0.032,0,-4.7,0.134,0.03,-1,-1.2,0.001,8.5,Allen Iverson,Aaron McKie,Brian Skinner,Eric Snow,Keith Van Horn,/players/i/iversal01.html,/players/m/mckieaa01.html,/players/s/skinnbr01.html,/players/s/snower01.html,/players/v/vanhoke01.html
48,43,A. Davis†|†V. Lenard†|†M. Peterson†|†A. Williams†|†J. Williams,TOR,2002-03,23,191.9,361,355,89.6,35,83.8,0.418,6.3,18.3,0.342,0.455,18.3,27.3,0.67,94.6,20,9.8,4.3,12.5,22.3,-0.8,9.5,-0.064,4,11.8,-0.004,-0.041,3.8,6,-0.013,6.3,Antonio Davis,Voshon Lenard,Morris Peterson,Alvin Williams,Jerome Williams,/players/d/davisan01.html,/players/l/lenarvo01.html,/players/p/petermo01.html,/players/w/willial02.html,/players/w/willije01.html
49,44,E. Boykins†|†M. Dunleavy†|†A. Foyle†|†A. Jamison†|†B. Sura,GSW,2002-03,37,188.1,364,361,92.5,38.8,84.2,0.461,5.6,14,0.4,0.494,18.1,23,0.789,101.3,24,6.6,8.4,17.1,17.9,0.3,-2.3,0.015,-0.8,-0.5,-0.039,0.012,2.6,4.3,-0.047,2.3,Earl Boykins,Mike Dunleavy,Adonal Foyle,Antawn Jamison,Bob Sura,/players/b/boykiea01.html,/players/d/dunlemi02.html,/players/f/foylead01.html,/players/j/jamisan01.html,/players/s/surabo01.html
50,45,E. Brand†|†C. Maggette†|†A. Miller†|†L. Odom†|†M. Olowokandi,LAC,2002-03,10,186.9,366,361,93.4,34.2,81.7,0.418,3.1,8.7,0.353,0.437,21.8,28.5,0.766,93.3,17.7,3.6,4.6,15.2,21.6,0,-4.4,0.021,-1.8,-3.1,-0.06,0.012,6.2,10,-0.081,4.4,Elton Brand,Corey Maggette,Andre Miller,Lamar Odom,Michael Olowokandi,/players/b/brandel01.html,/players/m/maggeco01.html,/players/m/millean02.html,/players/o/odomla01.html,/players/o/olowomi01.html
51,46,C. Atkins†|†J. Barry†|†C. Robinson†|†B. Wallace†|†C. Williamson,DET,2002-03,37,184.3,327,321,84.4,33.9,79.2,0.428,8.9,22.9,0.386,0.484,15.4,22.1,0.694,92,19.8,7.6,7.6,13.8,18.5,4.9,7.3,0.025,5.2,11.7,0.061,0.056,2.9,3.6,0.018,18,Chucky Atkins,Jon Barry,Clifford Robinson,Ben Wallace,Corliss Williamson,/players/a/atkinch01.html,/players/b/barryjo01.html,/players/r/robincl02.html,/players/w/wallabe01.html,/players/w/willico02.html
52,47,D. Anderson†|†D. Davis†|†R. Patterson†|†S. Pippen†|†R. Wallace,POR,2002-03,23,180.3,324,323,86.1,40.2,77.7,0.517,5.1,16,0.317,0.55,18.9,23.2,0.816,104.4,25.3,9.1,4.8,12.8,16.2,7.2,0.5,0.09,-2.7,-5.1,-0.05,0.072,7.2,7.7,0.057,18.9,Derek Anderson,Dale Davis,Ruben Patterson,Scottie Pippen,Rasheed Wallace,/players/a/anderde01.html,/players/d/davisda01.html,/players/p/patteru01.html,/players/p/pippesc01.html,/players/w/wallara01.html
53,48,M. Harpring†|†A. Kirilenko†|†K. Malone†|†G. Ostertag†|†J. Stockton,UTA,2002-03,34,178.8,325,331,88,36,70.6,0.51,2.4,8.3,0.29,0.527,30.9,41.3,0.747,105.2,26.6,9.1,7,15,23.4,8.1,-4.3,0.137,-3.2,-10.7,-0.005,0.116,8.1,9.9,0.02,20.9,Matt Harpring,Andrei Kirilenko,Karl Malone,Greg Ostertag,John Stockton,/players/h/harprma01.html,/players/k/kirilan01.html,/players/m/malonka01.html,/players/o/ostergr01.html,/players/s/stockjo01.html
