,ranker,lineup,team_id,season,g,mp,poss,opp_poss,pace,fg,fga,fg_pct,fg3,fg3a,fg3_pct,efg_pct,ft,fta,ft_pct,pts,ast,stl,blk,tov,pf,diff_fg,diff_fga,diff_fg_pct,diff_fg3,diff_fg3a,diff_fg3_pct,diff_efg_pct,diff_ft,diff_fta,diff_ft_pct,diff_pts,X1,X2,X3,X4,X5,X1,X2,X3,X4,X5
12,11,W. Carter†|†K. Dunn†|†Z. LaVine†|†L. Markkanen†|†T. Satoransk˝,CHI,2019-20,21,316.7,639,640,96.9,37.9,84.6,0.448,12.1,32.6,0.372,0.52,16.7,20,0.833,104.6,23.2,10.3,3.9,15.2,18.2,2.1,3,0.009,2.1,2,0.045,0.02,1.1,0,0.053,7.4,Wendell Carter,Kris Dunn,Zach LaVine,Lauri Markkanen,Tom√°≈° Satoransk√Ω,/players/c/cartewe01.html,/players/d/dunnkr01.html,/players/l/lavinza01.html,/players/m/markkla01.html,/players/s/satorto01.html
13,12,C. Anthony†|†K. Bazemore†|†D. Lillard†|†C. McCollum†|†H. Whiteside,POR,2019-20,20,315.3,639,640,97.4,40.8,89.1,0.458,11,32.6,0.336,0.52,16.3,19,0.856,108.9,21.2,6.1,8.1,11.9,18.7,1.5,-2.4,0.029,-2.3,-2.7,-0.039,0.018,2.9,-0.3,0.163,3.7,Carmelo Anthony,Kent Bazemore,Damian Lillard,CJ McCollum,Hassan Whiteside,/players/a/anthoca01.html,/players/b/bazemke01.html,/players/l/lillada01.html,/players/m/mccolcj01.html,/players/w/whiteha01.html
14,13,M. Bridges†|†D. Graham†|†T. Rozier†|†P. Washington†|†C. Zeller,CHO,2019-20,40,283.3,556,550,93.7,38.6,86.1,0.449,13.6,35.6,0.381,0.528,13.9,18.8,0.739,104.7,26.1,7.6,3.2,13.6,14.6,-1.7,1.9,-0.03,1.2,0.7,0.027,-0.025,3.9,6.1,-0.048,1.7,Miles Bridges,Devonte' Graham,Terry Rozier,P.J. Washington,Cody Zeller,/players/b/bridgmi02.html,/players/g/grahade01.html,/players/r/roziete01.html,/players/w/washipj01.html,/players/z/zelleco01.html
15,14,O. Anunoby†|†M. Gasol†|†K. Lowry†|†P. Siakam†|†F. VanVleet,TOR,2019-20,17,279,587,585,100.8,41.8,85.7,0.488,16.5,40.1,0.412,0.584,18.1,22,0.82,118.2,27.2,8.9,4.1,14.6,20.1,2.8,-0.3,0.034,1.5,0.9,0.03,0.043,5.2,5,0.063,12.2,OG Anunoby,Marc Gasol,Kyle Lowry,Pascal Siakam,Fred VanVleet,/players/a/anunoog01.html,/players/g/gasolma01.html,/players/l/lowryky01.html,/players/s/siakapa01.html,/players/v/vanvlfr01.html
16,15,H. Barnes†|†N. Bjelica†|†B. Hield†|†R. Holmes†|†C. Joseph,SAC,2019-20,22,262.3,514,517,94.3,41.4,86.9,0.476,12.4,31.7,0.393,0.547,9,11.2,0.803,104.1,25.4,7,3.3,14.3,18.8,1.6,3.1,0.002,3.1,0.9,0.089,0.018,-3.7,-5.1,0.028,2.7,Harrison Barnes,Nemanja Bjelica,Buddy Hield,Richaun Holmes,Cory Joseph,/players/b/barneha02.html,/players/b/bjeline01.html,/players/h/hieldbu01.html,/players/h/holmeri01.html,/players/j/josepco01.html
17,16,K. Caldwell-Pope†|†A. Davis†|†D. Green†|†L. James†|†J. McGee,LAL,2019-20,20,252.5,531,531,100.9,47.7,91.8,0.52,11.8,29.8,0.395,0.584,12.9,16.9,0.764,120.1,31.7,9.3,9.1,15.4,19.2,4,1.5,0.035,-3,-4.8,-0.034,0.018,-2.1,-3.2,0.019,2.9,Kentavious Caldwell-Pope,Anthony Davis,Danny Green,LeBron James,JaVale McGee,/players/c/caldwke01.html,/players/d/davisan02.html,/players/g/greenda02.html,/players/j/jamesle01.html,/players/m/mcgeeja01.html
18,17,A. Baynes†|†D. Booker†|†K. Oubre†|†R. Rubio†|†D. äaric,PHO,2019-20,20,245.1,518,516,101.2,47.2,91.2,0.517,12.7,32.7,0.389,0.587,14.7,17.8,0.824,121.8,31.3,6.1,2.5,15.9,23.1,4.5,4.3,0.026,2.2,4.1,0.019,0.035,-4.1,-5.5,0.017,7,Aron Baynes,Devin Booker,Kelly Oubre,Ricky Rubio,Dario ≈†ariƒá,/players/b/baynear01.html,/players/b/bookede01.html,/players/o/oubreke01.html,/players/r/rubiori01.html,/players/s/saricda01.html
19,18,J. Embiid†|†T. Harris†|†A. Horford†|†J. Richardson†|†B. Simmons,PHI,2019-20,20,243.9,502,501,98.7,42.5,90.9,0.468,10.4,29.7,0.351,0.525,11.8,16.5,0.714,107.2,26.8,7.1,6.1,14.6,18.3,5.5,4.5,0.039,-0.8,-2,-0.003,0.032,-1.6,-2.4,0.006,8.7,Joel Embiid,Tobias Harris,Al Horford,Josh Richardson,Ben Simmons,/players/e/embiijo01.html,/players/h/harrito02.html,/players/h/horfoal01.html,/players/r/richajo01.html,/players/s/simmobe01.html
20,19,E. Fournier†|†M. Fultz†|†A. Gordon†|†J. Isaac†|†N. Vucevic,ORL,2019-20,19,240.2,490,499,98.8,42,88.9,0.472,9,26.6,0.338,0.522,15,19.4,0.773,107.9,25.4,8.8,7.6,10.8,14.8,-0.8,-3,0.007,-4,-6.6,-0.053,-0.013,6,6.6,0.07,0.4,Evan Fournier,Markelle Fultz,Aaron Gordon,Jonathan Isaac,Nikola Vuƒçeviƒá,/players/f/fournev01.html,/players/f/fultzma01.html,/players/g/gordoaa01.html,/players/i/isaacjo01.html,/players/v/vucevni01.html
21,20,A. Holiday†|†J. Holiday†|†T. McConnell†|†D. McDermott†|†D. Sabonis,IND,2019-20,31,237.9,491,493,99.3,45.4,91.6,0.496,11.9,28.9,0.413,0.561,12.7,15.9,0.797,115.4,30.9,6.7,3.2,10.9,20,4.4,0.2,0.047,1.6,-1,0.068,0.056,-2.6,-4.2,0.037,7.9,Aaron Holiday,Justin Holiday,T.J. McConnell,Doug McDermott,Domantas Sabonis,/players/h/holidaa01.html,/players/h/holidju01.html,/players/m/mccontj01.html,/players/m/mcderdo01.html,/players/s/sabondo01.html
24,21,E. Fournier†|†M. Fultz†|†A. Gordon†|†T. Ross†|†N. Vucevic,ORL,2019-20,37,233,490,469,98.8,43.5,89.6,0.485,14.8,41,0.362,0.568,17.1,24.1,0.709,118.9,30.7,6,3.3,10.7,17.7,2.7,3.3,0.013,0.4,6.2,-0.052,0.012,-1.2,2.1,-0.122,4.5,Evan Fournier,Markelle Fultz,Aaron Gordon,Terrence Ross,Nikola Vuƒçeviƒá,/players/f/fournev01.html,/players/f/fultzma01.html,/players/g/gordoaa01.html,/players/r/rosste01.html,/players/v/vucevni01.html
25,22,L. Ball†|†D. Favors†|†J. Holiday†|†B. Ingram†|†Z. Williamson,NOP,2019-20,17,229.8,506,507,105.8,49.7,97.1,0.512,11.9,30.5,0.39,0.573,15.5,21.5,0.718,126.8,34.3,9.2,6.7,16.5,13.2,11.1,-1,0.118,0.4,-8.1,0.093,0.121,4.6,6.1,0.016,27.2,Lonzo Ball,Derrick Favors,Jrue Holiday,Brandon Ingram,Zion Williamson,/players/b/balllo01.html,/players/f/favorde01.html,/players/h/holidjr01.html,/players/i/ingrabr01.html,/players/w/willizi01.html
26,23,C. Anthony†|†T. Ariza†|†D. Lillard†|†C. McCollum†|†H. Whiteside,POR,2019-20,12,229.4,481,473,99.8,46.2,90.4,0.512,14.9,34.3,0.433,0.594,17.6,22.8,0.771,124.9,24.3,5.7,5.7,13.4,17.4,2.5,-2.3,0.04,-0.6,0,-0.018,0.038,2.5,4.8,-0.067,6.9,Carmelo Anthony,Trevor Ariza,Damian Lillard,CJ McCollum,Hassan Whiteside,/players/a/anthoca01.html,/players/a/arizatr01.html,/players/l/lillada01.html,/players/m/mccolcj01.html,/players/w/whiteha01.html
27,24,D. Ayton†|†D. Booker†|†M. Bridges†|†K. Oubre†|†R. Rubio,PHO,2019-20,21,226.5,471,468,99.5,43.9,84.6,0.519,9.7,26.1,0.374,0.576,27.3,31.2,0.878,124.8,32,10,3.8,12.5,21.4,6.1,0,0.073,-1.9,-7.4,0.026,0.061,8.9,10.4,-0.01,19.3,Deandre Ayton,Devin Booker,Mikal Bridges,Kelly Oubre,Ricky Rubio,/players/a/aytonde01.html,/players/b/bookede01.html,/players/b/bridgmi01.html,/players/o/oubreke01.html,/players/r/rubiori01.html
28,25,P. Beverley†|†P. George†|†M. Harkless†|†K. Leonard†|†I. Zubac,LAC,2019-20,18,214.8,450,450,100.6,42.5,90.9,0.467,16.1,38,0.424,0.555,17,20.3,0.835,118,27,10.1,4.7,14.1,20.3,3.8,3.6,0.024,2.5,3.4,0.03,0.035,-0.4,-1.3,0.031,9.6,Patrick Beverley,Paul George,Maurice Harkless,Kawhi Leonard,Ivica Zubac,/players/b/beverpa01.html,/players/g/georgpa01.html,/players/h/harklma01.html,/players/l/leonaka01.html,/players/z/zubaciv01.html
29,26,J. Allen†|†S. Dinwiddie†|†J. Harris†|†C. LeVert†|†T. Waller-Prince,BRK,2019-20,22,208.1,424,419,97.2,42.4,91.6,0.463,15.7,40.1,0.391,0.549,15,21.7,0.691,115.6,27,6.5,2.8,11.1,17.1,1.2,3.2,-0.004,6.2,14.3,0.025,0.028,2.5,4.6,-0.038,11.1,Jarrett Allen,Spencer Dinwiddie,Joe Harris,Caris LeVert,Taurean Waller-Prince,/players/a/allenja01.html,/players/d/dinwisp01.html,/players/h/harrijo01.html,/players/l/leverca01.html,/players/p/princta02.html
30,27,L. Doncic†|†D. Finney-Smith†|†T. Hardaway†|†K. Porzingis†|†D. Powell,DAL,2019-20,19,205.8,426,424,99.1,42.7,87,0.491,17.3,42.7,0.404,0.59,19.1,25,0.766,121.7,26.6,6.8,6.1,14.9,13.8,0.9,-8.6,0.054,2.1,4.2,0.01,0.074,8.2,11.2,-0.03,12.1,Luka Donƒçiƒá,Dorian Finney-Smith,Tim Hardaway,Kristaps Porzi≈Üƒ£is,Dwight Powell,/players/d/doncilu01.html,/players/f/finnedo01.html,/players/h/hardati02.html,/players/p/porzikr01.html,/players/p/poweldw01.html
31,28,J. Collins†|†K. Huerter†|†D. Hunter†|†C. Reddish†|†T. Young,ATL,2019-20,22,205,452,453,106,45.9,93.4,0.491,16.9,40,0.421,0.581,19,23.9,0.794,127.6,28.8,7,7,15.2,22.7,0.9,-1.2,0.016,6.8,10.1,0.085,0.053,-3.3,-4.7,0.015,5.4,John Collins,Kevin Huerter,De'Andre Hunter,Cam Reddish,Trae Young,/players/c/collijo01.html,/players/h/huertke01.html,/players/h/huntede01.html,/players/r/reddica01.html,/players/y/youngtr01.html
32,29,O. Anunoby†|†M. Gasol†|†N. Powell†|†P. Siakam†|†F. VanVleet,TOR,2019-20,16,191.7,385,382,96,42.1,85.4,0.493,16.3,37.6,0.433,0.588,11.5,15,0.767,111.9,28.5,10,3.5,12.3,16.3,5.5,-2.8,0.078,4.5,0.8,0.114,0.106,-0.5,-1,0.017,15,OG Anunoby,Marc Gasol,Norman Powell,Pascal Siakam,Fred VanVleet,/players/a/anunoog01.html,/players/g/gasolma01.html,/players/p/powelno01.html,/players/s/siakapa01.html,/players/v/vanvlfr01.html
33,30,J. Brown†|†G. Hayward†|†J. Tatum†|†D. Theis†|†K. Walker,BOS,2019-20,17,188.2,388,386,98.7,46.9,89.8,0.523,15.8,35.4,0.446,0.611,12,16.1,0.746,121.6,29.1,9.9,5.6,12.8,19.4,5.6,4.6,0.038,4.6,10.7,-0.008,0.06,-5.1,-5.9,-0.033,10.7,Jaylen Brown,Gordon Hayward,Jayson Tatum,Daniel Theis,Kemba Walker,/players/b/brownja02.html,/players/h/haywago01.html,/players/t/tatumja01.html,/players/t/theisda01.html,/players/w/walkeke02.html
34,31,S. Adams†|†D. Gallinari†|†S. Gilgeous-Alexander†|†C. Paul†|†D. Schrˆder,OKC,2019-20,39,177.3,392,375,103.8,43.9,83.4,0.526,12.7,30.6,0.416,0.602,39.8,47.9,0.831,140.2,19.5,9.5,4.9,11.6,17.3,4.1,-6.8,0.085,1.6,-6.8,0.119,0.099,23.6,25.4,0.108,33.3,Steven Adams,Danilo Gallinari,Shai Gilgeous-Alexander,Chris Paul,Dennis Schr√∂der,/players/a/adamsst01.html,/players/g/gallida01.html,/players/g/gilgesh01.html,/players/p/paulch01.html,/players/s/schrode01.html
35,32,H. Barnes†|†N. Bjelica†|†D. Fox†|†B. Hield†|†R. Holmes,SAC,2019-20,15,175.8,360,360,98.3,43.7,89,0.491,13.6,35.2,0.388,0.567,13.9,18.8,0.739,114.9,25.9,7.9,5.7,14.5,19.4,1.1,-4.1,0.033,0,-0.5,0.006,0.037,-0.5,2.7,-0.159,1.6,Harrison Barnes,Nemanja Bjelica,De'Aaron Fox,Buddy Hield,Richaun Holmes,/players/b/barneha02.html,/players/b/bjeline01.html,/players/f/foxde01.html,/players/h/hieldbu01.html,/players/h/holmeri01.html
36,33,A. Holiday†|†J. Lamb†|†D. Sabonis†|†M. Turner†|†T. Warren,IND,2019-20,11,170,339,332,94.7,39.8,84.7,0.47,12.4,28.2,0.44,0.543,16.9,21.5,0.789,109,26.3,7.6,6.2,12.4,15.8,0.8,0.6,0.007,1.1,-5.6,0.107,0.013,1.7,4,-0.081,4.5,Aaron Holiday,Jeremy Lamb,Domantas Sabonis,Myles Turner,T.J. Warren,/players/h/holidaa01.html,/players/l/lambje01.html,/players/s/sabondo01.html,/players/t/turnemy01.html,/players/w/warretj01.html
37,34,G. Hayward†|†M. Smart†|†J. Tatum†|†D. Theis†|†K. Walker,BOS,2019-20,14,169.7,349,348,98.6,41.6,90.2,0.461,13.6,38.2,0.356,0.536,13.6,16.4,0.828,110.3,24.9,10.2,6.2,13.3,16.7,7.1,8.2,0.04,2.3,8.2,-0.022,0.046,-2.3,-6.5,0.136,14.1,Gordon Hayward,Marcus Smart,Jayson Tatum,Daniel Theis,Kemba Walker,/players/h/haywago01.html,/players/s/smartma01.html,/players/t/tatumja01.html,/players/t/theisda01.html,/players/w/walkeke02.html
38,35,R. Covington†|†J. Harden†|†D. House†|†P. Tucker†|†R. Westbrook,HOU,2019-20,10,163.4,345,345,101.3,42,90.2,0.466,15.9,44.1,0.36,0.554,17,20.3,0.841,116.9,24.4,10.3,7.1,12,21.2,4.1,0,0.046,3.8,8.8,0.018,0.067,0.3,-2.6,0.11,12.3,Robert Covington,James Harden,Danuel House,P.J. Tucker,Russell Westbrook,/players/c/covinro01.html,/players/h/hardeja01.html,/players/h/houseda01.html,/players/t/tuckepj01.html,/players/w/westbru01.html
39,36,B. Adebayo†|†J. Butler†|†D. Jones†|†K. Nunn†|†D. Robinson,MIA,2019-20,23,162.3,319,325,95.2,43.8,84.3,0.519,12.1,30.8,0.394,0.591,16,23.1,0.692,115.6,27.8,8,4.1,11.2,19.2,5.3,-0.6,0.066,0,-7.7,0.079,0.067,0.3,2.4,-0.065,10.9,Bam Adebayo,Jimmy Butler,Derrick Jones,Kendrick Nunn,Duncan Robinson,/players/a/adebaba01.html,/players/b/butleji01.html,/players/j/jonesde02.html,/players/n/nunnke01.html,/players/r/robindu01.html
40,37,D. Booker†|†F. Kaminsky†|†K. Oubre†|†R. Rubio†|†D. äaric,PHO,2019-20,20,153.9,325,317,100.1,46.2,94.5,0.488,12.5,35.2,0.354,0.554,15.3,20.3,0.754,120.1,33.7,7.8,3.7,13.1,21.5,2.2,10.3,-0.034,2.5,5.9,0.014,-0.027,0.6,-0.6,0.052,7.5,Devin Booker,Frank Kaminsky,Kelly Oubre,Ricky Rubio,Dario ≈†ariƒá,/players/b/bookede01.html,/players/k/kaminfr01.html,/players/o/oubreke01.html,/players/r/rubiori01.html,/players/s/saricda01.html
41,38,C. Capela†|†J. Harden†|†B. McLemore†|†P. Tucker†|†R. Westbrook,HOU,2019-20,23,151.1,327,324,103.4,42.6,91.2,0.467,13.3,39.4,0.339,0.54,12.7,18.4,0.69,111.2,23.5,10.5,5.7,18.7,21.6,1.6,-2.2,0.028,4.1,7.6,0.049,0.052,3.8,3.2,0.106,11.1,Clint Capela,James Harden,Ben McLemore,P.J. Tucker,Russell Westbrook,/players/c/capelca01.html,/players/h/hardeja01.html,/players/m/mclembe01.html,/players/t/tuckepj01.html,/players/w/westbru01.html
42,39,J. Brown†|†G. Hayward†|†M. Smart†|†J. Tatum†|†D. Theis,BOS,2019-20,12,150.1,311,308,99,38.7,90.2,0.429,11.5,32.6,0.353,0.493,19.2,25.9,0.741,108.1,22.7,8.6,5.8,11.8,17.6,2.6,4.5,0.007,-2.6,-7.7,0.004,-0.011,0.6,1.3,-0.013,3.2,Jaylen Brown,Gordon Hayward,Marcus Smart,Jayson Tatum,Daniel Theis,/players/b/brownja02.html,/players/h/haywago01.html,/players/s/smartma01.html,/players/t/tatumja01.html,/players/t/theisda01.html
43,40,K. Caldwell-Pope†|†D. Howard†|†L. James†|†K. Kuzma†|†R. Rondo,LAL,2019-20,25,144.3,284,284,94.4,45.6,85.8,0.531,15,34.6,0.433,0.618,13.6,21.3,0.641,119.7,28.9,7,7,12,18.3,4.7,3.3,0.035,2,5.7,-0.016,0.044,3.3,5,0.008,14.6,Kentavious Caldwell-Pope,Dwight Howard,LeBron James,Kyle Kuzma,Rajon Rondo,/players/c/caldwke01.html,/players/h/howardw01.html,/players/j/jamesle01.html,/players/k/kuzmaky01.html,/players/r/rondora01.html
46,41,J. Brown†|†M. Smart†|†J. Tatum†|†D. Theis†|†K. Walker,BOS,2019-20,12,140.7,281,289,97.2,39.6,90.7,0.436,11.6,35.5,0.327,0.5,13.6,16.4,0.833,104.4,25.6,8.9,4.1,11.3,20.1,2.4,3.1,0.012,-1.4,-3.8,-0.004,0.002,0.3,-3.1,0.149,3.8,Jaylen Brown,Marcus Smart,Jayson Tatum,Daniel Theis,Kemba Walker,/players/b/brownja02.html,/players/s/smartma01.html,/players/t/tatumja01.html,/players/t/theisda01.html,/players/w/walkeke02.html
47,42,G. Antetokounmpo†|†E. Bledsoe†|†D. DiVincenzo†|†B. Lopez†|†W. Matthews,MIL,2019-20,18,139.5,307,300,104.5,45.4,91.9,0.494,13.4,37.2,0.361,0.567,18.2,25.5,0.716,122.5,28.9,7.2,6.9,16.5,16.9,4.8,-2.8,0.065,0.3,5.2,-0.047,0.069,8.3,11.4,0.009,18.2,Giannis Antetokounmpo,Eric Bledsoe,Donte DiVincenzo,Brook Lopez,Wesley Matthews,/players/a/antetgi01.html,/players/b/bledser01.html,/players/d/divindo01.html,/players/l/lopezbr01.html,/players/m/matthwe02.html
48,43,D. Augustin†|†M. Bamba†|†M. Carter-Williams†|†A. Gordon†|†T. Ross,ORL,2019-20,20,136.3,265,277,95.4,43.7,94.7,0.461,14.1,34.2,0.412,0.535,16.9,21.1,0.8,118.3,26.1,8.8,5.6,10.6,19,1.4,9.5,-0.035,1.1,-1.8,0.05,-0.037,-1.4,-2.5,0.024,2.5,D.J. Augustin,Mohamed Bamba,Michael Carter-Williams,Aaron Gordon,Terrence Ross,/players/a/augusdj01.html,/players/b/bambamo01.html,/players/c/cartemi01.html,/players/g/gordoaa01.html,/players/r/rosste01.html
49,44,K. Anderson†|†D. Brooks†|†D. Melton†|†J. Morant†|†J. Valanciunas,MEM,2019-20,9,132.7,269,271,97.7,43,90.8,0.474,10.5,26.4,0.397,0.532,10.9,15.6,0.698,107.4,26.8,7.6,4.3,15.2,14.5,4,-4.7,0.065,-2.5,-16.6,0.095,0.055,2.2,3.6,-0.03,7.6,Kyle Anderson,Dillon Brooks,De'Anthony Melton,Ja Morant,Jonas Valanƒçi≈´nas,/players/a/anderky01.html,/players/b/brookdi01.html,/players/m/meltode01.html,/players/m/moranja01.html,/players/v/valanjo01.html
50,45,W. Carter†|†Z. LaVine†|†L. Markkanen†|†O. Porter†|†T. Satoransk˝,CHI,2019-20,9,132.1,246,246,89.4,36.7,81.8,0.449,10.9,32.3,0.337,0.516,16.7,24,0.697,101,22.5,6.9,4.4,12,18.2,-0.4,4,-0.028,1.1,8,-0.066,-0.024,0.7,2.9,-0.062,1.1,Wendell Carter,Zach LaVine,Lauri Markkanen,Otto Porter,Tom√°≈° Satoransk√Ω,/players/c/cartewe01.html,/players/l/lavinza01.html,/players/m/markkla01.html,/players/p/porteot01.html,/players/s/satorto01.html
51,46,R. Gay†|†P. Mills†|†J. Poeltl†|†L. Walker†|†D. White,SAS,2019-20,25,130,279,280,103.2,44.3,92.3,0.48,11.8,32.1,0.368,0.544,18.8,24,0.785,119.2,30.3,8.9,8.1,10.7,17.4,5.9,4.1,0.045,-4.1,-10,-0.009,0.019,5.2,5.5,0.045,12.9,Rudy Gay,Patty Mills,Jakob Poeltl,Lonnie Walker,Derrick White,/players/g/gayru01.html,/players/m/millspa02.html,/players/p/poeltja01.html,/players/w/walkelo01.html,/players/w/whitede01.html
52,47,P. Beverley†|†P. George†|†K. Leonard†|†M. Morris†|†I. Zubac,LAC,2019-20,8,124.3,249,245,95.4,42.1,90.8,0.464,15.5,38.2,0.404,0.549,16.6,19.3,0.86,116.3,26.7,7,3.5,12,17.4,3.9,5.4,0.016,6.6,7.7,0.113,0.049,5.4,3.1,0.17,19.7,Patrick Beverley,Paul George,Kawhi Leonard,Marcus Morris,Ivica Zubac,/players/b/beverpa01.html,/players/g/georgpa01.html,/players/l/leonaka01.html,/players/m/morrima03.html,/players/z/zubaciv01.html
