"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"12","11","S. Brown†|†J. Dudley†|†C. Frye†|†M. Gortat†|†S. Nash","PHO","2011-12","32","353.5","704","696","95.1","41.8","86.6",".483","8.0","22.1",".362",".529","13.7","17.5",".783","105.4","26.8","6.1","4.9","14.4","13.4","-0.5","-3.8","+.014","+2.9","+8.3","-.011","+.032","+0.8","+1.6","-.029","+2.6","Shannon Brown","Jared Dudley","Channing Frye","Marcin Gortat","Steve Nash","/players/b/brownsh01.html","/players/d/dudleja01.html","/players/f/fryech01.html","/players/g/gortama01.html","/players/n/nashst01.html"
"13","12","K. Hinrich†|†J. Johnson†|†Z. Pachulia†|†J. Smith†|†J. Teague","ATL","2011-12","19","337.8","632","623","89.2","40.2","82.1",".490","8.5","21.9",".390",".542","11.9","16.1",".743","100.9","26.6","8.5","2.4","12.2","15.2","+3.4","+4.8","+.014","+3.4","+7.0","+.047","+.032","-1.3","-0.9","-.038","+9.0","Kirk Hinrich","Joe Johnson","Zaza Pachulia","Josh Smith","Jeff Teague","/players/h/hinriki01.html","/players/j/johnsjo02.html","/players/p/pachuza01.html","/players/s/smithjo03.html","/players/t/teaguje01.html"
"14","13","R. Allen†|†B. Bass†|†K. Garnett†|†P. Pierce†|†R. Rondo","BOS","2011-12","29","326.7","625","617","91.2","37.9","80.7",".470","6.2","15.6",".396",".508","15.3","18.8",".813","97.3","28.5","9.3","4.8","12.3","16.3","+2.2","+1.2","+.021","+1.5","-1.9","+.127","+.029","-0.1","-1.8","+.063","+5.7","Ray Allen","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","/players/a/allenra02.html","/players/b/bassbr01.html","/players/g/garneke01.html","/players/p/piercpa01.html","/players/r/rondora01.html"
"15","14","C. Boozer†|†R. Brewer†|†L. Deng†|†J. Noah†|†D. Rose","CHI","2011-12","22","290.0","538","528","88.2","40.9","79.6",".514","5.5","12.6",".434",".548","13.4","18.5",".723","100.6","25.3","6.8","6.0","13.4","12.4","+5.3","-3.3","+.084","+0.7","-0.7","+.072","+.090","+5.5","+6.8","+.047","+16.7","Carlos Boozer","Ronnie Brewer","Luol Deng","Joakim Noah","Derrick Rose","/players/b/boozeca01.html","/players/b/brewero02.html","/players/d/denglu01.html","/players/n/noahjo01.html","/players/r/rosede01.html"
"16","15","C. Billups†|†C. Butler†|†B. Griffin†|†D. Jordan†|†C. Paul","LAC","2011-12","14","271.3","496","493","87.5","39.8","81.2",".490","9.2","21.8",".423",".547","12.0","18.9",".636","100.8","24.9","7.4","6.5","12.6","17.2","+7.3","+3.0","+.074","+2.8","+4.1","+.063","+.090","-2.1","-0.5","-.092","+15.2","Chauncey Billups","Caron Butler","Blake Griffin","DeAndre Jordan","Chris Paul","/players/b/billuch01.html","/players/b/butleca01.html","/players/g/griffbl01.html","/players/j/jordade01.html","/players/p/paulch01.html"
"17","16","W. Johnson†|†K. Love†|†N. Pekovic†|†L. Ridnour†|†R. Rubio","MIN","2011-12","19","267.7","511","508","91.4","39.1","84.6",".462","5.0","16.9",".298",".492","18.3","21.3",".857","101.5","22.4","7.5","4.1","15.4","17.4","+0.4","+4.5","-.021","-0.7","+3.6","-.135","-0.027","+1.6","+0.4","+.062","+1.6","Wesley Johnson","Kevin Love","Nikola Pekoviƒá","Luke Ridnour","Ricky Rubio","/players/j/johnswe01.html","/players/l/loveke01.html","/players/p/pekovni01.html","/players/r/ridnolu01.html","/players/r/rubiori01.html"
"18","17","C. Anthony†|†T. Chandler†|†L. Fields†|†I. Shumpert†|†A. Stoudemire","NYK","2011-12","19","262.3","498","501","91.4","37.5","79.4",".472","4.2","14.5",".291",".499","17.4","22.5",".772","96.6","20.9","8.8","3.8","18.3","20.9","+1.6","+0.5","+.018","-3.7","-5.1","-.111","-0.006","+2.2","+1.3","+.057","+1.8","Carmelo Anthony","Tyson Chandler","Landry Fields","Iman Shumpert","Amar'e Stoudemire","/players/a/anthoca01.html","/players/c/chandty01.html","/players/f/fieldla01.html","/players/s/shumpim01.html","/players/s/stoudam01.html"
"19","18","C. Anthony†|†T. Chandler†|†L. Fields†|†J. Lin†|†A. Stoudemire","NYK","2011-12","15","259.7","517","515","95.4","36.0","78.2",".461","2.4","10.3",".232",".476","20.9","30.5",".685","95.4","22.9","8.1","5.4","18.5","18.1","+0.6","-7.0","+.045","-3.3","-5.9","-.120","+.026","+5.9","+9.8","-.038","+3.7","Carmelo Anthony","Tyson Chandler","Landry Fields","Jeremy Lin","Amar'e Stoudemire","/players/a/anthoca01.html","/players/c/chandty01.html","/players/f/fieldla01.html","/players/l/linje01.html","/players/s/stoudam01.html"
"20","19","C. Boozer†|†L. Deng†|†R. Hamilton†|†J. Noah†|†D. Rose","CHI","2011-12","15","254.2","475","476","89.8","40.0","86.9",".461","3.2","12.7",".254",".479","12.7","15.7",".807","95.9","23.8","6.0","3.4","13.8","15.9","+3.6","+4.2","+.020","-0.4","+0.8","-.048","+.017","-1.7","-1.5","-.028","+5.1","Carlos Boozer","Luol Deng","Richard Hamilton","Joakim Noah","Derrick Rose","/players/b/boozeca01.html","/players/d/denglu01.html","/players/h/hamilri01.html","/players/n/noahjo01.html","/players/r/rosede01.html"
"21","20","D. Harris†|†G. Hayward†|†A. Jefferson†|†C. Miles†|†P. Millsap","UTA","2011-12","22","246.9","488","484","94.5","39.9","85.0",".469","4.5","15.2",".295",".495","18.1","22.2",".816","102.3","24.9","8.2","5.8","11.9","21.6","+1.7","+3.3","+.002","-0.6","+0.8","-.056","-0.002","-2.1","-5.4","+.083","+0.8","Devin Harris","Gordon Hayward","Al Jefferson","C.J. Miles","Paul Millsap","/players/h/harride01.html","/players/h/haywago01.html","/players/j/jeffeal01.html","/players/m/milescj01.html","/players/m/millspa01.html"
"24","21","P. George†|†D. Granger†|†R. Hibbert†|†G. Hill†|†D. West","IND","2011-12","22","229.4","438","433","91.1","37.0","84.5",".438","7.1","18.4",".386",".480","21.1","25.1",".842","102.3","20.7","5.6","6.5","13.0","18.2","+5.0","+0.4","+.058","0.0","-3.1","+.056","+.057","+5.0","+3.8","+.087","+15.1","Paul George","Danny Granger","Roy Hibbert","George Hill","David West","/players/g/georgpa01.html","/players/g/grangda01.html","/players/h/hibbero01.html","/players/h/hillge01.html","/players/w/westda01.html"
"25","22","M. Camby†|†G. Dragic†|†C. Lee†|†C. Parsons†|†L. Scola","HOU","2011-12","17","228.9","429","430","90.1","40.0","85.3",".469","7.1","17.8",".400",".511","8.6","11.7",".732","95.8","23.1","8.2","4.6","12.4","18.9","+3.1","+4.6","+.012","+3.8","+6.1","+.114","+.033","-8.0","-8.6","-.082","+2.1","Marcus Camby","Goran Dragiƒá","Courtney Lee","Chandler Parsons","Luis Scola","/players/c/cambyma01.html","/players/d/dragigo01.html","/players/l/leeco01.html","/players/p/parsoch01.html","/players/s/scolalu01.html"
"26","23","R. Anderson†|†D. Howard†|†J. Nelson†|†J. Redick†|†H. T¸rkoglu","ORL","2011-12","31","222.7","429","404","89.8","41.4","80.4",".515","15.7","34.7",".453",".613","15.1","26.3",".574","113.6","23.9","5.4","4.1","14.9","17.5","+5.8","-0.9","+.077","+10.1","+15.1","+.168","+.140","+0.2","+7.3","-.210","+22.0","Ryan Anderson","Dwight Howard","Jameer Nelson","J.J. Redick","Hedo T√ºrkoƒülu","/players/a/anderry01.html","/players/h/howardw01.html","/players/n/nelsoja01.html","/players/r/redicjj01.html","/players/t/turkohe01.html"
"27","24","B. Bass†|†A. Bradley†|†K. Garnett†|†P. Pierce†|†R. Rondo","BOS","2011-12","16","218.4","414","412","90.8","39.8","78.7",".506","4.6","10.5",".438",".535","18.7","22.6",".825","102.9","28.4","7.9","3.7","12.1","15.4","+6.4","-5.9","+.111","0.0","-8.4","+.193","+.113","+5.3","+6.2","+.012","+18.0","Brandon Bass","Avery Bradley","Kevin Garnett","Paul Pierce","Rajon Rondo","/players/b/bassbr01.html","/players/b/bradlav01.html","/players/g/garneke01.html","/players/p/piercpa01.html","/players/r/rondora01.html"
"28","25","E. Brand†|†S. Hawes†|†J. Holiday†|†A. Iguodala†|†J. Meeks","PHI","2011-12","23","196.6","382","379","92.9","36.9","85.2",".433","4.2","16.6",".250",".457","16.6","21.7",".764","94.5","23.7","10.5","6.6","11.0","14.2","+4.4","+2.2","+.041","+0.7","+5.1","-.048","+.045","+4.9","+5.9","+.026","+14.4","Elton Brand","Spencer Hawes","Jrue Holiday","Andre Iguodala","Jodie Meeks","/players/b/brandel01.html","/players/h/hawessp01.html","/players/h/holidjr01.html","/players/i/iguodan01.html","/players/m/meeksjo01.html"
"29","26","C. Butler†|†B. Griffin†|†D. Jordan†|†C. Paul†|†M. Williams","LAC","2011-12","39","193.3","357","354","88.3","41.0","82.2",".498","5.2","16.1",".323",".530","20.1","28.3",".711","107.3","22.1","7.7","3.2","11.4","21.8","+5.2","+6.2","+.028","-4.0","-6.5","-.084","-0.001","-4.2","-1.5","-.106","+2.2","Caron Butler","Blake Griffin","DeAndre Jordan","Chris Paul","Mo Williams","/players/b/butleca01.html","/players/g/griffbl01.html","/players/j/jordade01.html","/players/p/paulch01.html","/players/w/willima01.html"
"30","27","D. Blair†|†T. Duncan†|†R. Jefferson†|†K. Leonard†|†T. Parker","SAS","2011-12","19","190.0","361","360","91.1","38.1","81.6",".467","4.8","12.9",".373",".497","9.1","13.4",".679","90.2","25.0","9.6","4.8","14.1","15.7","+1.3","-1.3","+.022","+1.0","-0.3","+.084","+.029","-0.8","0.0","-.057","+2.8","DeJuan Blair","Tim Duncan","Richard Jefferson","Kawhi Leonard","Tony Parker","/players/b/blairde01.html","/players/d/duncati01.html","/players/j/jefferi01.html","/players/l/leonaka01.html","/players/p/parketo01.html"
"31","28","S. Dalembert†|†G. Dragic†|†C. Lee†|†C. Parsons†|†L. Scola","HOU","2011-12","21","179.1","333","331","89.0","40.7","82.5",".494","5.9","18.8",".314",".529","16.3","19.6",".836","103.7","25.5","10.2","6.4","12.6","17.2","+6.2","+5.4","+.046","-0.3","+4.0","-.104","+.041","+3.2","+1.9","+.093","+15.3","Samuel Dalembert","Goran Dragiƒá","Courtney Lee","Chandler Parsons","Luis Scola","/players/d/dalemsa01.html","/players/d/dragigo01.html","/players/l/leeco01.html","/players/p/parsoch01.html","/players/s/scolalu01.html"
"32","29","R. Allen†|†K. Garnett†|†J. O'Neal†|†P. Pierce†|†R. Rondo","BOS","2011-12","12","177.2","327","326","88.5","34.7","79.9",".434","4.9","14.4",".340",".464","13.8","18.4",".750","88.0","22.5","5.7","4.6","11.4","14.9","+2.7","-1.9","+.043","+0.3","-1.6","+.051","+.046","+1.6","+3.3","-.054","+7.3","Ray Allen","Kevin Garnett","Jermaine O'Neal","Paul Pierce","Rajon Rondo","/players/a/allenra02.html","/players/g/garneke01.html","/players/o/onealje01.html","/players/p/piercpa01.html","/players/r/rondora01.html"
"33","30","A. Horford†|†J. Johnson†|†J. Smith†|†J. Teague†|†M. Williams","ATL","2011-12","9","177.1","325","320","87.4","34.2","82.7",".413","6.5","17.6",".369",".452","16.5","23.9",".693","91.4","21.1","7.9","6.2","10.6","15.2","+0.3","+4.9","-.022","-0.3","+0.8","-.034","-0.027","+4.9","+8.9","-.089","+5.2","Al Horford","Joe Johnson","Josh Smith","Jeff Teague","Marvin Williams","/players/h/horfoal01.html","/players/j/johnsjo02.html","/players/s/smithjo03.html","/players/t/teaguje01.html","/players/w/willima02.html"
"34","31","M. Conley†|†D. Cunningham†|†M. Gasol†|†R. Gay†|†O. Mayo","MEM","2011-12","41","170.7","325","321","90.8","37.1","81.6",".455","4.8","15.8",".304",".484","18.0","24.5",".736","97.0","19.7","8.4","5.9","10.1","19.1","+4.2","+5.1","+.025","-2.8","-4.5","-.071","+.005","-3.7","-2.5","-.066","+2.0","Mike Conley","Dante Cunningham","Marc Gasol","Rudy Gay","O.J. Mayo","/players/c/conlemi01.html","/players/c/cunnida01.html","/players/g/gasolma01.html","/players/g/gayru01.html","/players/m/mayooj01.html"
"35","32","C. Anthony†|†T. Chandler†|†B. Davis†|†L. Fields†|†I. Shumpert","NYK","2011-12","12","168.2","328","324","93.0","39.7","78.7",".504","7.1","20.8",".342",".549","14.3","20.8",".685","100.7","22.0","10.3","1.7","20.8","17.7","+5.1","+0.3","+.064","+1.4","+0.9","+.057","+.073","+0.9","+2.0","-.027","+12.6","Carmelo Anthony","Tyson Chandler","Baron Davis","Landry Fields","Iman Shumpert","/players/a/anthoca01.html","/players/c/chandty01.html","/players/d/davisba01.html","/players/f/fieldla01.html","/players/s/shumpim01.html"
"36","33","V. Carter†|†B. Haywood†|†J. Kidd†|†S. Marion†|†D. Nowitzki","DAL","2011-12","17","167.2","318","322","91.9","40.8","87.6",".466","9.5","24.4",".388",".520","10.9","14.6",".745","101.9","25.3","10.6","4.9","12.6","16.1","+6.6","+10.1","+.025","+4.9","+9.5","+.081","+.049","+1.1","0.0","+.078","+19.2","Vince Carter","Brendan Haywood","Jason Kidd","Shawn Marion","Dirk Nowitzki","/players/c/cartevi01.html","/players/h/haywobr01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/n/nowitdi01.html"
"37","34","M. World Peace†|†K. Bryant†|†A. Bynum†|†P. Gasol†|†R. Sessions","LAL","2011-12","10","163.5","317","312","92.3","39.3","84.5",".465","4.4","13.5",".326",".491","20.0","27.0",".739","103.0","27.0","5.3","4.1","14.1","14.7","-0.3","-5.0","+.023","-0.6","0.0","-.043","+.021","+7.9","+12.0","-.065","+6.8","Metta World Peace","Kobe Bryant","Andrew Bynum","Pau Gasol","Ramon Sessions","/players/a/artesro01.html","/players/b/bryanko01.html","/players/b/bynuman01.html","/players/g/gasolpa01.html","/players/s/sessira01.html"
"38","35","C. Boozer†|†R. Brewer†|†K. Korver†|†J. Noah†|†D. Rose","CHI","2011-12","25","162.5","308","307","90.8","39.3","79.8",".493","7.1","17.1",".414",".537","16.8","22.5",".750","102.5","26.9","6.2","3.8","13.3","12.1","-0.9","-10.0","+.045","+0.6","+1.5","-.001","+.053","+7.7","+9.7","+.029","+6.5","Carlos Boozer","Ronnie Brewer","Kyle Korver","Joakim Noah","Derrick Rose","/players/b/boozeca01.html","/players/b/brewero02.html","/players/k/korveky01.html","/players/n/noahjo01.html","/players/r/rosede01.html"
"39","36","L. Allen†|†E. Brand†|†J. Holiday†|†A. Iguodala†|†J. Meeks","PHI","2011-12","17","157.9","287","289","87.6","39.5","84.8",".466","5.5","14.9",".367",".498","10.9","11.9",".923","95.5","23.1","5.5","4.3","9.7","17.0","+6.1","-0.3","+.073","0.0","-2.1","+.046","+.073","-1.5","-3.3","+.103","+10.6","Lavoy Allen","Elton Brand","Jrue Holiday","Andre Iguodala","Jodie Meeks","/players/a/allenla01.html","/players/b/brandel01.html","/players/h/holidjr01.html","/players/i/iguodan01.html","/players/m/meeksjo01.html"
"40","37","÷. Asik†|†L. Deng†|†T. Gibson†|†K. Korver†|†J. Lucas III","CHI","2011-12","27","157.5","271","273","82.9","38.7","80.8",".479","8.5","19.2",".444",".532","8.8","14.3",".617","94.8","20.4","6.1","8.2","13.1","13.4","+13.4","+4.3","+.149","+4.6","+7.3","+.111","+.176","-2.4","0.0","-.170","+29.0","√ñmer A≈üƒ±k","Luol Deng","Taj Gibson","Kyle Korver","John Lucas III","/players/a/asikom01.html","/players/d/denglu01.html","/players/g/gibsota01.html","/players/k/korveky01.html","/players/l/lucasjo02.html"
"41","38","M. Brooks†|†K. Humphries†|†D. Stevenson†|†D. Williams†|†S. Williams","NJN","2011-12","17","156.7","281","286","86.8","34.3","83.3",".412","8.3","22.1",".375",".461","10.7","15.0",".714","87.6","18.7","8.9","4.6","13.2","16.8","0.0","+3.1","-.016","+2.8","+9.2","-.054",".000","-1.8","-2.5","-.005","+0.9","MarShon Brooks","Kris Humphries","DeShawn Stevenson","Deron Williams","Shelden Williams","/players/b/brookma01.html","/players/h/humphkr01.html","/players/s/stevede01.html","/players/w/willide01.html","/players/w/willish02.html"
"42","39","T. Ariza†|†G. AyÛn†|†M. Belinelli†|†J. Jack†|†C. Kaman","NOH","2011-12","14","156.6","293","295","90.1","41.1","80.9",".508","5.8","10.7",".543",".544","6.1","8.3",".741","94.1","26.7","7.7","5.8","13.8","16.2","+4.3","-2.5","+.066","+0.3","-7.7","+.243","+.069","-7.7","-9.5","-.035","+1.2","Trevor Ariza","Gustavo Ay√≥n","Marco Belinelli","Jarrett Jack","Chris Kaman","/players/a/arizatr01.html","/players/a/ayongu01.html","/players/b/belinma01.html","/players/j/jackja01.html","/players/k/kamanch01.html"
"43","40","T. Allen†|†M. Conley†|†M. Gasol†|†R. Gay†|†Z. Randolph","MEM","2011-12","17","154.8","287","282","88.2","39.4","80.3",".490","5.0","8.7",".571",".521","15.5","19.5",".794","99.2","24.2","11.8","4.3","14.3","15.2","+7.1","+8.7","+.040","-3.1","-10.9","+.159","+.015","+4.3","+5.9","-.025","+15.5","Tony Allen","Mike Conley","Marc Gasol","Rudy Gay","Zach Randolph","/players/a/allento01.html","/players/c/conlemi01.html","/players/g/gasolma01.html","/players/g/gayru01.html","/players/r/randoza01.html"
"46","41","J. Childress†|†R. Lopez†|†M. Morris†|†M. Redd†|†S. Telfair","PHO","2011-12","19","147.7","269","276","88.5","41.6","84.5",".492","6.5","18.2",".357",".531","14.6","19.2",".763","104.3","21.4","7.8","8.1","12.0","27.3","+8.1","+7.5","+.058","+0.6","-1.3","+.057","+.058","-8.8","-12.7","+.028","+8.1","Josh Childress","Robin Lopez","Markieff Morris","Michael Redd","Sebastian Telfair","/players/c/childjo01.html","/players/l/lopezro01.html","/players/m/morrima02.html","/players/r/reddmi01.html","/players/t/telfase01.html"
"47","42","D. Blair†|†T. Duncan†|†D. Green†|†K. Leonard†|†T. Parker","SAS","2011-12","23","147.1","282","291","93.5","40.8","92.4",".442","4.6","13.7",".333",".466","12.4","18.0",".691","98.6","25.1","7.2","5.9","12.1","13.7","-0.3","+3.6","-.022","-0.3","+0.3","-.033","-0.024","+2.0","+3.3","-.020","+1.0","DeJuan Blair","Tim Duncan","Danny Green","Kawhi Leonard","Tony Parker","/players/b/blairde01.html","/players/d/duncati01.html","/players/g/greenda02.html","/players/l/leonaka01.html","/players/p/parketo01.html"
"48","43","J. CalderÛn†|†D. DeRozan†|†A. Gray†|†A. Johnson†|†J. Johnson","TOR","2011-12","13","146.6","284","282","92.7","34.1","77.3",".441","2.6","7.5",".348",".458","17.4","22.3",".779","88.1","22.9","5.6","6.5","14.4","18.3","-0.7","-2.9","+.008","-2.6","-8.5","+.021","-0.008","+4.3","+6.2","-.037","+0.3","Jos√© Calder√≥n","DeMar DeRozan","Aaron Gray","Amir Johnson","James Johnson","/players/c/caldejo01.html","/players/d/derozde01.html","/players/g/grayaa01.html","/players/j/johnsam01.html","/players/j/johnsja01.html"
"49","44","E. Brand†|†J. Holiday†|†A. Iguodala†|†J. Meeks†|†N. Vucevic","PHI","2011-12","18","144.4","260","260","86.4","37.2","81.1",".459","5.3","15.6",".340",".492","7.6","11.3",".676","87.4","22.6","5.7","6.0","12.6","17.0","+2.7","-4.7","+.056","+1.0","-2.0","+.095","+.064","-4.0","-5.0","-.038","+2.3","Elton Brand","Jrue Holiday","Andre Iguodala","Jodie Meeks","Nikola Vuƒçeviƒá","/players/b/brandel01.html","/players/h/holidjr01.html","/players/i/iguodan01.html","/players/m/meeksjo01.html","/players/v/vucevni01.html"
"50","45","T. Allen†|†M. Conley†|†M. Gasol†|†R. Gay†|†O. Mayo","MEM","2011-12","29","141.8","271","273","92.1","34.2","75.1",".455","5.4","15.9",".340",".491","29.1","37.6",".775","102.9","21.3","9.8","5.4","13.5","23.0","+1.7","+0.3","+.021","0.0","-4.4","+.074","+.020","+9.5","+8.8","+.092","+12.9","Tony Allen","Mike Conley","Marc Gasol","Rudy Gay","O.J. Mayo","/players/a/allento01.html","/players/c/conlemi01.html","/players/g/gasolma01.html","/players/g/gayru01.html","/players/m/mayooj01.html"
"51","46","T. Allen†|†M. Conley†|†D. Cunningham†|†M. Gasol†|†R. Gay","MEM","2011-12","36","140.4","258","256","87.8","34.5","74.8",".461","1.7","7.9",".217",".473","21.9","27.0",".810","92.6","15.4","13.7","4.8","13.0","22.6","+5.1","+3.4","+.050","-3.4","-7.5","-.116","+.025","+5.1","+2.1","+.139","+12.0","Tony Allen","Mike Conley","Dante Cunningham","Marc Gasol","Rudy Gay","/players/a/allento01.html","/players/c/conlemi01.html","/players/c/cunnida01.html","/players/g/gasolma01.html","/players/g/gayru01.html"
"52","47","B. Gordon†|†J. Jerebko†|†G. Monroe†|†T. Prince†|†R. Stuckey","DET","2011-12","23","140.0","257","250","86.9","37.7","79.5",".474","4.1","11.0",".375",".500","19.2","25.4",".757","98.7","19.2","4.5","3.1","14.4","13.7","+0.7","+2.1","-.004","-2.1","-5.5",".000","-0.018","+8.6","+11.0","+.019","+7.9","Ben Gordon","Jonas Jerebko","Greg Monroe","Tayshaun Prince","Rodney Stuckey","/players/g/gordobe01.html","/players/j/jerebjo01.html","/players/m/monrogr01.html","/players/p/princta01.html","/players/s/stuckro01.html"
